,ctdpf_ckl_seawater_temperature,practical_salinity,ctdpf_ckl_seawater_conductivity,density,Label
"(323910.707, 324010.711]",2.4078549999999983,34.461992529002764,3.131662100000002,1034.0034535418472,1
"(324010.711, 324110.714]",2.3808179999999997,34.46803976904381,3.1310258000000006,1034.1451821734533,1
"(324110.714, 324210.717]",2.3555400000000004,34.47374866133275,3.1305083000000002,1034.2858760423287,1
"(324210.717, 324310.721]",2.328285,34.47966386137039,3.1298316000000006,1034.4267056774618,1
"(324310.721, 324410.724]",2.296944000000001,34.4864343166453,3.1288647,1034.5683664884884,1
"(324410.724, 324510.727]",2.261742,34.4937436616809,3.1276060000000006,1034.7110655993172,1
"(324510.727, 324610.731]",2.235192,34.49916547468846,3.1269410000000026,1034.8509043190616,1
"(324610.731, 324710.734]",2.2154510000000003,34.50361776512853,3.126786599999999,1034.9890907979318,1
"(324710.734, 324810.737]",2.1937380000000006,34.50833949879771,3.1264757000000007,1035.1271358913486,1
"(324810.737, 324910.74]",2.1699810000000013,34.513264051932026,3.1260071,1035.2661518395848,1
"(324910.74, 325010.744]",2.1422600000000003,34.51872480527516,3.125223899999998,1035.4047254489863,1
"(325010.744, 325110.747]",2.1230899999999995,34.52261592139005,3.125062500000001,1035.541934911458,1
"(325110.747, 325210.75]",2.0988839999999995,34.52749653432677,3.1245389000000006,1035.6801441013415,1
"(325210.75, 325310.754]",2.0778829999999995,34.53184849688145,3.1242425000000016,1035.8168099333816,1
"(325310.754, 325410.757]",2.0553670000000004,34.536432867632094,3.1238298999999987,1035.9536181110564,1
"(325410.757, 325510.76]",2.0387970000000006,34.5398245956087,3.1238363000000016,1036.088891903114,1
"(325510.76, 325610.764]",2.0151649999999997,34.544552423069476,3.1233406,1036.2265568271969,1
"(325610.764, 325710.767]",1.9955040000000006,34.548429027292826,3.123114300000002,1036.3625498394651,1
"(325710.767, 325810.77]",1.9808720000000006,34.55143164748897,3.123251200000001,1036.4971478483096,1
"(325810.77, 325910.774]",1.9641930000000005,34.55475767491926,3.123235399999999,1036.6323002671152,1
"(325910.774, 326010.777]",1.948214,34.55796033978756,3.1232669000000004,1036.7670689416664,1
"(326010.777, 326110.78]",1.9323459999999995,34.561140524430215,3.1233044999999953,1036.9018016641573,1
"(326110.78, 326210.783]",1.9168940000000014,34.564167705715114,3.1233649999999993,1037.036452314072,1
"(326210.783, 326310.787]",1.9035719999999992,34.56685700739171,3.1235775000000023,1037.1701303016694,1
"(326310.787, 326410.79]",1.8907350000000005,34.569388972254366,3.123816199999999,1037.303460637641,1
"(326410.79, 326510.793]",1.8761580000000004,34.57230021483514,3.1239358999999984,1037.4376331214066,1
"(326510.793, 326610.797]",1.8595449999999998,34.575481873839195,3.1238957,1037.5718755620896,1
"(326610.797, 326710.8]",1.8453119999999996,34.578271481502384,3.124023399999999,1037.7049279907658,1
"(326710.8, 326810.803]",1.832669000000001,34.58057347931209,3.1240521999999977,1037.8151220587115,1
"(326810.803, 326910.807]",1.8357580000000024,34.57964794281428,3.124438599999996,1037.8360339357405,1
"(326910.807, 327010.81]",1.843611000000001,34.57776584226715,3.125156199999998,1037.8550874099953,1
"(327010.81, 327110.813]",1.8484109999999996,34.576750146243484,3.1250145999999996,1037.7995454035088,1
"(327110.813, 327210.817]",1.858983,34.574610521870284,3.1247186,1037.6782988125854,1
"(327210.817, 327310.82]",1.8701180000000006,34.57242897860362,3.1244776000000005,1037.5581910961125,1
"(327310.82, 327410.823]",1.8811469999999995,34.570213514070744,3.1242311000000003,1037.4389560981283,1
"(327410.823, 327510.826]",1.893923,34.56776156389528,3.1241230000000018,1037.320147159114,1
"(327510.826, 327610.83]",1.90713,34.565142352676695,3.124041399999996,1037.2016043373073,1
"(327610.83, 327710.833]",1.9209749999999988,34.56247988187992,3.124016299999999,1037.0836189673478,1
"(327710.833, 327810.836]",1.9331420000000008,34.55998628192319,3.123859899999998,1036.9661857822027,1
"(327810.836, 327910.84]",1.9471880000000004,34.5572281673031,3.1238454,1036.8484703090583,1
"(327910.84, 328010.843]",1.9583829999999998,34.55494792649555,3.1236227999999984,1036.731690546169,1
"(328010.843, 328110.846]",1.9716589999999996,34.55223751693978,3.1235469999999994,1036.6145806936793,1
"(328110.846, 328210.85]",1.98703,34.54913911357068,3.123623300000002,1036.4972436144444,1
"(328210.85, 328310.853]",2.0082660000000003,34.54492735300936,3.1241184999999985,1036.3784622965313,1
"(328310.853, 328410.856]",2.026782000000001,34.54128635897529,3.1244241999999973,1036.2606340950626,1
"(328410.856, 328510.86]",2.047554,34.53712333790087,3.1248851000000015,1036.1424470370691,1
"(328510.86, 328610.863]",2.0650530000000007,34.53359040480309,3.1251085,1036.024792636782,1
"(328610.863, 328710.866]",2.078961000000001,34.53053437680566,3.1250592999999984,1035.9081483652988,1
"(328710.866, 328810.869]",2.0982350000000003,34.52652161039461,3.125398200000003,1035.7902103513798,1
"(328810.869, 328910.873]",2.116126999999999,34.52302816595349,3.125660900000002,1035.6731464283432,1
"(328910.873, 329010.876]",2.1349460000000002,34.519179652563906,3.1259799,1035.5563393369048,1
"(329010.876, 329110.879]",2.155618,34.51508655278376,3.126435599999998,1035.4387589007708,1
"(329110.879, 329210.883]",2.172931000000001,34.51149947730018,3.1266422,1035.322291902593,1
"(329210.883, 329310.886]",2.1963999999999997,34.506568415589044,3.1272747000000014,1035.2041955873083,1
"(329310.886, 329410.889]",2.2151630000000004,34.50267720332275,3.127579200000002,1035.0872076014593,1
"(329410.889, 329510.893]",2.239119,34.497468663699266,3.128236,1034.9696010199448,1
"(329510.893, 329610.896]",2.2596490000000005,34.49332103929806,3.128680300000001,1034.8532414993263,1
"(329610.896, 329710.899]",2.274759,34.490147225646254,3.1287302000000015,1034.7381435080918,1
"(329710.899, 329810.902]",2.293503,34.48596215282533,3.1290109000000017,1034.621648630817,1
"(329810.902, 329910.906]",2.3132449999999998,34.48157032321402,3.129355699999999,1034.5043452477528,1
"(329910.906, 330010.909]",2.334581000000001,34.47682806445237,3.1298165000000004,1034.3873503892398,1
"(330010.909, 330110.912]",2.3599669999999993,34.47136632827458,3.1305794000000016,1034.270375806912,1
"(330110.912, 330210.916]",2.380906000000001,34.466972314048455,3.131039800000001,1034.1545792702348,1
"(330210.916, 330310.919]",2.400966999999999,34.462345631823545,3.1313993,1034.0382129652346,1
"(330310.919, 330410.922]",2.424949,34.456965364687534,3.1320379999999997,1033.920857971865,1
"(330410.922, 330510.926]",2.4486429999999997,34.45147554001894,3.1326433000000002,1033.803645052995,1
"(330510.926, 330610.929]",2.4740340000000005,34.44577516915751,3.1333779000000046,1033.6860653696929,1
"(330610.929, 330710.932]",2.4985280000000007,34.44018184761974,3.1340421000000047,1033.5686721892018,1
"(330710.932, 330810.936]",2.5161819999999997,34.436098264977346,3.1342307000000007,1033.4529542649914,1
"(330810.936, 330910.939]",2.5407260000000003,34.43055867859593,3.1349014000000004,1033.3355712854848,1
"(330910.939, 331010.942]",2.56957,34.42419506047565,3.135880100000001,1033.2172820749813,1
"(331010.942, 331110.945]",2.5934709999999996,34.4189344951185,3.136517199999999,1033.1003919561076,1
"(331110.945, 331210.949]",2.624018000000001,34.41209705324513,3.137606,1032.981863166526,1
"(331210.949, 331310.952]",2.6518399999999995,34.40606764153705,3.1385198,1032.8639840587139,1
"(331310.952, 331410.955]",2.6869440000000004,34.39896090232636,3.1399797,1032.7445429791546,1
"(331410.955, 331510.959]",2.7223739999999985,34.39205218698472,3.1414840000000015,1032.6253014594101,1
"(331510.959, 331610.962]",2.7510029999999994,34.38583140247287,3.1424513999999983,1032.5074328479645,1
"(331610.962, 331710.965]",2.790461000000001,34.37752241990402,3.144190400000001,1032.3867301919436,1
"(331710.965, 331810.969]",2.819522000000001,34.371578047982766,3.145217600000001,1032.2692005655617,1
"(331810.969, 331910.972]",2.853163999999999,34.36400170514594,3.146509700000002,1032.1499613160388,1
"(331910.972, 332010.975]",2.880726000000001,34.357691503656795,3.1473757,1032.0324946239705,1
"(332010.975, 332110.979]",2.9192149999999994,34.34873861506875,3.148973200000002,1031.9114007142118,1
"(332110.979, 332210.982]",2.9584619999999986,34.33939845933907,3.150605999999998,1031.7901617534444,1
"(332210.982, 332310.985]",3.002768000000001,34.32917328267075,3.152612500000001,1031.6683449458496,1
"(332310.985, 332410.988]",3.0417310000000004,34.320893958530405,3.1543130999999986,1031.548728776808,1
"(332410.988, 332510.992]",3.071063000000001,34.3148075948044,3.155354199999999,1031.4320061619615,1
"(332510.992, 332610.995]",3.1102030000000007,34.30585636219915,3.1570175000000003,1031.3123549614998,1
"(332610.995, 332710.998]",3.149491999999999,34.2960073240333,3.1586151000000013,1031.1916428755158,1
"(332710.998, 332811.002]",3.191753465346534,34.285289360197474,3.160400891089109,1031.0701051459307,1
"(332811.002, 332911.005]",3.2400819999999992,34.27490369376132,3.1627395000000007,1030.9477345022794,1
"(332911.005, 333011.008]",3.2903969999999987,34.26355065820274,3.1651771000000015,1030.8251054919278,1
"(333011.008, 333111.012]",3.3401489999999994,34.24957709160455,3.1673422000000007,1030.7000559111332,1
"(333111.012, 333211.015]",3.381214,34.2361115750186,3.1688010000000015,1030.577702161866,1
"(333211.015, 333311.018]",3.4260580000000003,34.222179931380126,3.1705559,1030.4552008239198,1
"(333311.018, 333411.021]",3.4643889999999984,34.20974051206353,3.1718590999999985,1030.3340475647572,1
"(333411.021, 333511.025]",3.4982679999999995,34.19597182813875,3.1726685000000003,1030.2132169216247,1
"(333511.025, 333611.028]",3.5412420000000013,34.17953183289417,3.1740457000000015,1030.089009226519,1
"(333611.028, 333711.031]",3.575076999999999,34.16642117005989,3.174891299999999,1029.9674778188487,1
"(333711.031, 333811.035]",3.613836000000002,34.150340868955055,3.1759074000000003,1029.8420156210707,1
"(333811.035, 333911.038]",3.675774,34.127096050013186,3.1783547999999993,1029.7090788643334,1
"(333911.038, 334011.041]",3.7202749999999982,34.104924512007294,3.1793594000000023,1029.578452031384,1
"(334011.041, 334111.045]",3.738605000000001,34.088576938621024,3.1785649999999994,1029.455599680098,1
"(334111.045, 334211.048]",3.780798999999999,34.06966848406084,3.1796431999999997,1029.3283920599622,1
"(334211.048, 334311.051]",3.8004579999999994,34.05211721939686,3.1788662,1029.2050411066305,1
"(334311.051, 334411.055]",3.759847,34.015887807031696,3.1712413999999995,1029.0723533324524,1
"(334411.055, 334511.058]",3.776244,33.99174454940716,3.1696157000000023,1028.9433923955535,1
"(334511.058, 334611.061]",3.798170999999999,33.964467246889676,3.1682172000000004,1028.8123908916996,1
"(334611.061, 334711.064]",3.785751000000001,33.937005793723216,3.1638145999999994,1028.6857244295177,1
"(334711.064, 334811.068]",3.7637450000000015,33.90402825581354,3.1581241999999996,1028.5565948695796,1
"(334811.068, 334911.071]",3.7650499999999996,33.88340744536542,3.155773,1028.4631548502134,1
"(334911.071, 335011.074]",3.5644460000000002,34.05556532860851,3.160838599999999,1029.4830077747924,1
"(335011.074, 335111.078]",3.336688999999997,34.25069058582755,3.1665737000000047,1030.6419878010786,1
"(335111.078, 335211.081]",3.301092000000001,34.26118578584739,3.1653198,1030.7587719255055,1
"(335211.081, 335311.084]",3.237178,34.27702802924496,3.162431900000001,1030.9252267642235,1
"(335311.084, 335411.088]",3.1715549999999992,34.29236880038855,3.159340700000002,1031.090403407196,1
"(335411.088, 335511.091]",3.1142889999999994,34.30644241515677,3.156865400000001,1031.2528762618356,1
"(335511.091, 335611.094]",3.0721140000000005,34.31591064267279,3.155310099999997,1031.4084890820172,1
"(335611.094, 335711.098]",3.017239999999999,34.32778276285778,3.152841999999998,1031.567304926999,1
"(335711.098, 335811.101]",2.972984000000001,34.3373273036611,3.151097900000001,1031.722146161404,1
"(335811.101, 335911.104]",2.928461,34.348132782806594,3.1494294000000003,1031.877641194272,1
"(335911.104, 336011.107]",2.882196,34.35894609929338,3.147594799999999,1032.0319645388697,1
"(336011.107, 336111.111]",2.8419830000000013,34.36804135595531,3.146134000000001,1032.1830735469164,1
"(336111.111, 336211.114]",2.8019220000000007,34.37638260058257,3.144635399999998,1032.3349344386486,1
"(336211.114, 336311.117]",2.756415,34.38648861939634,3.142798899999998,1032.4881007561858,1
"(336311.117, 336411.121]",2.7134430000000003,34.39562827587101,3.1410827000000006,1032.6381235129204,1
"(336411.121, 336511.124]",2.6724009999999994,34.4036415199226,3.1394425,1032.7872708601749,1
"(336511.124, 336611.127]",2.634203999999999,34.41163697174509,3.1380308999999995,1032.9343240843416,1
"(336611.127, 336711.131]",2.601153,34.41883125298181,3.1370097000000006,1033.0811864156487,1
"(336711.131, 336811.134]",2.5647610000000003,34.4270082745653,3.135773999999998,1033.2289757781787,1
"(336811.134, 336911.137]",2.5252109999999997,34.435688167486035,3.1343118000000008,1033.3785178586427,1
"(336911.137, 337011.14]",2.494112,34.442554034820226,3.1334208,1033.524091851789,1
"(337011.14, 337111.144]",2.456488,34.45115957618845,3.1320878999999997,1033.6701889603264,1
"(337111.144, 337211.147]",2.426010000000001,34.458011973708885,3.1312322999999997,1033.8140914705743,1
"(337211.147, 337311.15]",2.3992180000000003,34.464035224914944,3.130627400000001,1033.956847098487,1
"(337311.15, 337411.154]",2.3652729999999993,34.47153627396674,3.1295189000000003,1034.1015764470642,1
"(337411.154, 337511.157]",2.3344199999999993,34.478009852058165,3.1285984000000027,1034.2456071638446,1
"(337511.157, 337611.16]",2.313769,34.48265569460525,3.128410200000002,1034.3865267030105,1
"(337611.16, 337711.164]",2.2931450000000004,34.487222519209524,3.1282222000000006,1034.5280459568435,1
"(337711.164, 337811.167]",2.271696000000001,34.491834334252395,3.1279525999999986,1034.6683825977832,1
"(337811.167, 337911.17]",2.2554529999999997,34.49523486994564,3.128027900000003,1034.806330453475,1
"(337911.17, 338011.174]",2.239807999999999,34.498643332341665,3.128165299999998,1034.945447664681,1
"(338011.174, 338111.177]",2.2164459999999986,34.503951118631214,3.127778399999998,1035.0862693714043,1
"(338111.177, 338211.18]",2.183688000000001,34.510641854028435,3.1266863000000025,1035.2293745058917,1
"(338211.18, 338311.183]",2.155431000000001,34.51619993651491,3.125886200000002,1035.370460249532,1
"(338311.183, 338411.187]",2.1307029999999996,34.52109292620568,3.125340299999999,1035.5109671749995,1
"(338411.187, 338511.19]",2.108867,34.52556984521189,3.1250088,1035.6506491740479,1
"(338511.19, 338611.193]",2.091923,34.52922307219173,3.1250263999999985,1035.7882875013172,1
"(338611.193, 338711.197]",2.070076,34.53374743323218,3.124686499999998,1035.927109270292,1
"(338711.197, 338811.2]",2.045001,34.53886888417145,3.1241193999999965,1036.0674967170169,1
"(338811.2, 338911.203]",2.024261,34.543068655908094,3.1238442,1036.2057384107782,1
"(338911.203, 339011.207]",2.0063779999999993,34.546611057488825,3.1237680999999986,1036.3437987331463,1
"(339011.207, 339111.21]",1.9875839999999994,34.55044776096121,3.1236255999999982,1036.4811381506424,1
"(339111.21, 339211.213]",1.9709520000000003,34.55376906665319,3.123627499999998,1036.6178357132276,1
"(339211.213, 339311.217]",1.955518,34.55689034760492,3.123712099999998,1036.7538511880482,1
"(339311.217, 339411.22]",1.9408470000000002,34.559758631161905,3.1238433000000025,1036.8898686012456,1
"(339411.22, 339511.223]",1.9275450000000007,34.562527120616025,3.1240754999999973,1037.0247252952577,1
"(339511.223, 339611.226]",1.9119210000000002,34.56560679930743,3.124129299999997,1037.1600489147404,1
"(339611.226, 339711.23]",1.8978730000000001,34.568365219862336,3.1242900999999983,1037.2946959307885,1
"(339711.23, 339811.233]",1.884213,34.57109122099816,3.124477099999999,1037.4289125511498,1
"(339811.233, 339911.236]",1.8725619999999998,34.57345709523101,3.1248051000000028,1037.5623204741833,1
"(339911.236, 340011.24]",1.8589219999999997,34.57610749182989,3.1249828,1037.696302594093,1
"(340011.24, 340111.243]",1.8493740000000018,34.577981132814905,3.125282600000003,1037.810005537419,1
"(340111.243, 340211.246]",1.8446760000000015,34.57841361557562,3.1251170999999993,1037.8345015641557,1
"(340211.246, 340311.25]",1.8359010000000024,34.57933206269139,3.1246323999999976,1037.8593395063533,1
"(340311.25, 340411.253]",1.8408849999999999,34.578270849463344,3.124514400000001,1037.8050273847068,1
"(340411.253, 340511.256]",1.8519439999999994,34.576035974951694,3.1242477000000024,1037.6830480386482,1
"(340511.256, 340611.26]",1.8608380000000004,34.574234986413636,3.1238358999999987,1037.562696717967,1
"(340611.26, 340711.263]",1.8737709999999996,34.57167105276757,3.1237227999999995,1037.4425481794583,1
"(340711.263, 340811.266]",1.889510999999999,34.56871392968816,3.123825300000001,1037.3223371058266,1
"(340811.266, 340911.269]",1.9026210000000008,34.5662175738105,3.1237400000000006,1037.203308449757,1
"(340911.269, 341011.273]",1.9151550000000004,34.563711756157765,3.1236066999999985,1037.0848044377374,1
"(341011.273, 341111.276]",1.9272930000000001,34.56125390916649,3.1234424999999955,1036.9664814169787,1
"(341111.276, 341211.279]",1.9428240000000003,34.558204254808274,3.123528599999999,1036.8478344847817,1
"(341211.279, 341311.283]",1.9578909999999998,34.55522258397636,3.123583599999999,1036.729852651992,1
"(341311.283, 341411.286]",1.9715739999999997,34.55249267463829,3.1235351000000002,1036.611955199601,1
"(341411.286, 341511.289]",1.9884289999999991,34.54912596466057,3.1237131000000007,1036.4936276728429,1
"(341511.289, 341611.293]",2.0023639999999987,34.546305232032076,3.123681899999998,1036.3762267206077,1
"(341611.293, 341711.296]",2.0189639999999995,34.542968991305,3.123839499999998,1036.2581535020104,1
"(341711.296, 341811.299]",2.0370100000000004,34.53940231978883,3.124102400000001,1036.139688829834,1
"(341811.299, 341911.302]",2.051275,34.53647537122079,3.124090100000002,1036.0224593683458,1
"(341911.302, 342011.306]",2.0694710000000005,34.53259827842503,3.124342699999998,1035.9042232951358,1
"(342011.306, 342111.309]",2.0943540000000005,34.527495428992985,3.125079799999999,1035.784712748791,1
"(342111.309, 342211.312]",2.1139180000000004,34.52344537672559,3.1254416000000007,1035.666920124599,1
"(342211.312, 342311.316]",2.134683999999999,34.51921220805833,3.125890000000002,1035.5486434990062,1
"(342311.316, 342411.319]",2.1484360000000002,34.516423322507976,3.1258501000000005,1035.432885199557,1
"(342411.319, 342511.322]",2.165633000000001,34.512843412386495,3.126047000000001,1035.3164265944185,1
"(342511.322, 342611.326]",2.184823,34.50891697341157,3.1263869000000026,1035.1993681529204,1
"(342611.326, 342711.329]",2.203489,34.50504408561008,3.126680299999997,1035.0819582675615,1
"(342711.329, 342811.332]",2.2231909999999995,34.50097557335725,3.1270578,1034.9655057935154,1
"(342811.332, 342911.336]",2.2473889999999996,34.495888768320135,3.1277338999999995,1034.8468207110827,1
"(342911.336, 343011.339]",2.2724380000000006,34.4906409261272,3.1284796,1034.7289991311327,1
"(343011.339, 343111.342]",2.292147999999999,34.48651441981384,3.128846899999998,1034.612206434678,1
"(343111.342, 343211.345]",2.3132120000000005,34.4819176855459,3.1292984000000006,1034.495521886381,1
"(343211.345, 343311.349]",2.3333440000000003,34.47736423473364,3.1296712999999987,1034.3789836597584,1
"(343311.349, 343411.352]",2.3570710000000004,34.47215757553221,3.1302936999999993,1034.2605503356585,1
"(343411.352, 343511.355]",2.3749610000000008,34.468315654316875,3.1305300999999996,1034.1451409656806,1
"(343511.355, 343611.359]",2.3934980000000006,34.46390128573976,3.130773500000001,1034.0290390858997,1
"(343611.359, 343711.362]",2.4132139999999995,34.459316210437294,3.1311034,1033.912542775889,1
"(343711.362, 343811.365]",2.433135,34.454964901086946,3.131475399999998,1033.7968972741087,1
"(343811.365, 343911.369]",2.4583860000000013,34.44905407896981,3.1321797999999976,1033.6790956780355,1
"(343911.369, 344011.372]",2.4803139999999995,34.44401631564424,3.132666799999998,1033.5625272364555,1
"(344011.372, 344111.375]",2.51274,34.43689074793776,3.1338935000000006,1033.4428293108735,1
"(344111.375, 344211.379]",2.5435609999999995,34.430129193285865,3.1350170000000013,1033.324457847699,1
"(344211.379, 344311.382]",2.5717900000000005,34.423859085129834,3.135955,1033.2068883598704,1
"(344311.382, 344411.385]",2.6022860000000003,34.41715166075636,3.1370586999999994,1033.089282251196,1
"(344411.385, 344511.388]",2.6328430000000007,34.41050680783986,3.1381665999999995,1032.9711751945727,1
"(344511.388, 344611.392]",2.6598979999999997,34.405136068387826,3.1390688000000004,1032.8540331063136,1
"(344611.392, 344711.395]",2.686127999999999,34.399806621809255,3.1399099000000006,1032.737934678454,1
"(344711.395, 344811.398]",2.71713,34.393427675227784,3.1410818000000003,1032.6207017343336,1
"(344811.398, 344911.402]",2.7475870000000002,34.38686659607465,3.1421917999999986,1032.5035750049788,1
"(344911.402, 345011.405]",2.787834000000001,34.3785220225613,3.1440041999999995,1032.3835701483806,1
"(345011.405, 345111.408]",2.8181290000000008,34.37169049509031,3.145079800000001,1032.2666955767274,1
"(345111.408, 345211.412]",2.8580039999999998,34.362551342677804,3.1467926,1032.1461505314217,1
"(345211.412, 345311.415]",2.8954880000000007,34.3539149496025,3.1483418999999997,1032.026759935711,1
"(345311.415, 345411.418]",2.936103000000001,34.344467864652124,3.1501036,1031.9071327564677,1
"(345411.418, 345511.421]",2.9688329999999983,34.33704608856772,3.1513263999999985,1031.7881706196797,1
"(345511.421, 345611.425]",3.0015149999999995,34.32970481358486,3.1525735,1031.671733494015,1
"(345611.425, 345711.428]",3.048030999999999,34.320046575659454,3.1548207000000006,1031.5503121093195,1
"(345711.428, 345811.431]",3.0872119999999996,34.312097450802845,3.1565779000000007,1031.4321081472947,1
"(345811.431, 345911.435]",3.119476000000002,34.304689623646986,3.157775200000001,1031.315143193571,1
"(345911.435, 346011.438]",3.1594000000000015,34.294264003679515,3.1593915,1031.1950750133246,1
"(346011.438, 346111.441]",3.2093519999999995,34.282014704072445,3.161752099999999,1031.07466134257,1
"(346111.441, 346211.445]",3.2661249999999997,34.26893710257484,3.1646347000000024,1030.9523827262858,1
"(346211.445, 346311.448]",3.3112830000000004,34.25756755709219,3.1666189999999985,1030.8301886345655,1
"(346311.448, 346411.451]",3.3480099999999995,34.24694740911868,3.167937800000002,1030.7106395063506,1
"(346411.451, 346511.455]",3.393404000000001,34.23283031620616,3.1697233999999987,1030.5875686543418,1
"(346511.455, 346611.458]",3.4345510000000004,34.22275286550952,3.1714934,1030.470291508175,1
"(346611.458, 346711.461]",3.4789630000000007,34.206170264692716,3.1729939000000003,1030.346406230157,1
"(346711.461, 346811.464]",3.50904,34.19293133264214,3.1735196000000006,1030.2268968510364,1
"(346811.464, 346911.468]",3.539717,34.17873328531731,3.174012600000001,1030.1062210700102,1
"(346911.468, 347011.471]",3.5814740000000005,34.163719499442635,3.175395700000001,1029.982731028605,1
"(347011.471, 347111.474]",3.626094000000001,34.147853458773824,3.176956299999999,1029.858261954399,1
"(347111.474, 347211.478]",3.6478940000000004,34.1335490335164,3.1766547000000016,1029.7380293274275,1
"(347211.478, 347311.481]",3.681315999999998,34.117867966300174,3.1772598000000003,1029.616238770159,1
"(347311.481, 347411.484]",3.7211119999999993,34.10164515460731,3.1783682000000018,1029.4925999692557,1
"(347411.484, 347511.488]",3.754711000000001,34.08223406831442,3.1786561000000013,1029.366196398569,1
"(347511.488, 347611.491]",3.79178,34.056119996313654,3.178692099999999,1029.2352369873377,1
"(347611.491, 347711.494]",3.810900999999999,34.034864944707905,3.1775608999999996,1029.1096200091997,1
"(347711.494, 347811.498]",3.7764749999999982,34.0018802450145,3.1707624000000014,1028.9802466987767,1
"(347811.498, 347911.501]",3.7809349999999995,33.971373169915466,3.1675790999999993,1028.8496489438749,1
"(347911.501, 348011.504]",3.784602,33.94267767692553,3.1644899999999985,1028.7217502862875,1
"(348011.504, 348111.507]",3.7892350000000024,33.922220510045925,3.1621609000000013,1028.598567550481,1
"(348111.507, 348211.511]",3.7922989999999985,33.899497828371274,3.159618200000001,1028.4857295020445,1
"(348211.511, 348311.514]",3.692461,33.9728342276911,3.1607912000000016,1028.950733744871,1
"(348311.514, 348411.517]",3.3076310000000007,34.258963256834214,3.165720100000003,1030.757729722567,1
"(348411.517, 348511.521]",3.2856949999999987,34.26543895204815,3.1650332000000003,1030.8388193669969,1
"(348511.521, 348611.524]",3.239045,34.277677262686204,3.1633483999999994,1030.999967762886,1
"(348611.524, 348711.527]",3.1850310000000013,34.29073356276113,3.161105500000001,1031.1646590513728,1
"(348711.527, 348811.531]",3.135298999999999,34.30214566214361,3.1591078999999995,1031.3286065734403,1
"(348811.531, 348911.534]",3.0834329999999994,34.31426795171708,3.156970100000001,1031.4922197265407,1
"(348911.534, 349011.537]",3.032655000000001,34.32509329024179,3.154787200000003,1031.6513911507923,1
"(349011.537, 349111.54]",2.9800730000000004,34.33629949868703,3.152479699999999,1031.8113946819533,1
"(349111.54, 349211.544]",2.9389369999999997,34.34547730827344,3.150981700000001,1031.966360031308,1
"(349211.544, 349311.547]",2.888636,34.35711361163081,3.148897,1032.1255668988829,1
"(349311.547, 349411.55]",2.838972,34.368166149815764,3.1468453,1032.28716744611,1
"(349411.55, 349511.554]",2.799968999999999,34.37701246361623,3.1454871000000004,1032.4401548604258,1
"(349511.554, 349611.557]",2.759493999999998,34.38646260090498,3.1440347999999982,1032.592322201137,1
"(349611.557, 349711.56]",2.716725000000001,34.39555596028091,3.1423442000000006,1032.7437175906477,1
"(349711.56, 349811.564]",2.672332000000001,34.40481027447646,3.140524799999999,1032.8955625474937,1
"(349811.564, 349911.567]",2.6409290000000003,34.41063638409053,3.1395539999999986,1033.0432058251668,1
"(349911.567, 350011.57]",2.6086170000000006,34.41785405933716,3.138595800000001,1033.1898203663318,1
"(350011.57, 350111.574]",2.566062,34.427175014761026,3.1369181,1033.3394984231531,1
"(350111.574, 350211.577]",2.5355919999999994,34.43401135132619,3.1361100000000026,1033.4882729540484,1
"(350211.577, 350311.58]",2.506005,34.44054586871373,3.1353640999999985,1033.6379822008441,1
"(350311.58, 350411.583]",2.4804890000000004,34.44613375265883,3.1348856000000014,1033.7856042080891,1
"(350411.583, 350511.587]",2.456262,34.45185261761696,3.1345073999999995,1033.930908375636,1
"(350511.587, 350611.59]",2.4251300000000002,34.459160808985715,3.1336550999999973,1034.078125935646,1
"(350611.59, 350711.593]",2.3959299999999994,34.465493498023946,3.132867200000001,1034.2218898081567,1
"(350711.593, 350811.597]",2.364925,34.47252666975565,3.1319827000000005,1034.3669547962907,1
"(350811.597, 350911.6]",2.332543,34.47944830614958,3.130956499999998,1034.5108813311867,1
"(350911.6, 351011.603]",2.306931,34.48511628321564,3.1304185000000024,1034.6533688998907,1
"(351011.603, 351111.607]",2.2783000000000007,34.49121323795189,3.1296435000000002,1034.795689156354,1
"(351111.607, 351211.61]",2.255865,34.49597901275153,3.1292915000000034,1034.9356150311344,1
"(351211.61, 351311.613]",2.2277030000000004,34.49940443950904,3.128333,1035.0754506504736,1
"(351311.613, 351411.617]",2.1984909999999998,34.50792074594562,3.127695300000001,1035.2192508822848,1
"(351411.617, 351511.62]",2.175805,34.512512399659094,3.127302600000002,1035.3591153254592,1
"(351511.62, 351611.623]",2.142688,34.51889928153491,3.1261484999999998,1035.5017196514214,1
"(351611.623, 351711.626]",2.114393000000001,34.52467957034873,3.1253601999999994,1035.6430204846622,1
"(351711.626, 351811.63]",2.0949940000000002,34.528755545576615,3.125213400000003,1035.7828959844867,1
"(351811.63, 351911.633]",2.0739019999999995,34.53319214788542,3.124931399999998,1035.9214904086575,1
"(351911.633, 352011.636]",2.0534929999999996,34.53734141586586,3.1247044,1036.0620880682245,1
"(352011.636, 352111.64]",2.0299860000000005,34.542143585534824,3.1242332,1036.200618800512,1
"(352111.64, 352211.643]",2.007429999999999,34.5466113454987,3.1238161000000026,1036.3388112322584,1
"(352211.643, 352311.646]",1.9887370000000013,34.5503200054585,3.123673100000003,1036.4761584738196,1
