,ctdpf_ckl_seawater_temperature,practical_salinity,ctdpf_ckl_seawater_conductivity,density,Label
"(90907.974, 91007.982]",5.716025000000002,33.436422909206705,3.2838019999999988,1027.4764353678165,0
"(91007.982, 91107.991]",5.727582999999999,33.44455301836931,3.2868039,1027.6145559625138,0
"(91107.991, 91208.0]",5.649674257425743,33.43803173307143,3.280669207920793,1027.752610885027,0
"(91208.0, 91308.009]",5.598893,33.43608901397399,3.277315899999999,1027.8905344935497,0
"(91308.009, 91408.018]",5.484596000000003,33.42632672400085,3.2677109999999994,1028.0294949983054,0
"(91408.018, 91508.026]",5.4208609999999995,33.422161206399885,3.263019300000002,1028.1656263057112,0
"(91508.026, 91608.035]",5.357107,33.41871765320956,3.2583855000000006,1028.3016316778476,0
"(91608.035, 91708.044]",5.305078999999997,33.41651060262061,3.254884299999999,1028.4369985229312,0
"(91708.044, 91808.053]",5.245674000000001,33.413456616758396,3.2506621,1028.5721307237034,0
"(91808.053, 91908.061]",5.177010000000001,33.41086951724836,3.2456726999999996,1028.7084383547053,0
"(91908.061, 92008.07]",5.093243000000002,33.407463451862824,3.2392959000000006,1028.8455118575869,0
"(92008.07, 92108.079]",5.012789000000001,33.40281690395751,3.2331048,1028.9812674776401,0
"(92108.079, 92208.088]",4.987639000000002,33.40927745650805,3.2326893,1029.1184839145383,0
"(92208.088, 92308.096]",4.928054999999997,33.41130767992015,3.2288862999999997,1029.255754620336,0
"(92308.096, 92408.105]",4.826999999999998,33.41017722358015,3.2212084999999995,1029.395643826678,0
"(92408.105, 92508.114]",4.765521000000003,33.413709733678246,3.2173729000000004,1029.534072367052,0
"(92508.114, 92608.123]",4.737883,33.42755367583953,3.2173698000000037,1029.6766593770415,0
"(92608.123, 92708.132]",4.677866999999998,33.43620448065611,3.2141108,1029.8197321558641,0
"(92708.132, 92808.14]",4.580097000000001,33.44204129777863,3.207335500000001,1029.9652723774786,0
"(92808.14, 92908.149]",4.464245,33.44579961307279,3.1988083,1030.1102048606285,0
"(92908.149, 93008.158]",4.358704,33.45271215640847,3.1914534999999997,1030.256461286602,0
"(93008.158, 93108.167]",4.270135000000002,33.458666131119045,3.1854911999999995,1030.4001902851821,0
"(93108.167, 93208.175]",4.174395000000001,33.46928059954499,3.1793075999999996,1030.548010128879,0
"(93208.175, 93308.184]",4.105975999999999,33.48313851641914,3.1757537999999976,1030.6942028676601,0
"(93308.184, 93408.193]",3.9837260000000003,33.50163498862938,3.1679443999999997,1030.8500698960772,0
"(93408.193, 93508.202]",3.8809229999999997,33.516086015095524,3.1614714999999993,1031.0005819988264,0
"(93508.202, 93608.211]",3.7676280000000006,33.52481553117672,3.1536078000000005,1031.147425218916,0
"(93608.211, 93708.219]",3.678207000000002,33.53030045043568,3.1475289000000015,1031.2887144261854,0
"(93708.219, 93808.228]",3.5823039999999993,33.54002769494442,3.1412533,1031.4340327915825,0
"(93808.228, 93908.237]",3.493594000000002,33.550005932616806,3.1356172999999994,1031.5783853379842,0
"(93908.237, 94008.246]",3.4157740000000003,33.558183852253094,3.1307694,1031.7202731263314,0
"(94008.246, 94108.254]",3.3634589999999993,33.565900202303126,3.128078199999999,1031.8591842435899,0
"(94108.254, 94208.263]",3.307305000000001,33.576161674208,3.1252679999999997,1032.0003248437106,0
"(94208.263, 94308.272]",3.249234000000001,33.587938360127126,3.1224209999999992,1032.1430960964851,0
"(94308.272, 94408.281]",3.1829750000000003,33.601847282030505,3.1190496000000003,1032.2886525722952,0
"(94408.281, 94508.289]",3.131579,33.613697429580455,3.1167736000000024,1032.430113428726,0
"(94508.289, 94608.298]",3.0942859999999994,33.62344907096545,3.1155322,1032.5684192259343,0
"(94608.298, 94708.307]",3.061385,33.63945648222238,3.115185600000001,1032.7109108345,0
"(94708.307, 94808.316]",3.0116330000000007,33.65246040696492,3.1131384999999994,1032.8527829254003,0
"(94808.316, 94908.325]",2.9661630000000003,33.665216621188854,3.1114345999999995,1032.993769177543,0
"(94908.325, 95008.333]",2.9313640000000003,33.67694689088865,3.110555699999998,1033.1323554834062,0
"(95008.333, 95108.342]",2.8871240000000014,33.68699341479904,3.108715999999999,1033.2696908838002,0
"(95108.342, 95208.351]",2.8428660000000012,33.69963907071016,3.107092200000001,1033.4094254392548,0
"(95208.351, 95308.36]",2.806316999999999,33.71022131964616,3.105955299999999,1033.5465098623206,0
"(95308.36, 95408.368]",2.7717399999999994,33.72265519992172,3.1051394999999995,1033.6848525435216,0
"(95408.368, 95508.377]",2.7409090000000003,33.73295865801111,3.1044638999999994,1033.8207978286878,0
"(95508.377, 95608.386]",2.711078000000001,33.743174473332644,3.1038603000000005,1033.956027682215,0
"(95608.386, 95708.395]",2.6808940000000026,33.753774410318485,3.1032572000000003,1034.09167286566,0
"(95708.395, 95808.404]",2.6521149999999993,33.763517684756515,3.1026940000000014,1034.2255905904797,0
"(95808.404, 95908.412]",2.62596,33.773046039970346,3.1023328000000006,1034.358645738339,0
"(95908.412, 96008.421]",2.597515,33.78374648757704,3.101867300000001,1034.4925360183668,0
"(96008.421, 96108.43]",2.566246999999999,33.79508216316324,3.101203000000001,1034.6264171516586,0
"(96108.43, 96208.439]",2.5439750000000005,33.80445215808255,3.101146199999998,1034.757737970693,0
"(96208.439, 96308.447]",2.5174950000000003,33.81431431712522,3.1007632999999997,1034.8894537000704,0
"(96308.447, 96408.456]",2.4911019999999993,33.82419946181257,3.100386600000002,1035.021010436463,0
"(96408.456, 96508.465]",2.4748310000000004,33.830463974365884,3.100571900000001,1035.1479027662926,0
"(96508.465, 96608.474]",2.4601010000000003,33.83621940856497,3.100844299999999,1035.2740249957415,0
"(96608.474, 96708.482]",2.437877999999999,33.84344875694512,3.1005922,1035.4019364113583,0
"(96708.482, 96808.491]",2.41871,33.850842215191804,3.1006120000000004,1035.529388037729,0
"(96808.491, 96908.5]",2.3926229999999995,33.85668010252999,3.0999132999999994,1035.6569112643504,0
"(96908.5, 97008.509]",2.3766909999999997,33.86134176520833,3.0999844000000003,1035.782041530644,0
"(97008.509, 97108.518]",2.3524959999999995,33.86762955542921,3.0994852000000015,1035.9100508273277,0
"(97108.518, 97208.526]",2.336336999999998,33.87341955485419,3.099629699999998,1036.0364162159442,0
"(97208.526, 97308.535]",2.31569,33.878677699691195,3.0993412999999985,1036.1625510541883,0
"(97308.535, 97408.544]",2.300082,33.8825399821284,3.0993671000000007,1036.2868279114755,0
"(97408.544, 97508.553]",2.2792330000000005,33.88793160878137,3.0990681000000007,1036.412923002831,0
"(97508.553, 97608.561]",2.2647559999999998,33.89271079195288,3.0992663999999994,1036.538127906813,0
"(97608.561, 97708.57]",2.2530019999999995,33.89598280025985,3.099574899999999,1036.6620769436768,0
"(97708.57, 97808.579]",2.236539,33.90003947730406,3.0995486999999993,1036.787858577063,0
"(97808.579, 97908.588]",2.2185199999999994,33.90320175217899,3.0993162000000027,1036.9133473409781,0
"(97908.588, 98008.596]",2.198689000000001,33.90682433263091,3.0989617999999997,1037.0390566369927,0
"(98008.596, 98108.605]",2.190129,33.909060391259935,3.0989148999999996,1037.0997487134148,0
"(98108.605, 98208.614]",2.1976930000000006,33.908505842719244,3.0995722,1037.1047313020167,0
"(98208.614, 98308.623]",2.200082999999999,33.907557269622444,3.0995914000000004,1037.0913000878002,0
"(98308.623, 98408.632]",2.2232380000000003,33.90480499980389,3.100422900000002,1036.9797032313963,0
"(98408.632, 98508.64]",2.24475,33.90103690724825,3.1008775,1036.8500760883594,0
"(98508.64, 98608.649]",2.261591,33.89638856784177,3.1008710999999995,1036.7218201979165,0
"(98608.649, 98708.658]",2.277902000000001,33.89106106839782,3.1007619000000015,1036.5930908727937,0
"(98708.658, 98808.667]",2.2985729999999993,33.886297822835665,3.1010673999999994,1036.4638411076883,0
"(98808.667, 98908.675]",2.3173470000000003,33.8821064470035,3.101262499999999,1036.3360208657157,0
"(98908.675, 99008.684]",2.3337650000000005,33.87867595523349,3.1013201999999995,1036.209461850652,0
"(99008.684, 99108.693]",2.3524179999999997,33.87435418374583,3.101494099999997,1036.0818717723423,0
"(99108.693, 99208.702]",2.3678539999999995,33.86968791532204,3.1013586,1035.9539587402776,0
"(99208.702, 99308.711]",2.3843359999999993,33.86589269375808,3.101386100000001,1035.8269550765713,0
"(99308.711, 99408.719]",2.4031350000000007,33.86086111905111,3.101513899999997,1035.6992672906263,0
"(99408.719, 99508.728]",2.422679,33.85526110604877,3.1016597000000012,1035.5713185394975,0
"(99508.728, 99608.737]",2.441386999999999,33.84897890834249,3.101676700000001,1035.4429970934295,0
"(99608.737, 99708.746]",2.455062999999999,33.84225519431907,3.1012242999999997,1035.314914162994,0
"(99708.746, 99808.754]",2.476756000000001,33.83485917326462,3.1014030999999993,1035.1854441715739,0
"(99808.754, 99908.763]",2.5038300000000002,33.82628953253439,3.1019543,1035.0554639017882,0
"(99908.763, 100008.772]",2.525101999999999,33.82031685218948,3.1022296999999988,1034.9292125825307,0
"(100008.772, 100108.781]",2.5511440000000007,33.813969438260955,3.102878799999999,1034.8017698152796,0
"(100108.781, 100208.789]",2.5730009999999996,33.807587770577626,3.1031603000000016,1034.6742884415467,0
"(100208.789, 100308.798]",2.588882,33.80051169860049,3.1028727000000007,1034.5472105824072,0
"(100308.798, 100408.807]",2.6172590000000002,33.79417684903609,3.1037173999999994,1034.4193477870597,0
"(100408.807, 100508.816]",2.639395999999999,33.78697758912734,3.1039560999999996,1034.291765704889,0
"(100508.816, 100608.825]",2.6657430000000004,33.777267191456126,3.1043406000000022,1034.161028692493,0
"(100608.825, 100708.833]",2.691684999999999,33.7679321613054,3.1047241000000003,1034.031119810557,0
"(100708.833, 100808.842]",2.714991999999999,33.75815057916546,3.1048514,1033.9020950045356,0
"(100808.842, 100908.851]",2.739842999999999,33.751428487127015,3.1053618999999997,1033.7751748471592,0
"(100908.851, 101008.86]",2.768519,33.74180853999606,3.1059567000000006,1033.6452749142368,0
"(101008.86, 101108.868]",2.7970629999999987,33.729185177126645,3.106287599999999,1033.512802595235,0
"(101108.868, 101208.877]",2.82325,33.71785991339653,3.1065247000000005,1033.3819114703292,0
"(101208.877, 101308.886]",2.8590469999999986,33.70504508151433,3.107462800000002,1033.2489522056653,0
"(101308.886, 101408.895]",2.887888999999999,33.69424976472454,3.1079846000000004,1033.1199900745255,0
"(101408.895, 101508.904]",2.9298509999999998,33.6815477232872,3.109469200000001,1032.9877241472461,0
"(101508.904, 101608.912]",2.9705349999999995,33.67046581700008,3.110971599999999,1032.8562602997156,0
"(101608.912, 101708.921]",3.03656,33.65834978255223,3.1145697999999986,1032.7219954458142,0
"(101708.921, 101808.93]",3.079333,33.64522131805801,3.1160876999999987,1032.5897670694362,0
"(101808.93, 101908.939]",3.136419000000001,33.632732163000355,3.1188776999999983,1032.4554520113643,0
"(101908.939, 102008.947]",3.1838130000000007,33.62229238330018,3.1210060000000017,1032.3239405261786,0
"(102008.947, 102108.956]",3.245951999999999,33.60862099145618,3.1241413,1032.1895056524438,0
"(102108.956, 102208.965]",3.2973819999999985,33.59648554328317,3.1264800999999993,1032.057119098873,0
"(102208.965, 102308.974]",3.364043000000002,33.58284604705282,3.1299985000000006,1031.921553354576,0
"(102308.974, 102408.982]",3.436633,33.57000584481322,3.134086500000001,1031.7852624383668,0
"(102408.982, 102508.991]",3.51738,33.56089966274282,3.1391845999999997,1031.6502978296442,0
"(102508.991, 102609.0]",3.597637623762376,33.55144808383903,3.144202475247525,1031.5139837566355,0
"(102609.0, 102709.009]",3.6710879999999997,33.54502348213315,3.148913099999998,1031.3832707487281,0
"(102709.009, 102809.018]",3.7527519999999988,33.53758846651635,3.1542427999999996,1031.2502574478392,0
"(102809.018, 102909.026]",3.861909000000001,33.52941213967012,3.161865699999999,1031.1115297085523,0
"(102909.026, 103009.035]",3.9065450000000004,33.5180385858653,3.163658999999998,1030.978578538762,0
"(103009.035, 103109.044]",3.987439,33.50871486148332,3.1687643,1030.8439301011454,0
"(103109.044, 103209.053]",4.081356,33.49560441855828,3.1746655999999986,1030.7040218031027,0
"(103209.053, 103309.061]",4.163478000000002,33.48816265651165,3.1800422000000004,1030.5709623256992,0
"(103309.061, 103409.07]",4.222801000000001,33.47593027679654,3.183038599999998,1030.4367439631176,0
"(103409.07, 103509.079]",4.352063,33.469877023553416,3.1926266000000014,1030.3001683455755,0
"(103509.079, 103609.088]",4.4324309999999985,33.45927000200745,3.197583200000001,1030.1645575882092,0
"(103609.088, 103709.096]",4.516426999999998,33.45246502887731,3.203195599999998,1030.0328038589778,0
"(103709.096, 103809.105]",4.608511999999999,33.45015902612909,3.2099029000000012,1029.903751283505,0
"(103809.105, 103909.114]",4.709506999999999,33.446501571136984,3.2172555999999997,1029.770913505029,0
"(103909.114, 104009.123]",4.749728000000001,33.43926074451942,3.2190288000000025,1029.6431218976388,0
"(104009.123, 104109.132]",4.786543999999999,33.43228018743785,3.2205432999999988,1029.5175779780309,0
"(104109.132, 104209.14]",4.8391,33.43058980224402,3.223877699999999,1029.39363419323,0
"(104209.14, 104309.149]",4.899442000000001,33.430311237970386,3.2280035999999996,1029.2689136747344,0
"(104309.149, 104409.158]",4.960875000000001,33.43085625103641,3.2322754000000002,1029.142325362741,0
"(104409.158, 104509.167]",5.001713999999998,33.432326482909154,3.234842900000001,1029.0195790229209,0
"(104509.167, 104609.175]",5.060359,33.43345819978806,3.238932699999999,1028.8945079670748,0
"(104609.175, 104709.184]",5.110163,33.4350644175932,3.242296100000001,1028.7709810111123,0
"(104709.184, 104809.193]",5.16264,33.436970773086834,3.2459341,1028.6489001383754,0
"(104809.193, 104909.202]",5.209124999999997,33.43906813885158,3.2490509999999997,1028.52595685148,0
"(104909.202, 105009.211]",5.257136999999999,33.44174707954185,3.2523480000000005,1028.4027749528836,0
"(105009.211, 105109.219]",5.306556999999999,33.44483637156292,3.2558204000000024,1028.2813644855476,0
"(105109.219, 105209.228]",5.360933000000001,33.44909679258355,3.2598374000000003,1028.1610774997089,0
"(105209.228, 105309.237]",5.412071999999999,33.45259735335547,3.263503,1028.040241602434,0
"(105309.237, 105409.246]",5.4019559999999975,33.446385471685886,3.260951,1027.9183453376454,0
"(105409.246, 105509.254]",5.438874999999999,33.44580075194637,3.2630089000000004,1027.7956291855226,0
"(105509.254, 105609.263]",5.543242,33.455739281956994,3.2719138999999995,1027.6747100645016,0
"(105609.263, 105709.272]",5.577627999999999,33.45835196227681,3.2740298000000005,1027.554473141575,0
"(105709.272, 105809.281]",5.599044999999998,33.45706448623086,3.2746611999999997,1027.4322009375408,0
"(105809.281, 105909.289]",5.517961000000002,33.43901705747641,3.2648426999999987,1027.3094927973052,0
"(105909.289, 106009.298]",5.460659000000001,33.42313555601338,3.2576500000000004,1027.2219261412065,0
"(106009.298, 106109.307]",5.4602549999999965,33.423146457041696,3.257587999999998,1027.219090107282,0
"(106109.307, 106209.316]",5.567425999999999,33.45695260146409,3.2716575999999997,1027.412456410039,0
"(106209.316, 106309.325]",5.579246,33.461667457912355,3.2735387000000005,1027.4599042652321,0
"(106309.325, 106409.333]",5.553304999999999,33.46334519306227,3.2726185000000005,1027.5906484817465,0
"(106409.333, 106509.342]",5.529680999999998,33.46456112639106,3.271926999999999,1027.7278990732211,0
"(106509.342, 106609.351]",5.474635999999999,33.46083723767999,3.2680405000000015,1027.8641799465952,0
"(106609.351, 106709.36]",5.449322,33.460591892963485,3.267056600000001,1027.999025105264,0
"(106709.36, 106809.368]",5.404394000000001,33.45961335620007,3.264286799999999,1028.1351279839282,0
"(106809.368, 106909.377]",5.329785,33.454316253725146,3.2585396999999996,1028.2710544494207,0
"(106909.377, 107009.386]",5.2890330000000025,33.45284689363403,3.2560841999999997,1028.405313532205,0
"(107009.386, 107109.395]",5.21875,33.44871480680495,3.250817599999999,1028.5410697534037,0
"(107109.395, 107209.404]",5.141549000000001,33.44473713274013,3.2449580999999994,1028.6770876665864,0
"(107209.404, 107309.412]",5.073817999999999,33.44198184029013,3.2400264000000005,1028.8119850411629,0
"(107309.412, 107409.421]",4.981248999999999,33.43802812254007,3.232830600000001,1028.9488901277653,0
"(107409.421, 107509.43]",4.901838999999997,33.43638639788796,3.2269807,1029.0853732423511,0
"(107509.43, 107609.439]",4.831729,33.43662352006528,3.2221052,1029.2220502312805,0
"(107609.439, 107709.447]",4.7983210000000005,33.44431154161827,3.221062399999998,1029.3597472261856,0
"(107709.447, 107809.456]",4.776874,33.45801326783384,3.2215726000000013,1029.5000441894504,0
"(107809.456, 107909.465]",4.719168,33.463792657946755,3.2182510000000004,1029.6392425862873,0
"(107909.465, 108009.474]",4.6490550000000015,33.46789249477385,3.213711800000001,1029.7791537910325,0
"(108009.474, 108109.482]",4.5679110000000005,33.47625253368906,3.2085855,1029.923919086187,0
"(108109.482, 108209.491]",4.465298000000001,33.48414352385396,3.20156,1030.070863814865,0
"(108209.491, 108309.5]",4.379244000000003,33.49461470051349,3.196195199999999,1030.2180234101381,0
"(108309.5, 108409.509]",4.284211999999999,33.50292529096787,3.1898742999999974,1030.3650817531802,0
"(108409.509, 108509.518]",4.213000999999998,33.51389390171488,3.185841500000001,1030.5110194111016,0
"(108509.518, 108609.526]",4.116408,33.52379754615974,3.1795198,1030.65880669638,0
"(108609.526, 108709.535]",4.022763,33.530381977787656,3.1731713000000004,1030.80359026938,0
"(108709.535, 108809.544]",3.920032999999998,33.53767474027094,3.166104100000001,1030.950159436289,0
"(108809.544, 108909.553]",3.823490000000001,33.54833901023251,3.1598546999999995,1031.0979119791286,0
"(108909.553, 109009.561]",3.720602999999999,33.55847578354642,3.1530093999999997,1031.2453269231023,0
"(109009.561, 109109.57]",3.6785089999999987,33.57400411961559,3.151854899999999,1031.3890447941521,0
"(109109.57, 109209.579]",3.6026939999999996,33.585190329426375,3.1474165000000003,1031.532346372541,0
"(109209.579, 109309.588]",3.546263,33.596399550692816,3.1446481000000004,1031.673236629261,0
"(109309.588, 109409.596]",3.4493770000000006,33.60534154008742,3.138198600000001,1031.8164010817025,0
"(109409.596, 109509.605]",3.3716299999999984,33.619907645160886,3.133859399999999,1031.960511237297,0
"(109509.605, 109609.614]",3.2846219999999984,33.626452299001365,3.128052000000002,1032.0994770992593,0
"(109609.614, 109709.623]",3.2157440000000004,33.64237841825592,3.124594399999999,1032.2442076811662,0
"(109709.623, 109809.632]",3.1567799999999995,33.65296312038474,3.121543499999999,1032.3838814593507,0
"(109809.632, 109909.64]",3.1099890000000014,33.664769045019554,3.1196411000000013,1032.5232943882784,0
"(109909.64, 110009.649]",3.0598999999999994,33.676055073058755,3.1174118999999987,1032.6628402391493,0
"(110009.649, 110109.658]",3.017727,33.687500300284334,3.1158748000000007,1032.8016557603728,0
"(110109.658, 110209.667]",2.9782330000000004,33.69814282117256,3.1145021999999996,1032.9398561520081,0
"(110209.667, 110309.675]",2.9494530000000014,33.70984330982669,3.114131199999999,1033.077125088919,0
"(110309.675, 110409.684]",2.9062069999999993,33.71884839829479,3.1122896999999967,1033.2136746200608,0
"(110409.684, 110509.693]",2.8734120000000005,33.732090513388336,3.1117006000000003,1033.3528738704686,0
"(110509.693, 110609.702]",2.838928999999999,33.74254189599855,3.1107351999999993,1033.490324705452,0
"(110609.702, 110709.711]",2.8040179999999997,33.75600451635233,3.1099764000000003,1033.6296699116972,0
"(110709.711, 110809.719]",2.767082999999999,33.76981985985602,3.109067299999998,1033.7691202411897,0
"(110809.719, 110909.728]",2.733631,33.78038514334436,3.1081853000000006,1033.9055363273903,0
"(110909.728, 111009.737]",2.6974640000000005,33.78918198965539,3.1069215000000003,1034.0407985243157,0
"(111009.737, 111109.746]",2.6597149999999994,33.798498077083295,3.105561999999998,1034.1764953436434,0
"(111109.746, 111209.754]",2.6386500000000006,33.80796428934881,3.1056405999999988,1034.3098711018006,0
"(111209.754, 111309.763]",2.611656000000001,33.81787365802111,3.1052439999999994,1034.4441386463027,0
"(111309.763, 111409.772]",2.5843479999999994,33.82558687716609,3.1046370999999997,1034.5766892030683,0
"(111409.772, 111509.781]",2.55962,33.83371124912657,3.1042799000000003,1034.7088054847936,0
"(111509.781, 111609.789]",2.5411380000000006,33.83953807575434,3.1042676999999985,1034.8384142950965,0
"(111609.789, 111709.798]",2.5189329999999996,33.847085762357445,3.1040737999999988,1034.9695045358426,0
"(111709.798, 111809.807]",2.495156999999999,33.85506587341186,3.1037741999999984,1035.100554986736,0
"(111809.807, 111909.816]",2.4667629999999994,33.86336735970008,3.1031032000000014,1035.2323859585767,0
"(111909.816, 112009.825]",2.441131,33.87078082855477,3.1025959000000007,1035.3633504359623,0
"(112009.825, 112109.833]",2.4305969999999992,33.87844212164384,3.103395999999998,1035.4919684766587,0
"(112109.833, 112209.842]",2.4090290000000008,33.884988386039275,3.103152400000001,1035.620594616859,0
"(112209.842, 112309.851]",2.383203,33.89163114826854,3.102543900000002,1035.7491083938248,0
"(112309.851, 112409.86]",2.3532269999999995,33.8961108793362,3.1013939000000006,1035.8757221167336,0
"(112409.86, 112509.868]",2.317499,33.89952105281579,3.099659599999999,1036.0019580793366,0
"(112509.868, 112609.877]",2.291216,33.90356749264998,3.0987933000000005,1036.1283551664749,0
"(112609.877, 112709.886]",2.276002,33.908271844840094,3.098929600000001,1036.254058659738,0
"(112709.886, 112809.895]",2.2626560000000002,33.91281632196553,3.0992154,1036.3798634335135,0
"(112809.895, 112909.904]",2.241989,33.91615246328403,3.098774500000004,1036.5057713307513,0
"(112909.904, 113009.912]",2.2209059999999994,33.92079519897495,3.0983963,1036.631885745492,0
"(113009.912, 113109.921]",2.2139539999999993,33.926895404535315,3.0993411,1036.7567114397036,0
"(113109.921, 113209.93]",2.20432,33.93334803124724,3.1000857,1036.8823860154623,0
"(113209.93, 113309.939]",2.179853,33.936623645435496,3.0993021000000005,1037.007979988732,0
"(113309.939, 113409.947]",2.1607979999999993,33.93860472668927,3.098730299999998,1037.1152589748172,0
"(113409.947, 113509.956]",2.159833000000002,33.937468108579495,3.0986733999999996,1037.1281967155498,0
"(113509.956, 113609.965]",2.1610139999999998,33.934229115066934,3.0985156000000003,1037.126297263075,0
"(113609.965, 113709.974]",2.172822,33.93309444466298,3.0988961000000006,1037.0620131547248,0
"(113709.974, 113809.982]",2.190205999999999,33.92861457890182,3.098911799999999,1036.9291452630123,0
"(113809.982, 113909.991]",2.2066949999999994,33.925288865516734,3.098949100000001,1036.7978779755092,0
"(113909.991, 114010.0]",2.22839603960396,33.923676700525036,3.099575742574256,1036.6677198605366,0
"(114010.0, 114110.009]",2.265169,33.92295825749827,3.101572000000001,1036.5370635886115,0
"(114110.009, 114210.018]",2.282512999999999,33.91838774469455,3.1015982000000006,1036.4072746752354,0
"(114210.018, 114310.026]",2.308811,33.914965174053485,3.1024947,1036.2783981672737,0
"(114310.026, 114410.035]",2.315296000000001,33.90835218010924,3.1014293000000004,1036.1495218622645,0
"(114410.035, 114510.044]",2.343613000000001,33.90465570162895,3.1024719000000003,1036.0200044171565,0
"(114510.044, 114610.053]",2.361947000000001,33.89964649997212,3.102553200000001,1035.8911492613324,0
"(114610.053, 114710.061]",2.388612,33.89589778005424,3.1034552999999994,1035.7627224061553,0
"(114710.061, 114810.07]",2.4023589999999997,33.888236048796784,3.102928600000003,1035.6331079174324,0
"(114810.07, 114910.079]",2.4126030000000007,33.879993315936545,3.1020484000000015,1035.503045457468,0
"(114910.079, 115010.088]",2.4404830000000013,33.87504974703791,3.1029480000000005,1035.3731096297918,0
"(115010.088, 115110.096]",2.4671650000000005,33.86865349449157,3.1036261000000014,1035.2424400113557,0
"(115110.096, 115210.105]",2.4975560000000003,33.86113824080123,3.1045286999999986,1035.1104395990637,0
"(115210.105, 115310.114]",2.5227250000000003,33.85444791368745,3.1050476000000002,1034.979459548282,0
"(115310.114, 115410.123]",2.541351,33.84935013546006,3.1051379999999984,1034.8508504790857,0
"(115410.123, 115510.132]",2.5598140000000007,33.84418816795536,3.1052049999999993,1034.7219140900963,0
"(115510.132, 115610.14]",2.586695,33.83561516085267,3.1057133999999977,1034.589535455013,0
"(115610.14, 115710.149]",2.6130590000000002,33.82694896883955,3.106175199999999,1034.457937916986,0
"(115710.149, 115810.158]",2.641874,33.81732814633115,3.106766300000001,1034.3252397544143,0
"(115810.158, 115910.167]",2.667553999999999,33.809699101835946,3.107253399999997,1034.19470287155,0
"(115910.167, 116010.175]",2.698773999999999,33.80296771566806,3.108289100000003,1034.0642485243632,0
"(116010.175, 116110.184]",2.732847,33.79263019051993,3.109270300000002,1033.930677201821,0
"(116110.184, 116210.193]",2.758635999999999,33.782634175648035,3.1095695,1033.7986330862632,0
"(116210.193, 116310.202]",2.787656999999998,33.77501589801949,3.1103409999999996,1033.6680097709575,0
"(116310.202, 116410.211]",2.824787000000002,33.76507708460156,3.111613300000002,1033.5344371250628,0
"(116410.211, 116510.219]",2.863207000000001,33.75171987071177,3.1127176000000003,1033.398744530949,0
"(116510.219, 116610.228]",2.898593999999999,33.73804619187602,3.1135385000000007,1033.2637467333166,0
"(116610.228, 116710.237]",2.940953000000001,33.72615327219603,3.1151143000000006,1033.130442892495,0
"(116710.237, 116810.246]",2.985468999999999,33.71824718119872,3.1171945,1032.9988092192948,0
"(116810.246, 116910.254]",3.0306469999999996,33.70364274143428,3.118768600000001,1032.8613837360926,0
"(116910.254, 117010.263]",3.0931240000000013,33.693119855882685,3.1221653000000016,1032.7248737628452,0
"(117010.263, 117110.272]",3.1322740000000007,33.678359126436455,3.1232039999999994,1032.5879879964195,0
"(117110.272, 117210.281]",3.172514999999999,33.66470553801059,3.1244292000000002,1032.452091407593,0
"(117210.281, 117310.289]",3.231384000000001,33.655400583452284,3.1276292000000008,1032.3186915572128,0
"(117310.289, 117410.298]",3.300555999999999,33.642665600775054,3.1314269000000006,1032.1813186471745,0
"(117410.298, 117510.307]",3.370216999999999,33.63073931254314,3.135332900000001,1032.044412696275,0
"(117510.307, 117610.316]",3.438525,33.621147351049466,3.139316900000001,1031.9093491787528,0
"(117610.316, 117710.325]",3.5089040000000007,33.611369026121785,3.1434586000000024,1031.7733397947989,0
"(117710.325, 117810.333]",3.558045000000001,33.59987442905395,3.1456325000000005,1031.6392185034679,0
"(117810.333, 117910.342]",3.6087119999999997,33.59122986906158,3.1481803999999998,1031.5074736739489,0
"(117910.342, 118010.351]",3.697436,33.58786687591343,3.1544509,1031.3749814424777,0
"(118010.351, 118110.36]",3.7584060000000017,33.579986249719255,3.1579553,1031.242994640929,0
"(118110.36, 118210.368]",3.822234000000001,33.56660685883231,3.1612419999999997,1031.1065558371515,0
"(118210.368, 118310.377]",3.9345510000000017,33.55915496242151,3.169212499999999,1030.968259478982,0
"(118310.377, 118410.386]",4.021047000000001,33.55033786312975,3.1748423,1030.8323463653915,0
"(118410.386, 118510.395]",4.092507999999999,33.53706689298131,3.1787900000000002,1030.694217552947,0
"(118510.395, 118610.404]",4.202501000000001,33.528599323153976,3.1864817000000003,1030.5551115093062,0
"(118610.404, 118710.412]",4.282152000000001,33.51793294049525,3.1913651000000005,1030.4184341254518,0
"(118710.412, 118810.421]",4.394501999999999,33.51456682730945,3.1997123999999992,1030.2835892733378,0
"(118810.421, 118910.43]",4.48564,33.50949036719235,3.2060822999999994,1030.150322354678,0
"(118910.43, 119010.439]",4.557853,33.50139300195145,3.2105741000000005,1030.0192713561355,0
"(119010.439, 119110.447]",4.664746,33.4921390663021,3.217966400000001,1029.8816901920634,0
"(119110.447, 119210.456]",4.688656999999999,33.47563620893308,3.2175194000000005,1029.7480986637931,0
"(119210.456, 119310.465]",4.679915,33.46053338178552,3.2143647999999985,1029.620513851546,0
"(119310.465, 119410.474]",4.702549,33.45187936252677,3.2144920999999997,1029.4942259878194,0
"(119410.474, 119510.482]",4.738543,33.447691847145855,3.2161699999999995,1029.3703600596643,0
