File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,5.0,13.6084,32.5927,24.4336,50.8,5.81,253.3,0.924,115.1
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,5.1,13.5832,32.5928,24.4387,51.0,5.81,253.4,1.511,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,6.0,13.5678,32.6092,24.4545,51.2,5.84,254.5,2.035,35.6
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,6.0,13.5832,32.5907,24.4371,51.0,5.82,253.5,1.506,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,6.0,13.5844,32.5954,24.4405,50.8,5.83,254.1,2.252,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,6.0,13.5625,32.5983,24.4472,51.0,5.82,253.5,2.541,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,6.0,13.5677,32.5954,24.4439,51.2,5.78,251.9,2.647,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,6.0,13.5775,32.6036,24.4482,51.5,5.81,253.1,2.611,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,6.0,13.6074,32.5929,24.4339,50.8,5.82,253.7,0.966,103.0
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,6.1,13.5326,32.5882,24.4454,51.1,5.83,253.9,2.1630000000000003,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,7.0,13.5682,32.6086,24.454,51.2,5.84,254.7,2.0380000000000003,32.1
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,7.0,13.5838,32.5875,24.4345,50.7,5.81,253.4,1.703,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,7.0,13.5852,32.5953,24.4403,50.8,5.83,254.0,2.24,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,7.0,13.5617,32.5986,24.4475,51.1,5.82,253.5,2.568,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,7.0,13.5681,32.596,24.4442,51.3,5.79,252.3,2.635,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,7.0,13.577,32.6041,24.4487,51.5,5.81,253.1,2.563,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,7.0,13.5328,32.5883,24.4454,51.1,5.81,253.1,2.17,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,7.0,13.6076,32.5929,24.4339,50.8,5.83,254.1,1.053,88.6
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,8.0,13.5688,32.6083,24.4536,51.0,5.84,254.4,2.028,27.9
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,8.0,13.5796,32.5915,24.4384,51.0,5.82,253.9,1.761,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,8.0,13.5787,32.5958,24.4419,50.8,5.82,253.7,2.274,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,8.0,13.56,32.5993,24.4484,51.0,5.83,254.2,2.535,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,8.0,13.5682,32.5964,24.4445,51.3,5.8,252.9,2.603,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,8.0,13.5771,32.6041,24.4487,51.4,5.82,253.6,2.585,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,8.0,13.5331,32.5884,24.4454,51.1,5.8,252.8,2.177,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,8.1,13.604000000000001,32.5933,24.4349,50.9,5.83,254.0,1.218,75.0
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,8.7,13.5693,32.5973,24.445,51.4,5.8,252.7,2.6069999999999998,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,9.0,13.5691,32.6085,24.4537,51.1,5.83,254.1,2.061,25.2
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,9.0,13.5779,32.5933,24.4402,51.0,5.82,253.8,1.835,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,9.0,13.5764,32.5959,24.4425,50.8,5.83,253.9,2.2359999999999998,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,9.0,13.5602,32.5993,24.4484,51.0,5.82,253.8,2.549,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,9.0,13.5775,32.6038,24.4484,51.4,5.84,254.4,2.562,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,9.0,13.5324,32.5881,24.4453,51.0,5.79,252.1,2.191,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,9.1,13.5997,32.5933,24.4358,50.8,5.82,253.8,1.393,70.8
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,10.0,13.5642,32.617,24.4613,51.1,5.84,254.3,2.14,22.9
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,10.0,13.5766,32.5958,24.4424,51.0,5.81,253.2,1.919,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,10.0,13.5794,32.5957,24.4417,50.8,5.83,254.0,2.283,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,10.0,13.5607,32.5992,24.4482,51.0,5.82,253.8,2.497,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,10.0,13.5763,32.6053,24.4498,51.5,5.83,254.1,2.588,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,10.0,13.533,32.5884,24.4454,51.1,5.78,252.1,2.188,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,10.0,13.597999999999999,32.5929,24.4358,50.8,5.83,254.0,1.584,66.1
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,10.2,13.57,32.5982,24.4456,51.3,5.79,252.4,2.582,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,11.0,13.5637,32.6181,24.4622,51.1,5.83,254.1,2.191,21.1
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,11.0,13.5732,32.6023,24.4481,51.0,5.82,253.8,1.982,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,11.0,13.5743,32.596,24.443,50.8,5.83,253.9,2.299,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,11.0,13.5615,32.599000000000004,24.4479,51.0,5.84,254.3,2.502,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,11.0,13.5698,32.5977,24.4452,51.3,5.81,253.1,2.611,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,11.0,13.5756,32.607,24.4512,51.6,5.81,253.2,2.58,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,11.0,13.5333,32.5884,24.4454,51.1,5.79,252.5,2.193,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,11.0,13.5928,32.5936,24.4374,50.8,5.84,254.5,1.729,59.8
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,12.0,13.5627,32.6206,24.4644,51.1,5.84,254.5,2.21,19.6
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,12.0,13.5691,32.6097,24.4546,50.9,5.83,254.2,2.037,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,12.0,13.5665,32.5964,24.4449,50.9,5.83,254.0,2.323,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,12.0,13.5618,32.5989,24.4478,51.0,5.84,254.5,2.529,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,12.0,13.5696,32.5999,24.447,51.3,5.82,253.9,2.6069999999999998,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,12.0,13.5772,32.606,24.4501,51.5,5.81,253.4,2.6039999999999996,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,12.0,13.5337,32.5887,24.4455,51.1,5.82,253.5,2.176,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,12.0,13.5898,32.5941,24.4384,50.7,5.84,254.4,1.791,54.9
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,13.0,13.5617,32.621,24.4649,51.2,5.84,254.5,2.222,18.2
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,13.0,13.5654,32.6159,24.4602,50.8,5.83,253.9,2.062,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,13.0,13.5635,32.5967,24.4457,51.0,5.84,254.6,2.296,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,13.0,13.5615,32.5989,24.4478,51.0,5.83,254.0,2.532,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,13.0,13.5657,32.6024,24.4497,51.3,5.82,253.8,2.5989999999999998,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,13.0,13.5768,32.6064,24.4505,51.5,5.82,253.8,2.5980000000000003,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,13.0,13.5338,32.5888,24.4456,51.1,5.83,254.2,2.226,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,13.0,13.5953,32.5934,24.4367,50.7,5.83,253.9,1.824,50.1
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,14.0,13.5606,32.621,24.4651,51.3,5.84,254.7,2.249,16.6
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,14.0,13.5639,32.6176,24.4618,51.0,5.82,253.6,2.099,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,14.0,13.5584,32.598,24.4477,51.0,5.83,254.1,2.313,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,14.0,13.558,32.6001,24.4495,51.1,5.82,253.5,2.532,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,14.0,13.5612,32.6074,24.4544,51.3,5.82,253.8,2.633,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,14.0,13.5754,32.6076,24.4517,51.6,5.82,253.5,2.5810000000000004,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,14.0,13.5931,32.5937,24.4374,50.8,5.82,253.7,1.9069999999999998,45.8
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,14.1,13.5341,32.5888,24.4455,51.1,5.82,253.5,2.24,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,14.9,13.5336,32.589,24.4458,51.1,5.81,253.2,2.274,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,15.0,13.5499,32.6212,24.4674,51.5,5.86,255.4,2.287,15.1
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,15.0,13.5637,32.6182,24.4623,51.0,5.82,253.8,2.128,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,15.0,13.5518,32.6002,24.4508,50.9,5.84,254.5,2.323,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,15.0,13.5557,32.6007,24.4504,51.1,5.81,253.1,2.553,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,15.0,13.5454,32.611999999999995,24.4612,51.5,5.85,254.9,2.6519999999999997,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,15.0,13.5755,32.6074,24.4516,51.5,5.81,253.3,2.634,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,15.0,13.5913,32.5938,24.4379,50.8,5.83,254.0,2.026,41.9
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,16.0,13.5045,32.6213,24.4766,51.7,5.98,260.7,2.2769999999999997,13.8
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,16.0,13.564,32.6187,24.4626,50.9,5.84,254.4,2.204,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,16.0,13.547,32.6021,24.4532,51.0,5.84,254.7,2.345,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,16.0,13.5545,32.6012,24.451,51.1,5.83,254.0,2.5610000000000004,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,16.0,13.4802,32.6182,24.4791,51.6,6.0,261.5,2.718,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,16.0,13.5737,32.6087,24.4529,51.5,5.82,253.6,2.6210000000000004,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,16.0,13.5337,32.5892,24.4459,51.1,5.81,253.1,2.26,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,16.0,13.5844,32.5948,24.44,50.7,5.83,254.0,2.011,38.6
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,17.0,13.2395,32.6255,24.5328,52.0,6.15,268.1,2.347,12.9
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,17.0,13.5639,32.6195,24.4633,50.9,5.86,255.2,2.23,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,17.0,13.5402,32.6061,24.4577,51.0,5.85,254.9,2.3569999999999998,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,17.0,13.5529,32.6018,24.4518,51.1,5.85,254.9,2.5789999999999997,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,17.0,13.408,32.6205,24.4954,51.7,6.05,263.5,2.7060000000000004,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,17.0,13.5728,32.6093,24.4536,51.6,5.81,253.4,2.6,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,17.0,13.5345,32.5901,24.4465,51.1,5.81,253.1,2.2769999999999997,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,17.0,13.5788,32.5961,24.4422,50.7,5.82,253.8,2.036,36.0
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,18.0,11.9346,32.6381,24.7935,51.2,6.53,284.6,2.654,11.9
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,18.0,13.5633,32.6201,24.4638,51.1,5.85,255.1,2.199,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,18.0,13.534,32.6108,24.4626,51.1,5.86,255.3,2.353,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,18.0,13.5483,32.604,24.4544,51.1,5.85,254.8,2.5780000000000003,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,18.0,13.0095,32.6223,24.5758,51.6,6.32,275.3,2.795,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,18.0,13.5716,32.61,24.4544,51.6,5.82,253.5,2.6289999999999996,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,18.0,13.535,32.5908,24.4469,51.2,5.82,253.5,2.271,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,18.0,13.5703,32.599000000000004,24.4461,50.7,5.84,254.5,2.066,33.2
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,19.0,10.9854,32.650999999999996,24.9754,50.7,6.73,293.2,2.714,10.9
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,19.0,13.5623,32.6202,24.4641,51.2,5.84,254.3,2.247,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,19.0,13.5288,32.6116,24.4642,51.4,6.0,261.6,2.381,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,19.0,11.2988,32.6356,24.9077,51.4,6.64,289.2,2.891,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,19.0,13.5676,32.6117,24.4565,51.5,5.82,253.8,2.616,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,19.0,13.5351,32.5914,24.4473,51.2,5.84,254.3,2.2640000000000002,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,19.0,13.5529,32.6048,24.4541,50.8,5.9,256.9,2.109,30.3
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,19.1,13.5451,32.6055,24.4562,51.2,5.84,254.5,2.55,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,19.9,13.5439,32.606,24.4569,51.2,5.82,253.4,2.59,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,20.0,10.5471,32.6526,25.053,51.3,6.79,295.6,2.713,10.0
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,20.0,13.5603,32.6206,24.4648,51.3,5.84,254.6,2.241,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,20.0,13.4273,32.6117,24.4847,51.6,6.15,268.0,2.498,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,20.0,10.5244,32.6566,25.06,51.8,6.7,291.6,2.8939999999999997,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,20.0,13.5596,32.6149,24.4606,51.7,5.83,254.0,2.8169999999999997,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,20.0,13.5341,32.5962,24.4513,51.4,5.91,257.5,2.271,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,20.0,13.5326,32.6093,24.4617,51.2,6.0,261.5,2.11,27.6
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,21.0,10.3126,32.6517,25.0923,51.9,6.79,295.8,2.6630000000000003,9.1
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,21.0,13.5567,32.621,24.4659,51.3,5.87,255.9,2.286,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,21.0,11.4572,32.6268,24.8723,51.0,6.63,288.9,2.655,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,21.0,13.5415,32.6066,24.4578,51.2,5.81,253.0,2.571,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,21.0,10.3879,32.6637,25.0889,51.8,6.73,293.1,2.909,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,21.0,13.552999999999999,32.6166,24.4632,51.7,5.84,254.3,2.759,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,21.0,13.5193,32.6007,24.4577,51.7,6.0,261.6,2.302,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,21.0,13.5029,32.6127,24.4703,51.6,6.05,263.5,2.13,25.3
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,22.0,10.173,32.66,25.1223,52.4,6.78,295.2,2.6630000000000003,8.2
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,22.0,13.547,32.6212,24.468000000000004,51.4,5.96,259.9,2.265,
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,22.0,10.4158,32.6621,25.0829,51.7,6.78,295.2,2.7089999999999996,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,22.0,13.5356,32.6076,24.4598,51.1,5.83,254.2,2.572,
2010-14-0092.ctd,UTC,27/08/2010, 08:35,92,50.00033,-144.99916000000002,P26,22.0,10.3226,32.6656,25.1014,52.1,6.73,293.2,2.897,
2010-14-0093.ctd,UTC,27/08/2010, 10:26,93,50.00067,-145.00034,P26,22.0,13.5413,32.6194,24.4677,51.9,5.86,255.4,2.763,
2010-14-0097.ctd,UTC,27/08/2010, 16:59,97,49.99967,-144.99983,P26,22.0,12.8396,32.62,24.6072,51.8,6.32,275.3,2.461,
2010-14-0101.ctd,UTC,27/08/2010, 21:30,101,49.9985,-144.99451000000002,P26,22.0,13.1737,32.6243,24.545,51.7,6.29,274.1,2.291,23.4
2010-14-0088.ctd,UTC,27/08/2010, 03:36,88,50.00083,-144.99899,P26,22.9,10.2341,32.6694,25.1194,51.8,6.75,293.8,2.7239999999999998,
2010-14-0084.ctd,UTC,26/08/2010, 22:12,84,50.000170000000004,-145.0,P26,23.0,10.0992,32.669000000000004,25.1417,52.6,6.74,293.5,2.648,7.5
2010-14-0086.ctd,UTC,26/08/2010, 23:30,86,50.001670000000004,-144.99933000000001,P26,23.0,13.488,32.6216,24.4802,51.8,6.05,263.6,2.244,
2010-14-0090.ctd,UTC,27/08/2010, 05:31,90,50.00083,-144.99966,P26,23.0,13.5345,32.6079,24.4602,51.2,5.85,254.8,2.569,
