File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,4.0,11.7626,30.7162,23.3335,18.2,7.24,316.0,3.839,2609.8
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,5.0,11.7098,30.7601,23.377,17.2,7.14,311.5,4.132,1807.0
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,6.0,11.6811,30.8156,23.4253,17.5,7.08,309.0,4.531000000000001,1352.1
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,7.0,11.6331,30.8832,23.4863,18.7,7.02,306.3,4.399,991.6
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,8.0,11.6325,30.9095,23.5069,18.9,6.83,297.8,4.398,724.1
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,9.0,11.602,30.9317,23.5296,19.3,6.51,284.1,4.387,516.4
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,10.0,11.4647,31.0073,23.6127,22.1,6.33,276.2,4.099,359.7
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,11.0,11.2041,31.0855,23.7195,28.4,6.26,273.0,3.6,254.6
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,12.0,10.9425,31.123,23.7942,32.7,6.23,271.6,3.048,182.2
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,13.0,10.7638,31.1671,23.8592,36.6,6.21,270.9,2.596,135.0
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,14.0,10.7241,31.1833,23.8785,38.4,6.2,270.2,2.293,106.3
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,15.0,10.6927,31.1976,23.895,39.4,6.18,269.2,2.041,87.8
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,16.0,10.6429,31.2085,23.912,39.7,6.14,267.7,1.881,73.4
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,17.0,10.6054,31.2175,23.9253,40.4,6.09,265.7,1.786,60.6
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,18.0,10.5559,31.2435,23.9539,41.6,6.03,262.7,1.662,50.1
2010-13-0002.ctd,UTC,06/06/2010, 23:49,2,48.574329999999996,-125.50133999999998,P1,19.0,10.5306,31.2607,23.9716,41.9,5.96,259.8,1.6230000000000002,42.4
