File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,64.0,7.4154,33.435,26.1546,53.2,2.44,106.0,0.149,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,65.0,7.4079,33.4411,26.1605,53.2,2.45,106.5,0.147,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,66.0,7.396,33.4501,26.1692,53.3,2.44,106.4,0.145,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,66.9,7.3935,33.4518,26.1709,53.4,2.44,106.2,0.14400000000000002,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,68.0,7.3873,33.4567,26.1756,53.4,2.43,105.7,0.14,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,69.0,7.3841,33.4596,26.1784,53.4,2.42,105.4,0.142,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,70.0,7.3807,33.4628,26.1814,53.5,2.42,105.4,0.139,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,71.0,7.3783,33.4648,26.1833,53.5,2.42,105.2,0.146,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,72.0,7.3679,33.4734,26.1915,53.6,2.4,104.5,0.14400000000000002,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,73.0,7.3564,33.4854,26.2025,53.6,2.37,103.1,0.14,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,74.0,7.3459,33.4946,26.2112,53.7,2.29,99.4,0.13699999999999998,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,75.0,7.324,33.5104,26.2267,53.9,2.22,96.4,0.134,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,76.0,7.2672,33.5465,26.263,53.7,2.19,95.4,0.132,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,77.0,7.2467,33.5642,26.2798,53.5,2.17,94.6,0.135,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,78.0,7.2419,33.5691,26.2843,53.3,2.15,93.4,0.133,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,79.0,7.2269,33.58,26.295,53.1,2.1,91.4,0.133,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,80.0,7.197,33.5987,26.3138,52.9,2.05,89.0,0.133,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,81.0,7.1758,33.6108,26.3263,52.7,2.0,87.1,0.132,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,82.0,7.1561,33.6221,26.3379,52.5,1.99,86.5,0.134,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,83.0,7.1303,33.6367,26.3529,52.3,1.99,86.5,0.135,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,84.0,7.1231,33.6408,26.3572,52.0,2.0,87.0,0.13,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,85.0,7.1205,33.6423,26.3587,52.1,1.99,86.7,0.131,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,86.0,7.1204,33.6422,26.3586,52.0,1.93,84.0,0.128,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,86.9,7.1138,33.6458,26.3624,51.8,1.88,82.0,0.126,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,88.0,7.0644,33.6777,26.3943,51.2,1.88,81.8,0.126,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,89.0,7.0643,33.6775,26.3941,51.1,1.88,81.6,0.124,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,90.0,7.0617,33.6792,26.3958,51.1,1.88,81.6,0.122,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,91.0,7.0604,33.6802,26.3968,50.9,1.88,81.6,0.121,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,92.0,7.0566,33.683,26.3995,50.7,1.87,81.5,0.12,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,93.0,7.055,33.684,26.4005,50.7,1.86,80.7,0.12,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,94.0,7.0524,33.6857,26.4022,50.4,1.83,79.4,0.11800000000000001,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,95.0,7.0381,33.6945,26.4111,49.6,1.81,78.6,0.122,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,96.1,7.0173,33.7079,26.4245,48.2,1.78,77.6,0.12,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,97.0,6.9892,33.721,26.4386,47.5,1.69,73.3,0.11699999999999999,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,98.0,6.9459,33.7414,26.4606,46.9,1.64,71.5,0.11699999999999999,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,98.9,6.9229,33.7525,26.4725,46.7,1.61,70.1,0.115,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,99.8,6.9112,33.7575,26.478,46.4,1.62,70.4,0.114,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,101.2,6.8948,33.7673,26.4879,46.1,1.55,67.5,0.115,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,101.9,6.8907,33.7697,26.4904,45.8,1.56,67.8,0.111,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,103.2,6.8853,33.7729,26.4936,45.8,1.55,67.3,0.114,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,103.8,6.8844,33.7736,26.4943,45.8,1.55,67.3,0.114,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,105.0,6.8827,33.7747,26.4954,45.6,1.55,67.5,0.113,0.5
2008-27-0003.ctd,UTC,14/08/2008, 10:52,3,48.5745,-125.49983,P1,106.0,6.8832,33.7748,26.4954,45.4,1.54,67.0,0.11599999999999999,0.5
