File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,11.0,12.315,32.4601,24.5841,49.7,6.28,273.5,1.1320000000000001,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,11.0,12.4079,32.4608,24.566999999999997,48.8,6.24,271.9,0.9520000000000001,125.9
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,11.0,12.4272,32.4607,24.5632,48.3,6.27,273.3,0.871,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,11.0,12.3376,32.4616,24.581,48.3,6.29,274.1,1.526,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,12.0,12.3155,32.4615,24.5851,49.4,6.3,274.7,1.2590000000000001,0.7
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,12.0,12.3152,32.4601,24.584,49.7,6.27,273.3,1.1420000000000001,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,12.0,12.4044,32.4608,24.5677,48.6,6.26,272.8,0.948,115.7
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,12.0,12.417,32.4609,24.5653,48.4,6.27,273.3,0.8959999999999999,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,12.0,12.3529,32.4613,24.5778,48.3,6.31,274.8,1.516,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,13.0,12.3154,32.4615,24.5851,49.4,6.31,275.0,1.266,0.6
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,13.0,12.3156,32.4601,24.584,49.7,6.28,273.6,1.146,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,13.0,12.4124,32.4606,24.566,48.7,6.27,273.1,0.9670000000000001,107.3
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,13.0,12.4191,32.4608,24.5649,48.4,6.27,273.3,0.9209999999999999,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,13.0,12.3048,32.4624,24.5878,48.3,6.32,275.6,1.5490000000000002,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,14.0,12.3156,32.4615,24.585,49.4,6.31,275.1,1.281,0.6
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,14.0,12.3154,32.46,24.5839,49.6,6.3,274.5,1.125,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,14.0,12.4136,32.4605,24.5657,48.7,6.26,272.8,1.016,99.9
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,14.0,12.4209,32.4608,24.5645,48.4,6.28,273.6,0.94,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,14.0,12.2739,32.4623,24.5935,48.4,6.33,276.0,1.544,0.0
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,14.9,12.19,32.4631,24.61,48.5,6.45,280.9,1.554,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,15.0,12.3157,32.4616,24.5851,49.4,6.31,275.0,1.2819999999999998,0.5
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,15.0,12.3154,32.4601,24.584,49.6,6.3,274.7,1.122,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,15.0,12.4072,32.4603,24.5667,48.7,6.27,273.1,0.998,93.2
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,15.0,12.417,32.4611,24.5655,48.4,6.28,273.8,0.966,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,16.0,12.3157,32.4615,24.585,49.5,6.31,274.9,1.254,0.5
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,16.0,12.3157,32.46,24.5839,49.7,6.3,274.4,1.15,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,16.0,12.3707,32.4615,24.5746,48.7,6.28,273.7,1.0090000000000001,87.5
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,16.0,12.3925,32.4609,24.57,48.4,6.29,274.0,0.996,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,16.0,12.0314,32.4648,24.641,48.6,6.49,282.9,1.6230000000000002,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,16.9,12.3134,32.4619,24.5858,49.5,6.31,274.9,1.271,0.5
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,17.0,12.2689,32.4609,24.5934,49.7,6.32,275.2,1.194,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,17.0,12.3714,32.4607,24.5738,48.6,6.29,274.2,1.022,82.2
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,17.0,12.360999999999999,32.4613,24.5763,48.5,6.3,274.7,0.997,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,17.0,11.9123,32.4666,24.6645,48.8,6.48,282.4,1.6640000000000001,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,17.8,12.1401,32.4638,24.6199,49.4,6.33,275.8,1.262,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,18.0,12.312999999999999,32.4618,24.5858,49.4,6.34,276.0,1.2690000000000001,0.4
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,18.0,12.3524,32.4607,24.5774,48.6,6.31,274.8,1.024,76.7
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,18.0,12.3623,32.461,24.5758,48.5,6.32,275.3,1.026,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,18.0,11.8701,32.467,24.6726,48.7,6.54,284.8,1.729,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,19.0,12.3109,32.4618,24.5862,49.4,6.33,275.8,1.26,0.4
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,19.0,12.0814,32.4645,24.6314,49.0,6.34,276.3,1.358,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,19.0,12.2442,32.4618,24.5988,48.5,6.33,275.8,1.034,71.5
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,19.0,12.3546,32.461,24.5773,48.5,6.32,275.3,1.052,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,19.0,11.5813,32.4753,24.7321,48.6,6.58,286.7,1.781,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,19.7,12.0654,32.464,24.634,49.0,6.34,276.2,1.389,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,20.0,12.3039,32.461999999999996,24.5876,49.3,6.34,276.1,1.265,0.4
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,20.0,12.0826,32.464,24.6308,49.0,6.35,276.8,1.097,66.6
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,20.0,12.3176,32.4615,24.5847,48.5,6.33,275.9,1.071,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,20.0,10.9532,32.4961,24.8606,49.0,6.62,288.4,1.775,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,21.0,12.2921,32.461999999999996,24.5899,49.3,6.35,276.7,1.268,0.4
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,21.0,11.9938,32.4636,24.6471,49.0,6.39,278.5,1.137,62.0
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,21.0,12.3065,32.461,24.5864,48.6,6.35,276.9,1.08,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,21.0,10.4343,32.4983,24.951999999999998,49.3,6.67,290.7,1.787,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,21.5,12.061,32.4643,24.6351,48.9,6.37,277.5,1.444,
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,21.9,12.0516,32.4646,24.6371,48.7,6.37,277.7,1.4509999999999998,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,22.0,12.2143,32.4623,24.6048,49.2,6.37,277.5,1.3319999999999999,0.3
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,22.0,11.9649,32.4627,24.6517,49.1,6.42,279.8,1.19,57.7
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,22.0,12.2448,32.4622,24.599,48.7,6.44,280.6,1.0979999999999999,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,22.0,10.1084,32.4967,25.0058,49.6,6.73,293.0,1.864,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,23.0,12.089,32.4642,24.6298,48.8,6.38,277.9,1.4340000000000002,0.3
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,23.0,12.0234,32.4647,24.6424,49.0,6.39,278.3,1.463,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,23.0,11.9348,32.4628,24.6574,49.1,6.43,280.1,1.224,53.7
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,23.0,12.1272,32.466,24.624000000000002,48.7,6.46,281.5,1.166,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,23.0,9.9933,32.4951,25.0237,49.5,6.77,294.7,1.896,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,24.0,12.0522,32.4643,24.6367,48.8,6.39,278.3,1.452,0.3
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,24.0,11.8968,32.4642,24.6655,49.1,6.46,281.5,1.2590000000000001,49.8
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,24.0,11.918,32.4686,24.665,48.7,6.48,282.2,1.2590000000000001,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,24.0,9.7858,32.4986,25.0606,49.5,6.85,298.3,1.923,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,24.1,11.9603,32.4654,24.6547,49.1,6.4,278.8,1.5190000000000001,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,25.0,12.0459,32.4638,24.6375,48.9,6.42,279.8,1.538,0.3
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,25.0,11.8602,32.4673,24.6747,49.6,6.42,279.5,1.5290000000000001,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,25.0,11.8332,32.4669,24.6794,48.8,6.49,282.9,1.34,46.2
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,25.0,11.842,32.467,24.6778,48.8,6.51,283.5,1.3619999999999999,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,25.0,9.6929,32.4989,25.0759,49.5,6.92,301.3,1.952,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,26.0,12.0326,32.464,24.6402,48.9,6.48,282.4,1.541,0.3
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,26.0,11.7604,32.4702,24.6954,48.9,6.45,281.0,1.588,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,26.0,11.7006,32.4725,24.7081,48.8,6.53,284.7,1.395,43.0
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,26.0,11.7219,32.4703,24.7025,48.7,6.52,284.0,1.3940000000000001,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,26.0,9.5892,32.4991,25.0929,49.5,6.91,300.9,1.966,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,27.0,12.0087,32.4641,24.6447,49.0,6.54,285.0,1.548,0.3
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,27.0,11.5874,32.4772,24.7324,49.1,6.53,284.5,1.607,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,27.0,11.569,32.4764,24.7352,48.4,6.57,286.1,1.4340000000000002,39.8
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,27.0,11.6766,32.4709,24.7113,48.6,6.6,287.7,1.4509999999999998,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,27.0,9.3991,32.5025,25.1261,49.3,6.92,301.3,2.057,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,27.9,11.1821,32.4963,24.8202,49.7,6.58,286.5,1.515,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,28.0,11.9669,32.4642,24.6525,49.1,6.53,284.5,1.568,0.2
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,28.0,11.2212,32.4912,24.8093,48.4,6.58,286.7,1.469,36.8
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,28.0,11.1277,32.4898,24.8249,48.7,6.68,291.0,1.551,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,28.0,9.2833,32.505,25.1464,49.2,6.97,303.4,2.18,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,28.9,10.7091,32.4999,24.9061,50.9,6.58,286.5,1.47,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,29.0,11.9314,32.465,24.6597,49.2,6.57,286.3,1.5659999999999998,0.2
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,29.0,10.9635,32.4958,24.8585,48.7,6.6,287.4,1.5019999999999998,34.0
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,29.0,10.8373,32.4955,24.8804,48.9,6.69,291.6,1.5719999999999998,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,29.0,9.1036,32.5099,25.1785,49.0,7.03,306.1,2.26,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,30.0,11.829,32.4668,24.6801,49.2,6.6,287.6,1.617,0.2
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,30.0,10.2321,32.5022,24.9893,51.5,6.71,292.3,1.53,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,30.0,10.7863,32.4992,24.8921,48.9,6.64,289.3,1.5219999999999998,31.4
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,30.0,10.5667,32.4978,24.929000000000002,49.1,6.74,293.6,1.5630000000000002,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,30.0,8.5017,32.5291,25.2858,48.8,7.05,307.2,2.3169999999999997,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,31.0,11.5161,32.4765,24.7448,49.1,6.63,288.9,1.607,0.2
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,31.0,9.686,32.509,25.085,51.3,6.84,297.8,1.669,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,31.0,10.5509,32.5022,24.9352,49.3,6.68,290.8,1.531,29.0
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,31.0,10.2429,32.5007,24.9863,49.1,6.84,297.9,1.639,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,31.0,8.2688,32.5338,25.3241,48.7,7.09,308.5,2.325,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,31.9,9.432,32.5142,25.13,51.1,6.81,296.7,1.761,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,32.0,10.9398,32.4967,24.8634,50.1,6.71,292.3,1.55,0.2
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,32.0,10.3023,32.5008,24.9764,49.5,6.72,292.9,1.574,26.8
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,32.0,10.1841,32.4967,24.9931,49.4,6.88,299.7,1.645,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,32.0,8.1375,32.5344,25.3438,48.9,7.11,309.4,2.376,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,33.0,10.5325,32.5033,24.9392,51.1,6.8,296.3,1.535,0.2
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,33.0,10.0696,32.4988,25.0139,49.7,6.84,298.0,1.585,24.8
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,33.0,9.9017,32.4965,25.0399,49.4,6.91,301.1,1.709,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,33.0,7.9663,32.5379,25.3714,48.7,7.12,309.9,2.4859999999999998,0.0
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,33.2,9.1634,32.5218,25.1785,50.4,6.93,301.9,1.94,
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,34.0,10.1738,32.4984,24.9961,51.4,6.89,300.2,1.558,0.2
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,34.0,8.7304,32.5269,25.2495,49.5,7.05,306.9,2.076,
2007-15-0051.ctd,UTC,22/08/2007, 21:40,51,49.9995,-144.99966,P26,34.0,9.7635,32.5008,25.0659,49.4,6.87,299.3,1.675,22.8
2007-15-0052.ctd,UTC,22/08/2007, 23:37,52,50.0005,-145.00034,P26,34.0,9.471,32.5039,25.1157,49.3,6.94,302.3,1.84,
2007-15-0055.ctd,UTC,23/08/2007, 05:34,55,50.0035,-145.00666999999999,P26,34.0,7.8146,32.5407,25.3954,48.6,7.14,310.7,2.557,0.0
2007-15-0047.ctd,UTC,22/08/2007, 14:36,47,50.00134,-145.00083999999998,P26,35.0,9.642000000000001,32.5056,25.0894,51.2,6.93,301.6,1.665,0.1
2007-15-0048.ctd,UTC,22/08/2007, 15:47,48,50.00134,-145.00101,P26,35.0,8.4859,32.5292,25.2882,49.3,7.06,307.4,2.209,
