File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,469.2,3.9816,34.0846,27.0856,67.9,1.07,46.6,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,469.8,3.9809,34.0851,27.0861,67.9,1.07,46.5,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,470.0,3.9802,34.0851,27.0862,67.9,1.07,46.5,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,471.0,3.9805,34.0852,27.0862,67.9,1.07,46.6,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,471.1,3.9802,34.0864,27.0872,67.9,1.05,45.9,0.129,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,472.0,3.9757,34.0893,27.09,67.9,1.05,45.8,0.133,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,472.0,3.9808,34.0851,27.0861,67.9,1.07,46.5,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,473.0,3.9735,34.0907,27.0913,67.9,1.05,45.6,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,473.0,3.9809,34.0852,27.0862,67.9,1.07,46.4,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,474.0,3.9722,34.0915,27.0921,67.9,1.05,45.8,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,474.0,3.9806,34.0855,27.0864,67.9,1.07,46.5,0.129,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,475.0,3.9696,34.0929,27.0934,67.9,1.05,45.7,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,475.0,3.9802,34.0859,27.0868,67.9,1.07,46.5,0.138,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,475.9,3.966,34.0951,27.0956,67.9,1.05,45.8,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,476.0,3.9797,34.0863,27.0872,67.9,1.07,46.4,0.125,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,477.0,3.9787,34.0869,27.0877,67.9,1.07,46.3,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,477.9,3.9769,34.0879,27.0887,67.9,1.07,46.3,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,478.4,3.9634,34.0974,27.0977,67.9,1.02,44.3,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,479.0,3.9569,34.1012,27.1013,67.9,1.02,44.3,0.146,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,479.1,3.9764,34.0885,27.0893,67.9,1.06,46.1,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,480.0,3.9524,34.1035,27.1036,67.9,1.02,44.3,0.146,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,480.0,3.9775,34.088,27.0887,67.9,1.05,45.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,481.0,3.9501,34.1046,27.1047,67.9,1.02,44.3,0.129,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,481.0,3.9763,34.0888,27.0895,67.9,1.05,45.7,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,482.0,3.9493,34.1049,27.1051,67.9,1.02,44.5,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,482.0,3.9733,34.0909,27.0915,67.9,1.05,45.6,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,483.0,3.971,34.0922,27.0927,67.9,1.05,45.6,0.129,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,483.6,3.9692,34.0934,27.0939,67.9,1.05,45.8,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,485.1,3.948,34.1068,27.1067,67.9,1.0,43.3,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,485.1,3.9678,34.0946,27.095,67.9,1.04,45.2,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,486.0,3.9446,34.1086,27.1085,67.9,0.99,43.2,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,486.0,3.9663,34.0955,27.0959,67.8,1.03,44.9,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,487.0,3.943,34.1092,27.1091,67.9,0.99,43.2,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,487.0,3.964,34.0968,27.0971,67.8,1.03,44.9,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,488.0,3.9423,34.1095,27.1094,67.9,1.0,43.2,0.142,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,488.0,3.9618,34.0982,27.0985,67.9,1.03,44.6,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,489.0,3.9392,34.1108,27.1108,67.9,1.0,43.5,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,489.0,3.9596,34.0994,27.0996,67.9,1.03,44.6,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,489.6,3.9586,34.1,27.1002,67.9,1.03,44.6,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,489.8,3.937,34.1117,27.1117,67.9,1.0,43.4,0.146,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,491.4,3.9373,34.1122,27.1121,67.9,0.98,42.6,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,491.4,3.9563,34.1015,27.1016,67.9,1.01,43.8,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,492.0,3.9372,34.1119,27.1119,67.9,0.98,42.6,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,492.0,3.9547,34.1025,27.1026,67.9,1.0,43.6,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,493.0,3.9347,34.1132,27.1132,67.9,0.98,42.5,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,493.0,3.9504,34.1052,27.1052,67.9,1.0,43.5,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,493.9,3.9285,34.1164,27.1163,67.9,0.98,42.5,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,494.0,3.9483,34.1064,27.1064,67.9,1.0,43.2,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,495.0,3.9459,34.1077,27.1076,67.9,1.0,43.3,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,496.0,3.9454,34.1078,27.1078,67.9,0.99,43.2,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,497.1,3.9244,34.1191,27.1189,67.9,0.96,41.6,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,497.1,3.9410000000000003,34.1101,27.11,67.9,1.0,43.2,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,497.7,3.9389999999999996,34.1113,27.1112,67.9,1.0,43.2,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,498.0,3.9215,34.1208,27.1205,67.9,0.96,41.6,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,499.0,3.9189,34.1221,27.1218,67.9,0.96,41.6,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,499.2,3.9367,34.1127,27.1126,67.9,0.98,42.7,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,500.0,3.9174,34.1226,27.1224,67.9,0.95,41.4,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,500.0,3.9339999999999997,34.1142,27.114,67.9,0.98,42.5,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,500.6,3.9326,34.115,27.1148,67.9,0.98,42.5,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,501.0,3.9160000000000004,34.1233,27.1231,67.9,0.95,41.4,0.133,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,501.7,3.9154,34.1237,27.1235,67.9,0.95,41.5,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,502.4,3.9322,34.1155,27.1152,67.9,0.97,42.0,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,503.0,3.9319,34.1158,27.1155,67.9,0.97,42.2,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,503.1,3.9113,34.1259,27.1256,67.9,0.94,40.7,0.129,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,504.0,3.9099,34.1265,27.1263,67.9,0.93,40.3,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,504.0,3.9315,34.116,27.1157,67.9,0.97,42.3,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,505.0,3.9039,34.1291,27.1289,67.9,0.93,40.2,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,505.0,3.931,34.1161,27.1158,67.9,0.97,42.1,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,506.0,3.8993,34.1313,27.1312,67.9,0.93,40.2,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,506.0,3.9304,34.1163,27.1161,67.9,0.96,41.9,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,507.0,3.8984,34.1317,27.1316,67.3,0.93,40.2,0.1,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,507.0,3.9292,34.1167,27.1165,67.9,0.97,42.1,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,508.0,3.8983,34.1316,27.1315,67.8,0.92,40.1,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,508.0,3.9286,34.1171,27.1169,67.9,0.96,41.9,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,509.0,3.898,34.1317,27.1316,67.9,0.92,40.2,0.125,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,509.2,3.9262,34.1181,27.1179,67.9,0.96,41.7,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,509.9,3.8975,34.1319,27.1318,67.9,0.93,40.2,0.129,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,509.9,3.9237,34.1193,27.1191,67.9,0.96,41.6,0.129,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,511.0,3.9171,34.1223,27.1222,67.9,0.94,41.1,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,512.1,3.8989999999999996,34.132,27.1317,67.9,0.9,39.3,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,512.2,3.9103,34.1252,27.1252,67.9,0.93,40.6,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,512.9,3.9095,34.1258,27.1257,67.9,0.93,40.6,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,513.0,3.8945,34.1344,27.1341,67.9,0.9,39.2,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,514.0,3.8858,34.1377,27.1376,67.9,0.9,38.9,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,514.0,3.9081,34.1265,27.1264,67.9,0.93,40.6,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,515.0,3.8795,34.1393,27.1395,67.9,0.89,38.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,515.0,3.9078,34.1266,27.1265,67.8,0.93,40.4,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,516.0,3.8721,34.1418,27.1423,67.9,0.89,38.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,516.0,3.9076,34.1269,27.1268,67.7,0.93,40.3,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,517.0,3.9069,34.1274,27.1273,67.8,0.93,40.5,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,517.1,3.8671,34.1423,27.1432,67.9,0.89,38.6,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,518.0,3.8661,34.1421,27.1431,67.9,0.89,38.8,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,518.1,3.9062,34.1277,27.1276,67.9,0.93,40.6,0.125,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,518.6,3.9062,34.1275,27.1274,67.9,0.94,40.6,0.154,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,519.0,3.8654,34.1421,27.1432,67.9,0.89,38.8,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,519.7,3.8639,34.1422,27.1434,67.9,0.89,38.9,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,520.1,3.9048,34.1284,27.1283,67.9,0.93,40.3,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,521.0,3.9046,34.1285,27.1284,67.9,0.93,40.4,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,521.9,3.9047,34.1284,27.1283,67.9,0.93,40.4,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,522.4,3.8645,34.1422,27.1433,67.9,0.88,38.2,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,523.0,3.8624,34.1424,27.1437,67.9,0.88,38.1,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,523.0,3.905,34.1285,27.1283,67.9,0.93,40.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,524.0,3.8525,34.1439,27.1459,67.9,0.88,38.3,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,524.0,3.9049,34.1286,27.1284,67.9,0.93,40.3,0.10400000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,524.6,3.85,34.1441,27.1463,67.9,0.88,38.2,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,525.0,3.9044,34.1287,27.1286,67.9,0.92,40.1,0.121,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,526.0,3.9028,34.1293,27.1292,67.9,0.92,39.9,0.133,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,527.0,3.9008,34.1302,27.1301,67.9,0.92,39.9,0.15,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,527.3,3.8516,34.1445,27.1465,67.9,0.87,37.6,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,528.0,3.9001,34.1305,27.1304,67.9,0.92,40.0,0.142,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,528.4,3.8446,34.1456,27.1481,67.9,0.86,37.5,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,529.0,3.8439,34.1454,27.148000000000003,67.9,0.86,37.4,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,529.0,3.8993,34.131,27.1309,67.9,0.92,40.1,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,530.0,3.8426,34.1455,27.1482,67.9,0.86,37.3,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,530.0,3.8985,34.1311,27.1311,67.9,0.92,40.0,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,530.8,3.84,34.1461,27.1489,67.9,0.86,37.5,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,530.8,3.8966,34.1318,27.1318,67.9,0.92,40.0,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,532.1,3.8947,34.1324,27.1325,67.9,0.92,39.8,0.146,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,532.4,3.8365,34.1468,27.1498,67.9,0.85,36.8,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,532.9,3.8933,34.133,27.1331,67.9,0.91,39.6,0.129,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,533.0,3.8339999999999996,34.1471,27.1503,67.9,0.85,36.8,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,534.0,3.8259,34.1487,27.1524,67.9,0.84,36.5,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,534.0,3.8872,34.1355,27.1357,67.9,0.9,39.1,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,535.0,3.8235,34.1491,27.153000000000002,67.9,0.84,36.4,0.138,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,535.0,3.8815,34.1378,27.1381,67.9,0.89,38.9,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,536.0,3.8209,34.1497,27.1537,67.9,0.84,36.3,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,536.0,3.8805,34.1384,27.1387,67.9,0.89,38.9,0.092,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,537.0,3.8775,34.1398,27.1401,67.9,0.89,38.5,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,537.1,3.8205,34.1498,27.1538,67.9,0.83,36.2,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,537.9,3.8185,34.1503,27.1544,67.9,0.83,36.2,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,538.0,3.8737,34.1407,27.1412,67.9,0.88,38.3,0.121,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,539.0,3.8172,34.1508,27.155,67.9,0.83,35.9,0.125,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,539.0,3.8718,34.141,27.1417,67.9,0.88,38.3,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,540.0,3.8158,34.150999999999996,27.1553,67.9,0.83,36.0,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,540.0,3.8689,34.1416,27.1424,67.9,0.88,38.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,541.0,3.8135,34.1517,27.156,67.9,0.83,36.1,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,541.0,3.8648,34.143,27.144000000000002,67.9,0.88,38.4,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,541.8,3.8104,34.1525,27.156999999999996,67.9,0.83,36.0,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,542.0,3.8606,34.1442,27.1453,67.9,0.88,38.3,0.146,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,542.6,3.8592,34.1442,27.1455,67.9,0.88,38.3,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,543.1,3.8055,34.1546,27.1592,67.9,0.81,35.0,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,543.7,3.8588,34.1452,27.1463,67.9,0.87,37.7,0.092,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,544.0,3.8026,34.1554,27.1601,67.9,0.81,35.4,0.125,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,545.0,3.7986,34.156,27.160999999999998,67.9,0.82,35.6,0.11699999999999999,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,545.1,3.8547,34.1464,27.1477,67.9,0.87,37.8,0.113,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,545.9,3.8531,34.1469,27.1482,67.9,0.86,37.5,0.10800000000000001,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,546.0,3.7944,34.1569,27.1621,67.9,0.81,35.1,0.11699999999999999,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,547.0,3.7917,34.1574,27.1628,67.9,0.81,35.0,0.10800000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,547.0,3.8524,34.1471,27.1485,67.9,0.86,37.6,0.1,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,548.0,3.7901,34.1575,27.163,67.9,0.81,35.1,0.10400000000000001,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,548.0,3.8513,34.1475,27.1489,67.9,0.86,37.4,0.113,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,548.9,3.7889999999999997,34.1577,27.1633,67.9,0.8,34.9,0.096,
2012-01-0050.ctd,UTC,15/02/2012, 19:51,50,50.0005,-145.00034,P26,Mid-ship,549.0,3.8489,34.1482,27.1497,67.9,0.86,37.3,0.096,
2012-01-0038.ctd,UTC,15/02/2012, 08:37,38,50.0,-145.00166000000002,P26,Mid-ship,549.9,3.7881,34.158,27.1636,67.8,0.8,34.6,0.096,
