File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,2,10.5043,32.5431,24.975,51.5,6.65,289.5,2.04,
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,3,10.5396,32.5455,24.9708,51.9,6.62,288.1,0.9359999999999999,193.4
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,3,10.5441,32.544000000000004,24.9689,51.7,6.65,289.6,1.1340000000000001,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,3,10.5041,32.5433,24.9752,51.5,6.65,289.6,2.031,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,3,10.5195,32.5455,24.9743,51.5,6.64,289.3,0.47200000000000003,567.2
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,3,10.5041,32.5464,24.9776,51.0,6.64,289.1,0.624,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,3,10.5059,32.5472,24.9779,49.7,6.66,290.1,1.435,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,3,10.5219,32.5446,24.9732,51.2,6.59,287.1,2.2569999999999997,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,3,10.4617,32.5473,24.9856,51.7,6.63,288.7,2.0069999999999997,63.5
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,4,10.5334,32.5457,24.971999999999998,51.9,6.64,289.2,0.924,163.5
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,4,10.5454,32.544000000000004,24.9687,51.7,6.64,289.2,1.153,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,4,10.504000000000001,32.5435,24.9754,51.8,6.65,289.8,2.0340000000000003,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,4,10.5196,32.5456,24.9743,51.5,6.64,289.4,0.5,422.2
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,4,10.5019,32.5464,24.978,51.1,6.65,289.5,0.6,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,4,10.5054,32.5473,24.9781,49.8,6.66,290.2,1.4509999999999998,
2015-09-0087.ctd,UTC,17-06-15, 04:56,87,49.999829999999996,-144.99966,P26,Mid-ship,4,10.4795,32.5483,24.9833,49.1,6.65,289.5,2.201,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,4,10.5218,32.5447,24.9733,51.4,6.6,287.4,2.258,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,4,10.4669,32.5479,24.9851,51.7,6.62,288.2,1.945,56.5
2015-09-0094.ctd,UTC,17-06-15, 20:58,94,49.99883,-144.99933000000001,P26,Mid-ship,4,10.4594,32.5481,24.9866,49.5,6.61,288.1,0.688,465.6
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,5,10.5284,32.5458,24.973000000000003,51.9,6.62,288.1,1.0090000000000001,132.4
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,5,10.5463,32.544000000000004,24.9685,51.7,6.63,288.8,1.147,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,5,10.5042,32.5434,24.9753,51.8,6.65,289.6,2.057,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,5,10.5181,32.5458,24.9747,51.5,6.64,289.3,0.496,356.1
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,5,10.5043,32.5465,24.9777,50.9,6.65,289.5,0.609,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,5,10.5062,32.5474,24.978,49.9,6.66,290.2,1.459,
2015-09-0087.ctd,UTC,17-06-15, 04:56,87,49.999829999999996,-144.99966,P26,Mid-ship,5,10.4794,32.5483,24.9833,49.2,6.65,289.5,2.189,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,5,10.5219,32.5448,24.9733,51.4,6.61,287.9,2.245,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,5,10.4695,32.5495,24.9859,51.6,6.63,288.7,1.96,45.6
2015-09-0094.ctd,UTC,17-06-15, 20:58,94,49.99883,-144.99933000000001,P26,Mid-ship,5,10.4618,32.5482,24.9862,49.6,6.63,288.7,0.691,386.6
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,6,10.5262,32.5456,24.9732,51.9,6.63,288.9,1.032,118.0
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,6,10.5463,32.5441,24.9686,51.6,6.64,289.0,1.161,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,6,10.5033,32.5435,24.9755,51.7,6.64,289.2,2.032,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,6,10.5171,32.5456,24.9748,51.4,6.64,289.3,0.5489999999999999,272.0
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,6,10.5045,32.5463,24.9775,50.6,6.64,289.2,0.639,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,6,10.5094,32.5474,24.9775,49.9,6.67,290.5,1.472,
2015-09-0087.ctd,UTC,17-06-15, 04:56,87,49.999829999999996,-144.99966,P26,Mid-ship,6,10.4798,32.5484,24.9833,49.3,6.64,289.4,2.199,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,6,10.5233,32.5447,24.973000000000003,51.4,6.6,287.6,2.225,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,6,10.4473,32.5474,24.9881,51.6,6.63,289.0,1.944,41.0
2015-09-0094.ctd,UTC,17-06-15, 20:58,94,49.99883,-144.99933000000001,P26,Mid-ship,6,10.4678,32.5484,24.9854,49.6,6.63,288.7,0.7040000000000001,333.2
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,7,10.5231,32.5455,24.9737,51.8,6.62,288.6,1.093,108.5
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,7,10.5467,32.5441,24.9685,51.6,6.64,289.4,1.183,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,7,10.5034,32.5435,24.9755,51.4,6.65,289.7,2.035,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,7,10.5178,32.5456,24.9746,51.2,6.64,289.1,0.588,248.3
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,7,10.5041,32.5464,24.9776,51.1,6.65,289.5,0.659,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,7,10.540999999999999,32.5473,24.971999999999998,50.0,6.66,290.1,1.44,
2015-09-0087.ctd,UTC,17-06-15, 04:56,87,49.999829999999996,-144.99966,P26,Mid-ship,7,10.4807,32.5484,24.9832,49.0,6.66,289.9,2.1919999999999997,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,7,10.5228,32.5447,24.9731,51.4,6.61,288.1,2.237,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,7,10.4459,32.5476,24.9885,51.7,6.63,288.9,1.9580000000000002,36.1
2015-09-0094.ctd,UTC,17-06-15, 20:58,94,49.99883,-144.99933000000001,P26,Mid-ship,7,10.4686,32.5484,24.9852,49.6,6.64,289.0,0.6890000000000001,282.5
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,8,10.5211,32.5457,24.9742,51.9,6.64,289.0,1.112,92.6
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,8,10.542,32.5443,24.9695,51.7,6.63,288.9,1.24,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,8,10.504000000000001,32.5434,24.9753,51.3,6.65,289.8,2.041,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,8,10.5176,32.5456,24.9747,51.5,6.64,289.2,0.595,223.9
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,8,10.5019,32.5465,24.9781,51.1,6.65,289.6,0.679,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,8,10.5449,32.548,24.9719,50.0,6.66,290.1,1.445,
2015-09-0087.ctd,UTC,17-06-15, 04:56,87,49.999829999999996,-144.99966,P26,Mid-ship,8,10.4774,32.5484,24.9837,49.2,6.66,289.9,2.1830000000000003,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,8,10.5246,32.5449,24.9729,51.4,6.62,288.2,2.234,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,8,10.4462,32.5476,24.9884,51.7,6.62,288.5,1.974,32.2
2015-09-0094.ctd,UTC,17-06-15, 20:58,94,49.99883,-144.99933000000001,P26,Mid-ship,8,10.4692,32.5485,24.9852,49.5,6.62,288.5,0.6679999999999999,251.8
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,9,10.5188,32.5457,24.9745,51.9,6.63,289.0,1.166,83.2
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,9,10.5318,32.5441,24.9711,51.7,6.63,288.8,1.287,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,9,10.5024,32.5435,24.9756,51.7,6.65,289.6,2.0380000000000003,
2015-09-0084.ctd,UTC,16-06-15, 23:13,84,50.000170000000004,-144.99884,P26,Mid-ship,9,10.5164,32.5456,24.9749,51.5,6.65,289.5,0.647,199.7
2015-09-0085.ctd,UTC,16-06-15, 23:45,85,49.999829999999996,-144.99966,P26,Mid-ship,9,10.4933,32.5463,24.9794,51.0,6.65,289.6,0.88,
2015-09-0086.ctd,UTC,17-06-15, 02:32,86,49.999829999999996,-144.99966,P26,Mid-ship,9,10.557,32.548,24.9698,50.0,6.66,290.2,1.5390000000000001,
2015-09-0087.ctd,UTC,17-06-15, 04:56,87,49.999829999999996,-144.99966,P26,Mid-ship,9,10.477,32.5485,24.9839,49.2,6.65,289.8,2.202,
2015-09-0089.ctd,UTC,17-06-15, 10:58,89,49.9995,-145.0,P26,Mid-ship,9,10.5257,32.5447,24.9726,51.4,6.61,288.0,2.22,
2015-09-0091.ctd,UTC,17-06-15, 15:16,91,49.999829999999996,-144.99884,P26,Mid-ship,9,10.4464,32.5478,24.9886,51.8,6.63,288.7,1.9509999999999998,28.7
2015-09-0094.ctd,UTC,17-06-15, 20:58,94,49.99883,-144.99933000000001,P26,Mid-ship,9,10.4697,32.5485,24.9851,49.6,6.62,288.3,0.6859999999999999,221.7
2015-09-0077.ctd,UTC,16-06-15, 01:57,77,49.99967,-145.0005,P26,Mid-ship,10,10.5094,32.5455,24.976,51.7,6.63,289.0,1.218,74.6
2015-09-0078.ctd,UTC,16-06-15, 02:18,78,49.999829999999996,-144.99983,P26,Mid-ship,10,10.5252,32.5443,24.9724,51.6,6.63,288.9,1.36,
2015-09-0079.ctd,UTC,16-06-15, 06:49,79,50.000170000000004,-144.99817,P26,Mid-ship,10,10.5034,32.5434,24.9754,51.7,6.65,289.6,2.045,
