File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,3.5,12.1793,31.5502,23.904,9.4,8.02,349.5,14.957,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,4.0,12.1768,31.5505,23.9047,9.3,7.99,348.2,14.837,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,5.0,12.1517,31.5553,23.9131,9.7,7.67,334.3,15.124,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,6.0,11.9214,31.6379,24.0197,11.5,7.11,309.8,14.085,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,7.0,11.2747,31.9506,24.3795,30.6,6.66,290.3,9.986,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,8.0,10.9072,32.1125,24.5701,40.9,6.32,275.3,6.525,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,9.2,10.5963,32.2215,24.7087,46.3,5.76,250.8,3.091,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,10.0,10.4656,32.262,24.7626,49.3,5.5,239.5,2.369,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,11.0,10.3022,32.3336,24.8461,50.8,5.22,227.4,1.9569999999999999,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,12.0,9.8713,32.4766,25.0294,52.7,4.99,217.4,1.492,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,13.0,9.7518,32.5239,25.0859,53.4,4.83,210.5,1.216,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,14.0,9.6788,32.5423,25.1121,53.5,4.71,205.3,1.081,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,15.0,9.613,32.5815,25.1534,53.9,4.58,199.5,0.9440000000000001,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,16.0,9.5852,32.6246,25.1916,54.5,4.43,192.8,0.845,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,17.0,9.4063,32.6884,25.2702,54.7,4.25,185.1,0.652,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,18.0,9.0116,32.7744,25.3999,55.3,4.06,176.8,0.565,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,19.0,8.8259,32.827,25.4698,55.5,3.9,170.0,0.45399999999999996,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,20.0,8.7491,32.8888,25.5301,55.6,3.78,164.4,0.45399999999999996,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,21.0,8.6821,32.9491,25.5875,55.7,3.68,160.1,0.38299999999999995,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,22.0,8.5948,33.0196,25.6561,56.2,3.6,156.5,0.305,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,23.0,8.5276,33.0578,25.6962,56.4,3.54,154.0,0.315,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,24.0,8.5051,33.0706,25.7097,56.3,3.49,151.9,0.259,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,25.0,8.4834,33.083,25.7227,56.4,3.44,149.9,0.294,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,26.0,8.4389,33.1079,25.7489,56.4,3.39,147.5,0.256,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,27.0,8.3295,33.1687,25.813000000000002,56.7,3.33,145.1,0.249,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,28.0,8.2278,33.2232,25.8709,57.1,3.27,142.4,0.22,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,29.0,8.1656,33.2603,25.9092,57.4,3.22,140.2,0.217,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,30.0,8.1202,33.2948,25.943,57.4,3.2,139.4,0.19699999999999998,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,31.0,8.0614,33.3369,25.9847,57.6,3.19,139.0,0.191,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,32.0,8.0359,33.3572,26.0044,57.0,3.18,138.5,0.182,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,33.0,8.0278,33.366,26.0125,57.4,3.17,137.8,0.179,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,34.0,8.0193,33.3727,26.019000000000002,57.5,3.16,137.3,0.185,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,35.0,8.0034,33.3869,26.0325,57.4,3.15,137.1,0.162,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,36.0,7.9613,33.4392,26.0797,57.6,3.15,136.9,0.159,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,37.0,7.9306,33.4574,26.0985,57.6,3.13,136.3,0.155,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,38.0,7.8724,33.4949,26.1364,57.7,3.13,136.1,0.16899999999999998,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,39.0,7.8398,33.5126,26.1551,57.3,3.13,136.0,0.14400000000000002,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,40.0,7.8322,33.5158,26.1587,57.5,3.12,135.7,0.139,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,41.0,7.827000000000001,33.5182,26.1613,57.6,3.11,135.3,0.156,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,42.0,7.8246,33.5194,26.1626,57.7,3.1,134.7,0.139,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,43.0,7.8174,33.5232,26.1667,57.7,3.07,133.6,0.14300000000000002,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,44.0,7.7716,33.539,26.1857,57.0,3.04,132.4,0.142,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,45.0,7.7261,33.5597,26.2085,57.4,3.01,131.0,0.136,0.0
2016-08-0010.ctd,UTC,18-08-16, 12:43,10,48.57483,-125.50017,P1,Mid-ship,46.0,7.7072,33.5689,26.2185,57.6,2.97,129.3,0.149,0.0
