File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,17,7.5452,31.9786,24.9916,52,6.35,276.6,0.816,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,18,7.5646,31.9992,25.0051,52.1,6.34,276.1,0.83,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,19,7.5807,32.0189,25.0184,52.3,6.34,276.2,0.82,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,20,7.5861,32.0326,25.0284,52.3,6.35,276.7,0.833,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,21,7.5925,32.047,25.0388,52.4,6.37,277.4,0.828,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,22,7.6224,32.0893,25.0679,52.7,6.36,277,0.793,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,23,7.6636,32.1422,25.1037,53.3,6.32,275.5,0.763,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,24,7.7002,32.1635,25.1153,53.7,6.27,273.1,0.778,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,25,7.7454,32.1919,25.1313,53.9,6.25,272,0.729,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,26,7.7763,32.2218,25.1504,54.4,6.23,271.2,0.709,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,27,7.7951,32.2411,25.1629,54.7,6.2,270.1,0.693,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,28,7.8115,32.2589,25.1745,54.8,6.18,269.3,0.685,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,29,7.825,32.2764,25.1864,55.1,6.18,269.1,0.664,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,30,7.8338,32.2925,25.1977,55.2,6.15,267.6,0.62,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,31,7.855,32.3148,25.2122,55.3,6.09,265.1,0.601,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,32,7.8834,32.34,25.228,55.5,6.04,263.1,0.583,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,33,7.8877,32.3439,25.2304,55.7,5.97,259.8,0.581,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,34,7.9088,32.3791,25.255,55.8,5.84,254.3,0.517,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,35,7.9361,32.431,25.2919,55.9,5.76,250.9,0.473,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,36,7.9355,32.4439,25.3021,55.8,5.73,249.3,0.447,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,37,7.932,32.4493,25.3068,55.7,5.69,247.9,0.443,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,38,7.9327,32.4587,25.3141,55.7,5.66,246.3,0.413,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,39,7.9309,32.4681,25.3217,55.5,5.6,243.9,0.393,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,40,7.928,32.478,25.3299,55.2,5.5,239.4,0.372,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,41,7.9292,32.4996,25.3467,55.2,5.34,232.5,0.34,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,42,7.9299,32.5414,25.3794,55,5.18,225.4,0.311,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,43,7.9387,32.6127,25.4341,54.8,5.1,222.2,0.284,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,44,7.938,32.6336,25.4506,54.7,5.1,221.9,0.255,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,45,7.943,32.6516,25.464,54.7,5.11,222.4,0.247,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,46,7.9427,32.6564,25.4678,54.7,5.12,222.9,0.236,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,47,7.9391,32.6579,25.4695,54.7,5.13,223.2,0.246,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,48,7.9347,32.6595,25.4714,54.8,5.11,222.6,0.242,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,49,7.9313,32.6711,25.481,54.8,5.09,221.4,0.232,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,50,7.9252,32.6953,25.5009,54.8,5.06,220.5,0.242,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,51,7.9205,32.7003,25.5055,54.8,5.04,219.5,0.231,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,52,7.9248,32.7131,25.5149,54.8,5.02,218.4,0.241,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,53,7.9242,32.7278,25.5266,54.8,4.97,216.3,0.235,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,54,7.9212,32.7592,25.5517,54.8,4.87,212,0.227,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,55,7.9249,32.8032,25.5857,54.8,4.76,207.4,0.205,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,56,7.9224,32.8597,25.6304,54.8,4.69,204.1,0.194,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,57,7.9293,32.871,25.6383,54.7,4.64,202.2,0.192,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,58,7.936,32.8897,25.652,54.7,4.61,200.9,0.184,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,59,7.9314,32.9029,25.663,54.7,4.58,199.5,0.185,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,60,7.9147,32.9135,25.6737,54.7,4.53,197.4,0.195,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,61,7.9004,32.9341,25.692,54.7,4.46,194.3,0.18,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,62,7.888,32.968,25.7204,54.7,4.39,191.2,0.174,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,63,7.876,32.9922,25.7411,54.7,4.33,188.5,0.166,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,64,7.8594,33.0159,25.7621,54.6,4.25,185.1,0.16,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,65,7.8444,33.0476,25.7892,54.6,4.11,178.9,0.165,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,66,7.8316,33.1153,25.8442,54.4,3.95,171.9,0.15,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,67,7.7992,33.1557,25.8806,54.1,3.81,165.7,0.151,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,68,7.7363,33.1954,25.9208,53.5,3.68,160.4,0.141,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,69,7.6572,33.2507,25.9756,52.6,3.61,157,0.141,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,70,7.6308,33.271,25.9953,51.8,3.59,156,0.134,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,71,7.6222,33.2779,26.0019,51.3,3.59,156,0.132,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,72,7.6212,33.2794,26.0032,51.2,3.59,156,0.132,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,73,7.6193,33.2822,26.0057,51.2,3.58,155.7,0.136,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,74,7.6153,33.2872,26.0102,51,3.58,155.6,0.136,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,75,7.614,33.2888,26.0116,50.7,3.57,155.4,0.135,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,76,7.6112,33.2926,26.015,50.5,3.55,154.5,0.132,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,77,7.6083,33.2976,26.0194,50.1,3.53,153.8,0.136,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,78,7.6064,33.3017,26.0229,49.9,3.51,152.9,0.132,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,79,7.6048,33.3054,26.026,49.8,3.48,151.3,0.132,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,80,7.6003,33.3147,26.0339,49.7,3.42,148.9,0.13,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,81,7.573,33.3567,26.0708,49.3,3.36,146.4,0.126,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,82,7.5611,33.3749,26.0868,48.7,3.33,144.7,0.13,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,83,7.5567,33.3833,26.0941,48.5,3.31,143.8,0.127,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,84,7.5529,33.3908,26.1005,48.4,3.28,142.7,0.128,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,85,7.5489,33.3996,26.108,48.3,3.24,140.8,0.126,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,86,7.5435,33.4135,26.1197,48,3.2,139.4,0.123,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,87,7.5398,33.4242,26.1286,47.7,3.17,137.9,0.123,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,88,7.5364,33.4356,26.138,47.7,3.13,136.1,0.118,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,89,7.5336,33.4464,26.1469,47.4,3.1,134.7,0.124,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,90,7.529,33.4637,26.1612,47.2,3.08,133.8,0.127,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,91,7.5268,33.4719,26.1679,47,3.06,133.1,0.12,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,92,7.5257,33.4742,26.1699,47,3.05,132.6,0.125,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,93,7.5244,33.4787,26.1736,47,3.03,131.9,0.123,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,94,7.525,33.4855,26.1789,47.1,3.02,131.3,0.133,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,95,7.527,33.4902,26.1823,47.4,3.01,130.9,0.12,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,96,7.5281,33.4919,26.1835,47.4,3.01,130.8,0.118,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,97,7.5284,33.4926,26.184,47.4,3,130.3,0.12,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,98,7.5294,33.4968,26.1872,47.2,2.98,129.8,0.118,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,99,7.5303,33.499,26.1888,47.2,2.97,129.2,0.119,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,100,7.5313,33.5039,26.1925,47.1,2.96,128.8,0.126,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,101,7.5315,33.5051,26.1934,46.8,2.95,128.5,0.12,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,102,7.5311,33.5084,26.196,46.1,2.95,128.2,0.118,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,103,7.5301,33.5102,26.1976,46.3,2.94,127.7,0.12,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,104,7.5286,33.514,26.2008,46.3,2.92,127.1,0.118,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,105,7.5266,33.5188,26.2048,45.8,2.92,127,0.117,0
2009-03-0003.ctd,UTC,29/01/2009, 13:13,3,48.5745,-125.49934,P1,106.2,7.5265,33.5193,26.2053,46.3,2.9,126.1,0.118,0
