File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,14.9,9.3321,32.6795,25.2751,45.7,7.02,305.8,3.195,18.2
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,15.0,9.3228,32.6796,25.2767,45.0,7.01,305.3,3.1860000000000004,6.9
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,15.0,9.2654,32.6793,25.2856,46.7,6.99,304.2,3.1719999999999997,0.0
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,15.0,9.2925,32.6783,25.2805,47.8,6.97,303.4,1.205,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,15.4,9.2983,32.679,25.2801,46.2,7.01,305.2,1.883,63.3
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,15.9,9.2988,32.679,25.28,45.9,7.01,305.5,2.6910000000000003,60.6
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,16.0,9.3423,32.6792,25.2733,46.5,7.0,304.7,0.863,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,16.0,9.333,32.6796,25.2751,45.8,7.03,305.9,3.61,16.0
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,16.0,9.3253,32.6796,25.2763,45.3,7.02,305.8,3.265,6.2
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,16.0,9.2905,32.6784,25.2809,48.0,6.97,303.6,1.255,
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,16.1,9.2654,32.6793,25.2856,46.6,6.99,304.4,2.995,0.0
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,16.8,9.2664,32.6792,25.2853,46.0,7.0,304.8,3.234,0.0
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,17.0,9.2974,32.679,25.2802,46.5,7.01,305.5,2.434,54.6
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,17.0,9.3297,32.6797,25.2757,45.7,7.02,305.8,3.615,13.7
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,17.0,9.3249,32.6795,25.2763,45.5,7.02,305.6,3.355,5.7
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,17.0,9.2906,32.6784,25.2809,47.6,6.97,303.7,1.5230000000000001,
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,17.1,9.3414,32.6792,25.2734,46.6,7.01,305.1,1.148,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,17.9,9.3304,32.6797,25.2755,45.3,7.03,305.9,3.332,12.1
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,18.0,9.2959,32.6791,25.2806,46.7,7.02,305.8,2.5340000000000003,50.6
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,18.0,9.3405,32.6792,25.2735,46.3,7.01,305.2,1.34,
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,18.0,9.3252,32.6796,25.2763,45.5,7.0,304.9,3.287,5.2
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,18.0,9.2959,32.6785,25.2801,47.8,6.98,303.8,1.9380000000000002,
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,18.1,9.2666,32.6793,25.2854,46.6,6.99,304.4,3.2310000000000003,0.0
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,18.9,9.3315,32.6797,25.2754,45.6,7.02,305.5,3.005,11.4
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,19.0,9.2944,32.6791,25.2808,46.1,7.02,305.5,2.637,46.7
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,19.0,9.3353,32.6793,25.2745,46.6,7.01,305.2,1.508,
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,19.0,9.3254,32.6796,25.2763,45.2,7.01,305.2,2.9530000000000003,4.6
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,19.0,9.2667,32.6792,25.2853,46.4,6.99,304.3,3.116,0.0
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,19.0,9.296,32.6786,25.2802,48.0,6.97,303.4,1.536,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,20.0,9.2958,32.6789,25.2804,46.4,7.03,306.0,2.521,42.7
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,20.0,9.331,32.6791,25.275,46.5,7.02,305.7,1.754,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,20.0,9.3308,32.6796,25.2754,45.4,7.03,305.9,2.835,10.6
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,20.0,9.3252,32.6796,25.2763,45.5,7.01,305.2,2.931,4.0
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,20.0,9.2665,32.6793,25.2854,46.5,7.0,304.8,3.075,0.0
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,20.0,9.2984,32.6785,25.2797,47.9,6.96,303.1,1.844,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,21.0,9.2904,32.6791,25.2814,46.3,7.03,306.2,2.489,40.0
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,21.0,9.3211,32.6791,25.2766,46.2,7.02,305.7,1.84,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,21.0,9.3319,32.6796,25.2752,45.5,7.01,305.5,3.3139999999999996,9.7
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,21.0,9.3252,32.6797,25.2764,45.4,7.02,305.7,2.9939999999999998,3.5
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,21.0,9.2663,32.6794,25.2855,46.7,6.99,304.5,3.31,0.0
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,21.0,9.2993,32.6786,25.2796,47.9,6.94,302.4,2.0580000000000003,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,22.0,9.2931,32.6791,25.281,46.4,7.03,306.3,2.522,37.7
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,22.0,9.3173,32.6791,25.2772,46.6,7.02,305.5,1.966,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,22.0,9.3324,32.6797,25.2752,45.9,7.02,305.5,2.955,8.6
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,22.0,9.3249,32.6796,25.2763,45.5,7.02,305.7,2.9410000000000003,3.2
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,22.0,9.2925,32.6785,25.2806,47.9,6.94,302.2,1.932,
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,22.1,9.2661,32.6795,25.2856,46.4,6.99,304.5,3.127,0.0
2016-06-0082.ctd,UTC,13-06-16, 23:43,82,50.000170000000004,-145.0,P26,Mid-ship,23.0,9.3169,32.6791,25.2772,46.3,7.02,305.7,2.135,
2016-06-0083.ctd,UTC,14-06-16, 03:57,83,50.000170000000004,-144.99884,P26,Mid-ship,23.0,9.3336,32.6797,25.275,45.7,7.02,305.8,3.1310000000000002,7.6
2016-06-0084.ctd,UTC,14-06-16, 04:40,84,50.0,-144.99916000000002,P26,Mid-ship,23.0,9.325,32.6797,25.2764,45.8,7.02,305.7,3.242,2.9
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,23.0,9.2656,32.6794,25.2856,46.6,6.99,304.5,3.303,0.0
2016-06-0093.ctd,UTC,14-06-16, 21:58,93,50.00033,-144.99983,P26,Mid-ship,23.0,9.2949,32.6783,25.2801,47.7,6.95,302.7,1.8980000000000001,
2016-06-0081.ctd,UTC,13-06-16, 22:32,81,50.00033,-144.99884,P26,Mid-ship,23.1,9.293,32.679,25.2809,46.3,7.02,305.7,2.4219999999999997,35.4
2016-06-0085.ctd,UTC,14-06-16, 11:05,85,50.00033,-144.9975,P26,Mid-ship,23.9,9.2657,32.6794,25.2856,46.3,6.99,304.4,3.228,0.0
