File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,8.0,4.9571,32.624,25.8224,58.0,7.08,308.2,0.6409999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,8.0,5.0187,32.6268,25.8178,57.4,6.99,304.2,0.611,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,9.0,4.9003,32.6338,25.8364,57.5,7.1,309.0,0.6679999999999999,13.4
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,9.0,4.957,32.6241,25.8225,58.0,7.08,308.2,0.66,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,9.0,5.0196,32.6268,25.8177,58.2,6.99,304.2,0.634,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,10.0,4.9017,32.6337,25.8362,57.4,7.1,308.9,0.653,12.6
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,10.0,4.9568,32.6241,25.8225,58.0,7.08,308.3,0.647,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,10.0,5.0207,32.6267,25.8175,58.2,6.99,304.4,0.621,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,11.0,4.9014,32.6338,25.8363,57.4,7.1,308.9,0.643,11.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,11.0,4.9568,32.624,25.8224,58.0,7.09,308.3,0.65,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,11.0,5.0217,32.6265,25.8172,58.2,7.0,304.5,0.67,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,12.0,4.9016,32.6335,25.836,57.5,7.1,309.0,0.6779999999999999,11.1
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,12.0,4.9567,32.624,25.8224,58.0,7.08,308.1,0.6559999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,12.0,5.0218,32.6264,25.8172,58.2,6.99,304.3,0.627,
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,12.9,4.9571,32.6238,25.8222,58.0,7.08,307.9,0.6459999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,13.0,4.9021,32.6335,25.836,57.4,7.1,309.1,0.726,10.6
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,13.0,5.0217,32.6266,25.8173,58.3,6.99,304.4,0.634,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,14.0,4.9024,32.6335,25.8359,57.4,7.1,309.1,0.7190000000000001,10.2
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,14.0,4.9575,32.6239,25.8223,58.0,7.08,308.1,0.679,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,14.0,5.0214,32.6266,25.8174,58.3,7.0,304.6,0.624,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,15.0,4.9025,32.6335,25.8359,57.4,7.1,309.1,0.7140000000000001,9.7
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,15.0,4.958,32.6237,25.8221,58.0,7.08,308.2,0.6759999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,15.0,5.022,32.6266,25.8173,58.2,7.0,304.8,0.633,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,15.9,4.9027,32.6335,25.8359,57.4,7.1,309.0,0.715,9.2
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,16.0,4.9584,32.6236,25.8219,58.0,7.08,308.3,0.655,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,16.0,5.0227,32.6264,25.8171,58.2,7.0,304.6,0.63,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,17.0,4.9034,32.6334,25.8357,57.5,7.1,309.0,0.732,8.6
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,17.0,4.9587,32.6234,25.8217,58.0,7.09,308.3,0.6829999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,17.0,5.0229,32.6265,25.8171,58.2,7.0,304.6,0.616,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,18.0,4.9038,32.6335,25.8358,57.4,7.1,309.2,0.7140000000000001,8.0
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,18.0,4.9582,32.6238,25.8221,58.0,7.09,308.4,0.6679999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,18.0,5.0229,32.6264,25.816999999999997,58.2,7.0,304.5,0.619,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,19.0,4.9033,32.6337,25.836,57.4,7.11,309.3,0.698,7.4
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,19.0,4.9578,32.624,25.8223,58.0,7.09,308.4,0.6559999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,19.0,5.0236,32.6263,25.8169,58.2,7.0,304.6,0.621,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,20.0,4.9032,32.6336,25.8359,57.5,7.11,309.3,0.685,6.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,20.0,4.9592,32.6235,25.8218,57.9,7.09,308.4,0.6609999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,20.0,5.0255,32.6261,25.8165,58.2,7.0,304.8,0.628,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,21.0,4.9027,32.6338,25.8361,57.5,7.11,309.4,0.696,6.4
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,21.0,4.9604,32.6232,25.8214,57.9,7.09,308.5,0.6729999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,21.0,5.0264,32.626,25.8163,58.2,7.01,304.9,0.633,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,22.0,4.9027,32.6336,25.836,57.5,7.11,309.4,0.684,6.0
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,22.0,4.9603,32.6232,25.8214,57.9,7.09,308.5,0.6659999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,22.0,5.0264,32.6262,25.8165,58.2,7.01,305.0,0.625,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,23.0,4.9013,32.6339,25.8364,57.5,7.11,309.4,0.687,5.7
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,23.0,4.96,32.6232,25.8214,57.9,7.09,308.6,0.667,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,23.1,5.0257,32.6264,25.8167,58.2,7.01,304.9,0.621,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,23.9,5.0245,32.6266,25.816999999999997,58.3,7.0,304.6,0.632,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,24.0,4.9007,32.634,25.8365,57.5,7.11,309.3,0.7,5.3
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,24.0,4.9601,32.6231,25.8213,57.9,7.09,308.5,0.672,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,25.0,4.9019,32.6336,25.8361,57.5,7.1,309.1,0.6679999999999999,5.0
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,25.0,4.9599,32.6233,25.8215,57.9,7.09,308.4,0.632,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,25.0,5.0243,32.6265,25.816999999999997,58.3,7.0,304.6,0.622,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,26.0,4.9024,32.6337,25.8361,57.4,7.1,309.0,0.674,4.7
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,26.0,4.9599,32.6232,25.8214,58.0,7.09,308.4,0.65,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,26.0,5.0248,32.6264,25.8168,58.2,7.0,304.7,0.614,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,27.0,4.8996,32.6342,25.8368,57.5,7.1,309.1,0.6709999999999999,4.5
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,27.0,4.9594,32.6235,25.8217,58.0,7.09,308.4,0.65,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,27.0,5.0211,32.6269,25.8176,58.2,7.0,304.7,0.633,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,28.0,4.8995,32.6341,25.8367,57.5,7.1,309.1,0.6579999999999999,4.2
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,28.0,4.96,32.6233,25.8215,58.0,7.08,308.3,0.65,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,28.0,5.024,32.6265,25.816999999999997,58.2,7.0,304.8,0.619,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,29.0,4.8997,32.634,25.8366,57.5,7.1,309.1,0.655,3.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,29.0,4.9603,32.6232,25.8214,57.9,7.08,308.3,0.66,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,29.0,5.0226,32.6267,25.8173,58.2,7.01,304.9,0.626,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,29.9,4.901,32.6338,25.8363,57.5,7.1,309.2,0.6779999999999999,3.6
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,30.0,4.9604,32.6232,25.8214,57.9,7.08,308.2,0.654,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,30.0,5.0188,32.6272,25.8181,58.2,7.01,305.0,0.629,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,31.0,4.9,32.634,25.8366,57.5,7.1,309.2,0.6779999999999999,3.3
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,31.0,4.9604,32.623000000000005,25.8212,57.9,7.08,308.2,0.665,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,31.0,5.0174,32.6272,25.8183,58.2,7.0,304.8,0.645,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,32.0,4.8999,32.634,25.8366,57.5,7.1,309.2,0.665,3.1
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,32.0,4.9609,32.623000000000005,25.8212,57.9,7.08,308.2,0.662,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,32.0,5.0207,32.6268,25.8176,58.2,7.0,304.6,0.627,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,33.0,4.8996,32.634,25.8366,57.5,7.1,309.2,0.688,3.0
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,33.0,4.962,32.6225,25.8207,57.9,7.08,308.2,0.657,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,33.0,5.0198,32.626999999999995,25.8178,58.2,7.0,304.7,0.632,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,34.0,4.8993,32.6341,25.8367,57.5,7.11,309.2,0.653,2.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,34.0,4.9626,32.6225,25.8206,57.9,7.08,308.0,0.657,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,34.0,5.019,32.6271,25.818,58.3,7.0,304.8,0.608,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,34.8,5.0051,32.6284,25.8206,58.2,7.0,304.8,0.637,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,35.0,4.8991,32.6343,25.8369,57.5,7.11,309.2,0.65,2.5
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,35.0,4.9621,32.6225,25.8207,57.9,7.07,307.9,0.664,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,36.0,4.8981,32.6344,25.8371,57.5,7.11,309.2,0.675,2.4
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,36.0,4.9622,32.6226,25.8207,57.9,7.08,307.9,0.6829999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,36.1,4.9905,32.63,25.8235,58.2,7.01,305.0,0.6409999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,37.0,4.8944,32.6347,25.8377,57.6,7.1,309.1,0.6829999999999999,2.3
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,37.0,4.9623,32.6225,25.8206,57.9,7.08,308.1,0.684,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,37.0,4.9866,32.63,25.8239,58.2,7.02,305.3,0.643,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,38.0,4.8933,32.6348,25.8379,57.5,7.1,309.2,0.6759999999999999,2.2
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,38.0,4.9625,32.6224,25.8205,57.9,7.08,308.2,0.6809999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,38.0,4.9726,32.6311,25.8263,58.2,7.01,305.2,0.636,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,39.0,4.894,32.6348,25.8379,57.5,7.11,309.2,0.6709999999999999,2.1
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,39.0,4.9626,32.6225,25.8206,57.9,7.08,308.3,0.66,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,39.0,4.9618,32.6319,25.8281,58.2,7.01,305.2,0.643,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,40.0,4.8956,32.6348,25.8377,57.5,7.1,309.2,0.6679999999999999,1.9
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,40.0,4.9628,32.6225,25.8206,57.8,7.08,308.3,0.6609999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,40.0,4.9438,32.6341,25.8319,58.1,7.01,305.2,0.643,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,41.0,4.8907,32.6355,25.8388,57.6,7.1,309.0,0.6779999999999999,1.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,41.0,4.9627,32.6225,25.8206,57.9,7.09,308.3,0.667,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,41.0,4.935,32.6341,25.8328,58.0,7.01,305.2,0.654,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,42.0,4.8919999999999995,32.6354,25.8386,57.6,7.1,308.9,0.6809999999999999,1.7
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,42.0,4.9627,32.6226,25.8207,57.9,7.08,308.2,0.665,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,42.0,4.9148,32.6367,25.8371,58.0,7.01,305.0,0.6579999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,43.0,4.8938,32.635,25.838,57.6,7.1,308.9,0.652,1.6
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,43.0,4.9641,32.622,25.82,57.9,7.08,308.2,0.665,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,43.0,4.9033,32.6373,25.8388,58.0,7.01,304.9,0.652,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,44.0,4.8917,32.6354,25.8386,57.6,7.1,309.1,0.647,1.5
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,44.0,4.963,32.6225,25.8206,57.8,7.08,308.1,0.6559999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,44.0,4.8966,32.6378,25.84,58.0,7.01,304.9,0.6659999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,45.0,4.8892,32.6357,25.8391,57.6,7.1,309.1,0.6990000000000001,1.4
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,45.0,4.9626,32.6227,25.8208,57.9,7.08,308.1,0.6809999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,45.0,4.8935,32.6381,25.8405,58.0,7.01,305.0,0.6920000000000001,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,46.0,4.8777,32.6377,25.8419,57.7,7.1,309.2,0.682,1.3
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,46.0,4.9635,32.6222,25.8203,57.9,7.08,308.1,0.7,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,46.0,4.8831,32.6396,25.8429,58.0,7.01,305.1,0.674,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,46.8,4.8781,32.6406,25.8442,57.9,7.01,305.3,0.662,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,47.0,4.8613,32.6407,25.8461,57.8,7.1,309.1,0.7120000000000001,1.2
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,47.0,4.9644,32.6221,25.8201,57.8,7.08,308.2,0.7,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,48.0,4.8546,32.6416,25.8476,58.0,7.1,309.0,0.667,1.2
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,48.0,4.9648,32.6219,25.8199,57.9,7.08,308.2,0.6890000000000001,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,48.0,4.8758,32.6412,25.8449,58.0,7.02,305.5,0.657,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,49.0,4.8518,32.6422,25.8483,58.0,7.1,308.9,0.662,1.1
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,49.0,4.9643,32.6223,25.8203,57.9,7.08,308.2,0.6579999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,49.0,4.8749,32.6411,25.8449,58.0,7.03,305.7,0.6659999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,50.0,4.8514,32.6424,25.8485,58.0,7.1,308.9,0.65,1.0
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,50.0,4.9639999999999995,32.6224,25.8204,57.8,7.08,308.2,0.695,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,50.0,4.8725,32.6413,25.8454,58.0,7.03,305.9,0.6779999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,51.0,4.8513,32.6427,25.8488,58.0,7.1,308.9,0.634,1.0
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,51.0,4.9638,32.6225,25.8205,57.9,7.08,308.1,0.657,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,51.0,4.8653,32.6425,25.8471,58.0,7.03,306.0,0.687,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,52.0,4.8519,32.6428,25.8488,58.1,7.1,308.9,0.632,0.9
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,52.0,4.9643,32.6223,25.8203,57.8,7.08,308.0,0.6609999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,52.0,4.8608,32.6431,25.8481,58.0,7.03,306.1,0.66,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,53.0,4.8518,32.643,25.849,58.1,7.1,308.8,0.653,0.9
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,53.0,4.9633,32.6227,25.8207,57.9,7.07,307.9,0.672,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,53.0,4.8582,32.6435,25.8487,58.0,7.03,306.2,0.6579999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,54.0,4.8524,32.6431,25.849,58.1,7.1,308.9,0.645,0.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,54.0,4.9645,32.6222,25.8202,57.8,7.08,308.0,0.6679999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,54.0,4.8537,32.6441,25.8496,58.0,7.04,306.2,0.6629999999999999,
2008-01-0045.ctd,UTC,09/02/2008, 02:21,45,49.99883,-145.00349,P26,55.0,4.8525,32.6432,25.8491,58.1,7.1,308.9,0.6940000000000001,0.8
2008-01-0046.ctd,UTC,09/02/2008, 03:34,46,49.99817,-145.00583,P26,55.0,4.9645,32.6222,25.8202,58.0,7.08,308.0,0.706,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,55.0,4.8499,32.6446,25.8504,58.0,7.04,306.3,0.6679999999999999,
2008-01-0047.ctd,UTC,10/02/2008, 16:13,47,50.00483,-145.00083999999998,P26,55.9,4.8441,32.6455,25.8518,58.0,7.04,306.3,0.677,
