File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,2.2,12.6295,32.5639,24.6045,50.9,6.31,275.0,1.745,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,2.3,12.5021,32.5635,24.6286,49.7,6.29,274.0,1.5659999999999998,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,2.9,12.6639,32.5612,24.5958,51.5,6.3,274.3,0.317,1156.1
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,3.0,12.6294,32.5639,24.6045,50.9,6.32,275.2,1.751,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,3.0,12.5034,32.5636,24.6285,50.3,6.29,273.9,1.4809999999999999,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,3.3,12.5624,32.5624,24.6162,51.1,6.33,275.7,1.791,
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,3.9,12.6296,32.5639,24.6045,51.1,6.31,274.9,1.74,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,4.0,12.6645,32.5613,24.5957,51.6,6.29,274.1,0.317,1007.6
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,4.0,12.5625,32.5624,24.6162,51.1,6.32,275.2,1.8159999999999998,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,4.0,12.5043,32.5637,24.6284,51.1,6.29,273.9,1.4369999999999998,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,4.3,12.6602,32.5599,24.5955,46.6,6.28,273.8,0.354,839.1
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,4.9,12.5627,32.5625,24.6162,51.0,6.3,274.7,1.811,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,5.0,12.6605,32.56,24.5955,49.8,6.29,274.0,0.353,774.6
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,5.0,12.6636,32.5611,24.5957,51.6,6.29,273.9,0.319,965.9
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,5.0,12.6305,32.564,24.6044,51.0,6.32,275.4,1.736,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,5.0,12.504000000000001,32.5638,24.6285,51.1,6.3,274.3,1.4469999999999998,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,5.9,12.6618,32.5611,24.5961,51.7,6.3,274.4,0.342,658.0
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,6.0,12.66,32.5601,24.5957,51.5,6.29,274.0,0.354,650.2
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,6.0,12.6296,32.5639,24.6045,51.0,6.33,275.6,1.7169999999999999,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,6.0,12.5633,32.5626,24.6162,51.0,6.31,275.1,1.8,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,6.0,12.504000000000001,32.5638,24.6285,51.3,6.3,274.4,1.462,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,7.0,12.6598,32.5603,24.5958,51.6,6.28,273.8,0.363,579.7
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,7.0,12.6603,32.561,24.5963,51.7,6.29,274.2,0.354,578.7
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,7.0,12.6286,32.5642,24.6049,51.0,6.32,275.5,1.755,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,7.0,12.5636,32.5626,24.6161,51.1,6.32,275.2,1.777,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,7.0,12.504000000000001,32.5638,24.6285,51.3,6.29,274.3,1.466,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,8.0,12.6596,32.5603,24.5959,51.7,6.29,274.0,0.369,441.5
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,8.0,12.6601,32.561,24.5963,51.7,6.29,274.2,0.368,536.3
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,8.0,12.5638,32.5626,24.6161,51.1,6.31,275.0,1.7469999999999999,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,8.0,12.5048,32.5639,24.6284,51.4,6.3,274.4,1.45,
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,8.1,12.6314,32.564,24.6042,51.0,6.32,275.2,1.709,
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,8.9,12.6303,32.5639,24.6043,51.1,6.31,275.1,1.7469999999999999,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,9.0,12.659,32.5603,24.596,51.6,6.29,273.9,0.376,458.3
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,9.0,12.6589,32.561,24.5966,51.6,6.29,274.2,0.409,444.5
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,9.0,12.5641,32.5627,24.6161,51.1,6.31,275.0,1.767,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,9.0,12.5055,32.5638,24.6282,51.4,6.3,274.3,1.474,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,9.9,12.6576,32.5611,24.5969,51.6,6.29,273.9,0.456,426.3
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,10.0,12.6585,32.5602,24.596,51.6,6.29,274.1,0.39899999999999997,408.4
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,10.0,12.6309,32.564,24.6043,51.1,6.31,275.1,1.683,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,10.0,12.5051,32.5639,24.6284,51.4,6.29,274.0,1.4580000000000002,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,10.1,12.565999999999999,32.5626,24.6157,51.1,6.31,274.9,1.75,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,11.0,12.6578,32.5604,24.5963,51.6,6.29,273.9,0.41700000000000004,384.5
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,11.0,12.6534,32.5609,24.5975,51.6,6.31,274.9,0.49200000000000005,324.1
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,11.0,12.6297,32.564,24.6045,51.0,6.32,275.2,1.7080000000000002,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,11.0,12.5642,32.5627,24.6161,51.0,6.3,274.4,1.766,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,11.0,12.5057,32.564,24.6283,51.3,6.29,273.8,1.464,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,12.0,12.6597,32.5604,24.5959,51.6,6.29,273.9,0.446,323.6
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,12.0,12.6483,32.5607,24.5984,51.5,6.3,274.4,0.653,247.9
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,12.0,12.6294,32.5641,24.6046,51.0,6.31,275.1,1.6840000000000002,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,12.0,12.5655,32.5626,24.6158,51.1,6.31,275.0,1.778,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,12.0,12.505999999999998,32.5639,24.6282,51.4,6.28,273.7,1.436,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,13.0,12.6603,32.5605,24.5959,51.6,6.29,274.1,0.46399999999999997,271.5
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,13.0,12.6452,32.5607,24.599,51.5,6.3,274.6,0.68,201.3
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,13.0,12.6282,32.564,24.6048,50.9,6.32,275.2,1.69,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,13.0,12.5668,32.5626,24.6155,51.1,6.32,275.5,1.756,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,13.0,12.5068,32.564,24.6281,51.5,6.29,274.1,1.4809999999999999,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,13.9,12.6447,32.5608,24.5991,51.4,6.31,274.8,0.701,177.3
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,14.0,12.6596,32.5604,24.596,51.6,6.29,274.2,0.509,267.8
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,14.0,12.6282,32.5641,24.6049,51.1,6.31,274.9,1.72,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,14.0,12.5672,32.5625,24.6154,51.1,6.32,275.6,1.7519999999999998,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,14.0,12.5077,32.5639,24.6279,51.4,6.29,274.2,1.475,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,14.9,12.6469,32.5609,24.5988,51.6,6.3,274.6,0.6990000000000001,194.2
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,15.0,12.661,32.5605,24.5958,51.6,6.29,274.1,0.5670000000000001,238.3
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,15.0,12.6256,32.564,24.6053,51.1,6.32,275.2,1.67,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,15.0,12.5662,32.5626,24.6156,51.1,6.32,275.4,1.734,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,15.0,12.5088,32.5638,24.6276,51.4,6.3,274.3,1.48,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,16.0,12.6605,32.5604,24.5958,51.6,6.29,273.9,0.625,197.1
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,16.0,12.6483,32.5608,24.5985,51.6,6.3,274.7,0.807,149.6
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,16.0,12.6277,32.5642,24.6051,50.8,6.32,275.4,1.693,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,16.0,12.5534,32.5628,24.6183,51.1,6.32,275.2,1.732,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,16.0,12.5088,32.5639,24.6276,51.4,6.29,274.3,1.4880000000000002,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,17.0,12.661,32.5604,24.5957,51.6,6.29,273.9,0.687,180.1
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,17.0,12.6382,32.5607,24.6003,51.6,6.3,274.5,0.883,129.7
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,17.0,12.5992,32.5641,24.6105,50.6,6.32,275.3,1.689,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,17.0,12.5552,32.5629,24.618000000000002,51.2,6.31,275.0,1.766,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,17.0,12.5085,32.564,24.6278,51.4,6.29,273.9,1.489,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,18.0,12.6605,32.5606,24.5959,51.7,6.29,274.2,0.7440000000000001,167.5
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,18.0,12.5764,32.5644,24.6151,51.2,6.28,273.7,1.689,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,18.0,12.5598,32.5629,24.6171,51.2,6.3,274.7,1.735,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,18.0,12.5087,32.5639,24.6277,51.4,6.28,273.5,1.476,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,18.1,12.6243,32.561,24.6032,51.6,6.3,274.4,0.93,117.3
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,18.9,12.5088,32.564,24.6277,51.3,6.28,273.6,1.4709999999999999,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,19.0,12.6611,32.5603,24.5956,51.6,6.28,273.6,0.8320000000000001,152.5
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,19.0,12.5553,32.5646,24.6193,51.1,6.29,274.1,1.716,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,19.0,12.562000000000001,32.5626,24.6164,50.9,6.3,274.6,1.745,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,19.2,12.6101,32.5609,24.6059,51.7,6.31,274.8,0.9690000000000001,127.5
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,20.0,12.6553,32.5602,24.5966,51.6,6.23,271.5,0.99,129.4
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,20.0,12.5991,32.5614,24.6084,51.6,6.28,273.7,1.09,116.8
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,20.0,12.4927,32.5649,24.6315,51.2,6.38,278.0,1.7009999999999998,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,20.0,12.5618,32.5629,24.6167,51.0,6.28,273.8,1.8159999999999998,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,20.0,12.5092,32.5641,24.6277,51.3,6.28,273.4,1.474,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,21.0,12.6489,32.5602,24.5979,51.6,6.2,270.1,1.121,108.2
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,21.0,12.5674,32.5617,24.6147,51.6,6.28,273.7,1.178,108.3
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,21.0,12.2504,32.5661,24.6785,51.3,6.45,280.8,1.732,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,21.0,12.5477,32.5629,24.6194,51.1,6.25,272.5,1.7519999999999998,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,21.0,12.5079,32.564,24.6279,51.3,6.24,271.8,1.4340000000000002,
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,21.9,11.8744,32.5717,24.7531,52.0,6.46,281.6,1.695,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,22.0,12.6508,32.5604,24.5977,51.6,6.22,271.2,1.162,96.1
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,22.0,12.5157,32.5624,24.6252,51.6,6.33,275.9,1.235,97.4
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,22.0,12.5387,32.5631,24.6213,51.1,6.3,274.4,1.73,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,22.0,12.4982,32.5641,24.6298,51.3,6.17,268.8,1.462,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,23.0,12.5584,32.5606,24.6156,51.5,6.27,273.3,1.226,87.6
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,23.0,12.3532,32.5653,24.6584,51.7,6.36,277.2,1.296,88.2
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,23.0,12.5245,32.5633,24.6242,51.2,6.35,276.6,1.739,
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,23.1,11.6163,32.5803,24.8073,52.8,6.35,276.8,1.6680000000000001,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,23.1,12.4565,32.5657,24.639,51.4,6.04,263.4,1.484,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,24.0,12.2904,32.5653,24.6703,51.7,6.36,276.9,1.3659999999999999,82.0
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,24.0,12.1546,32.5683,24.6982,51.8,6.41,279.1,1.3130000000000002,82.0
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,24.0,11.5625,32.5822,24.8185,53.2,6.46,281.2,1.639,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,24.0,12.5171,32.564,24.6261,51.2,6.36,277.2,1.7590000000000001,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,24.1,12.1576,32.5713,24.7,51.6,6.3,274.3,1.429,
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,24.9,11.9438,32.5766,24.7441,52.2,6.46,281.5,1.3459999999999999,76.9
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,25.0,11.8889,32.5694,24.7487,51.9,6.46,281.6,1.4709999999999999,75.8
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,25.0,11.0423,32.5872,24.9157,53.5,6.6,287.6,1.6,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,25.0,12.3795,32.5676,24.6552,51.3,6.37,277.6,1.726,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,25.0,11.6126,32.5839,24.8107,52.3,6.49,282.9,1.464,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,26.0,11.4623,32.5829,24.8373,52.5,6.41,279.2,1.508,68.7
2012-13-0070.ctd,UTC,24-08-12, 19:33,70,50.00267,-145.00267,P26,Mid-ship,26.0,11.4757,32.5856,24.8369,52.6,6.6,287.7,1.435,71.8
2012-13-0076.ctd,UTC,25-08-12, 05:38,76,49.99883,-144.99733,P26,Mid-ship,26.0,10.202,32.6052,25.0747,54.2,6.74,293.6,1.5290000000000001,
2012-13-0077.ctd,UTC,25-08-12, 10:46,77,49.99817,-144.99916000000002,P26,Mid-ship,26.0,12.157,32.5727,24.7012,51.5,6.35,276.5,1.69,
2012-13-0079.ctd,UTC,25-08-12, 16:07,79,50.0,-144.99933000000001,P26,Mid-ship,26.0,10.4486,32.611999999999995,25.0382,53.2,6.69,291.5,1.42,
2012-13-0069.ctd,UTC,24-08-12, 18:45,69,50.001000000000005,-145.0015,P26,Mid-ship,27.0,10.8405,32.5948,24.9571,53.2,6.44,280.4,1.489,61.9
