File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,18.2,12.9376,32.5199,24.5106,52.4,6.28,273.7,2.0140000000000002,138.2
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,19.0,12.915999999999999,32.5257,24.5193,53.3,6.31,275.1,2.4619999999999997,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,19.0,12.940999999999999,32.5185,24.5089,53.8,6.26,272.6,2.115,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,19.0,12.9514,32.5166,24.5054,52.5,6.28,273.7,2.075,44.6
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,19.0,12.9364,32.5201,24.511,52.5,6.28,273.8,1.984,133.3
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,20.0,12.9162,32.5257,24.5193,53.1,6.3,274.4,2.421,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,20.0,12.9414,32.5185,24.5088,53.8,6.26,272.8,2.103,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,20.0,12.9482,32.5168,24.5061,52.5,6.27,273.2,2.094,39.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,20.0,12.9345,32.5204,24.5116,52.8,6.29,274.1,2.04,123.2
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,21.0,12.9159,32.5258,24.5194,53.2,6.29,274.1,2.333,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,21.0,12.9401,32.5185,24.509,53.9,6.26,272.8,2.046,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,21.0,12.9475,32.5168,24.5063,52.7,6.25,272.5,2.106,34.8
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,21.0,12.9317,32.5206,24.5123,52.6,6.3,274.4,2.068,112.0
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,22.0,12.9157,32.5258,24.5195,53.2,6.29,274.2,2.38,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,22.0,12.939,32.5185,24.5093,53.9,6.26,272.9,2.045,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,22.0,12.9454,32.5169,24.5068,52.9,6.27,273.0,2.127,32.2
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,22.0,12.9301,32.5207,24.5127,52.7,6.29,274.2,2.11,100.9
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,23.0,12.9156,32.5257,24.5194,53.2,6.28,273.6,2.362,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,23.0,12.9373,32.5187,24.5097,53.9,6.26,273.0,2.0980000000000003,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,23.0,12.9435,32.5171,24.5073,53.2,6.24,272.1,2.081,30.8
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,23.0,12.9292,32.5207,24.5129,52.8,6.28,273.5,2.145,91.4
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,24.0,12.9192,32.5259,24.5189,53.2,6.27,273.0,2.307,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,24.0,12.9382,32.5186,24.5095,53.9,6.26,272.8,2.099,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,24.0,12.9413,32.5174,24.508000000000003,53.1,6.22,271.2,2.075,28.9
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,24.0,12.9261,32.5209,24.5136,52.8,6.27,273.1,2.167,84.4
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,25.0,12.9186,32.5259,24.519000000000002,53.3,6.3,274.4,2.38,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,25.0,12.9399,32.5185,24.5091,53.9,6.26,272.7,2.0780000000000003,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,25.0,12.935,32.5176,24.5093,53.3,6.25,272.4,2.075,26.5
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,25.0,12.9237,32.521,24.5142,52.8,6.26,272.8,2.177,77.8
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,26.0,12.8875,32.525999999999996,24.5251,53.3,6.33,275.9,2.464,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,26.0,12.9289,32.5181,24.5109,53.6,6.3,274.4,2.075,24.1
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,26.0,12.9216,32.5211,24.5147,52.8,6.26,273.0,2.198,72.6
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,26.1,12.9397,32.5185,24.5091,54.0,6.25,272.4,2.085,
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,27.0,12.7683,32.5301,24.5515,53.3,6.35,276.5,2.472,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,27.0,12.9384,32.5187,24.5095,54.0,6.24,271.9,2.074,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,27.0,12.8266,32.5234,24.535,53.9,6.34,276.5,2.103,21.8
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,27.0,12.9201,32.5212,24.515,53.0,6.26,272.9,2.197,67.1
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,27.9,12.6415,32.5364,24.5809,53.7,6.35,276.8,2.54,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,28.0,12.9226,32.5199,24.5135,54.1,6.34,276.3,2.056,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,28.0,12.5932,32.5348,24.5889,54.6,6.39,278.6,2.1069999999999998,20.0
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,28.0,12.8945,32.5219,24.5206,53.2,6.24,271.9,2.227,61.0
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,29.0,12.8333,32.5255,24.5353,54.1,6.38,278.0,2.075,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,29.0,12.4085,32.5469,24.6336,55.0,6.41,279.3,2.1069999999999998,18.7
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,29.0,12.8515,32.523,24.5298,53.6,6.3,274.4,2.254,55.7
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,29.2,12.2594,32.5545,24.6678,54.2,6.49,283.0,2.418,
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,30.0,12.0563,32.5639,24.7132,54.7,6.51,283.6,2.406,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,30.0,12.5236,32.5382,24.6049,54.3,6.42,279.6,2.104,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,30.0,12.2556,32.5549,24.6688,55.1,6.41,279.2,2.124,17.5
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,30.0,12.7121,32.53,24.5623,53.9,6.31,275.0,2.198,52.1
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,31.0,11.8251,32.5761,24.7657,55.4,6.49,282.9,2.426,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,31.0,12.328,32.5506,24.6518,55.0,6.45,280.9,2.089,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,31.0,12.1594,32.5602,24.691,55.5,6.37,277.4,2.126,16.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,31.0,12.3896,32.5484,24.6384,54.0,6.36,277.1,2.167,48.3
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,32.0,11.6153,32.5875,24.813000000000002,55.8,6.64,289.0,2.345,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,32.0,12.2748,32.5536,24.6642,55.3,6.48,282.5,2.122,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,32.0,11.9968,32.567,24.7268,55.8,6.47,281.8,2.1180000000000003,15.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,32.0,12.2624,32.5558,24.6682,54.5,6.44,280.4,2.145,44.4
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,33.0,11.3178,32.6041,24.8798,55.9,6.81,296.8,2.426,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,33.0,12.1866,32.5595,24.6854,55.9,6.52,284.0,2.142,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,33.0,11.6459,32.5864,24.8066,56.1,6.65,289.7,2.1719999999999997,14.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,33.0,11.9981,32.5706,24.7293,55.0,6.59,286.9,2.115,40.9
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,34.0,10.6937,32.6259,25.0069,56.0,6.91,301.1,2.464,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,34.0,12.0643,32.5659,24.7133,56.1,6.53,284.5,2.1,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,34.0,11.0489,32.6125,24.9343,56.2,6.76,294.3,2.248,13.5
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,34.0,11.5125,32.5986,24.8404,55.7,6.78,295.3,2.199,37.6
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,35.0,10.1566,32.645,25.1134,56.2,6.99,304.5,2.5860000000000003,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,35.0,10.242,32.6462,25.0999,56.2,6.99,304.6,2.38,12.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,35.0,11.0441,32.6164,24.9382,56.2,6.89,299.9,2.298,34.5
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,35.1,11.9451,32.5735,24.7414,56.1,6.51,283.6,2.09,
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,36.0,9.7907,32.6587,25.1848,56.4,7.01,305.5,2.6630000000000003,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,36.0,11.8627,32.579,24.761,56.2,6.55,285.3,2.137,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,36.0,9.7124,32.6592,25.198,56.3,7.14,310.7,2.472,11.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,36.0,10.394,32.6364,25.0665,56.3,6.95,302.9,2.406,31.2
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,36.9,9.2107,32.6652,25.2832,56.2,7.14,311.1,2.634,
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,36.9,10.0944,32.6472,25.1255,56.5,6.88,299.8,2.483,29.0
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,37.0,11.700999999999999,32.5885,24.7981,56.3,6.57,286.3,2.162,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,37.0,9.3224,32.6588,25.2605,56.2,7.22,314.3,2.516,10.4
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,38.0,8.7926,32.6742,25.3553,56.5,7.39,321.9,2.735,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,38.0,11.4778,32.5999,24.8477,56.4,6.62,288.3,2.1919999999999997,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,38.0,8.2254,32.6652,25.4336,56.0,7.38,321.3,2.539,9.4
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,38.1,9.8573,32.653,25.1694,56.6,7.09,309.0,2.471,26.8
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,39.0,8.512,32.6772,25.4003,56.0,7.55,328.7,2.812,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,39.0,11.3323,32.6082,24.8804,56.4,6.64,289.2,2.197,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,39.0,7.5513,32.6715,25.5353,56.4,7.45,324.2,2.496,8.6
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,39.0,9.3348,32.6667,25.2647,56.5,7.24,315.5,2.523,25.0
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,40.0,8.0225,32.6805,25.4752,55.7,7.4,322.2,2.7680000000000002,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,40.0,10.9979,32.6186,24.948,56.5,6.77,294.8,2.197,
2011-27-0071.ctd,UTC,26/08/2011, 20:58,71,49.998999999999995,-144.99899,P26,Mid-ship,40.0,7.1066,32.6864,25.6081,57.2,7.47,325.1,2.392,7.9
2011-27-0073.ctd,UTC,26/08/2011, 23:40,73,50.0015,-145.00383,P26,Mid-ship,40.0,8.8734,32.6859,25.351999999999997,56.4,7.31,318.2,2.594,23.0
2011-27-0067.ctd,UTC,26/08/2011, 10:04,67,50.00033,-144.99966,P26,Mid-ship,40.7,7.6648,32.6926,25.5359,56.4,7.26,316.1,2.6889999999999996,
2011-27-0070.ctd,UTC,26/08/2011, 16:23,70,49.99967,-144.99983,P26,Mid-ship,41.0,10.6784,32.6319,25.0142,56.3,6.9,300.4,2.231,
