File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,4.5,7.2206,32.7093,25.6107,50.5,7.0,304.8,0.212,3515.4
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,4.9,7.3023,32.7091,25.5994,50.1,7.01,305.1,0.9540000000000001,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,4.9,7.6371,32.7088,25.5526,48.8,6.84,297.8,0.25,2644.3
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,4.9,7.6161,32.7089,25.5556,49.1,6.84,298.0,0.953,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,5.0,7.2208,32.7091,25.6105,50.4,7.01,305.1,0.214,3243.4
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,5.0,7.2757,32.7093,25.6032,50.0,7.02,305.5,0.264,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,5.0,7.3154,32.7094,25.5978,49.5,7.03,306.1,0.747,
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,5.0,7.6287,32.709,25.5539,47.8,6.85,298.4,0.9259999999999999,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,5.0,7.61,32.7089,25.5565,49.3,6.86,298.4,0.982,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,5.1,7.7736,32.714,25.5373,49.8,7.76,337.9,0.17800000000000002,
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,5.2,7.2555,32.7088,25.6055,50.0,6.99,304.0,0.17600000000000002,3954.1
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,5.2,7.3054,32.7091,25.5989,49.8,7.02,305.5,0.9740000000000001,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,6.0,7.2217,32.7091,25.6104,50.2,7.01,305.3,0.20199999999999999,2937.9
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,6.0,7.2545,32.709,25.6058,50.2,6.98,304.0,0.17600000000000002,3530.3
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,6.0,7.3155,32.7096,25.5979,49.5,7.03,306.0,0.79,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,6.0,7.3053,32.7093,25.5991,49.8,7.02,305.7,0.966,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,6.0,7.3027,32.7089,25.5992,50.1,7.02,305.8,0.983,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,6.0,7.6357,32.7088,25.5528,48.8,6.85,298.2,0.247,2128.3
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,6.0,7.6284,32.709,25.554000000000002,48.5,6.86,298.5,0.972,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,6.0,7.6011,32.709,25.5578,49.4,6.84,298.0,0.951,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,6.0,7.6158,32.7089,25.5556,49.5,6.85,298.3,0.9690000000000001,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,6.0,7.7522,32.7144,25.5407,49.8,7.77,338.1,0.16899999999999998,
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,6.1,7.2712,32.7096,25.604,50.0,7.03,306.1,0.299,
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,6.5,7.2706,32.7094,25.6039,50.0,7.04,306.5,0.308,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,7.0,7.2211,32.7091,25.6105,50.3,7.02,305.5,0.205,2500.8
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,7.0,7.3151,32.7096,25.598000000000003,49.5,7.02,305.7,0.799,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,7.0,7.305,32.7092,25.5991,49.7,7.02,305.5,0.945,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,7.0,7.3027,32.7089,25.5992,50.2,7.03,305.8,0.955,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,7.0,7.6354,32.7086,25.5527,48.8,6.87,298.9,0.261,1870.5
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,7.0,7.6277,32.7092,25.5542,48.7,6.85,298.0,1.015,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,7.0,7.5979,32.709,25.5582,49.0,6.84,297.8,0.97,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,7.0,7.6167,32.709,25.5556,49.5,6.85,298.1,0.971,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,7.0,7.7017,32.7144,25.5478,49.7,7.76,337.9,0.16899999999999998,
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,7.1,7.2502,32.7092,25.6066,50.1,6.97,303.5,0.177,3015.7
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,7.9,7.2515,32.7089,25.6062,50.0,6.99,304.1,0.184,2727.7
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,8.0,7.2217,32.7092,25.6105,50.2,7.01,305.2,0.205,2188.4
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,8.0,7.3152,32.7095,25.5979,49.5,7.02,305.6,0.7929999999999999,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,8.0,7.3048,32.7094,25.5993,49.3,7.03,305.9,0.945,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,8.0,7.3026,32.7089,25.5992,50.0,7.03,305.9,0.9440000000000001,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,8.0,7.6271,32.7086,25.5538,48.8,6.86,298.8,0.28,1692.9
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,8.0,7.6272,32.7092,25.5543,48.7,6.85,298.3,0.968,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,8.0,7.5885,32.7088,25.5594,49.3,6.84,297.8,0.9570000000000001,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,8.0,7.6165,32.709,25.5556,49.5,6.85,298.0,0.9440000000000001,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,8.0,7.6482,32.7144,25.5554,49.5,7.76,337.9,0.183,
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,8.1,7.2659,32.7094,25.6046,50.0,7.02,305.7,0.33899999999999997,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,9.0,7.2228,32.7091,25.6102,50.3,7.01,305.0,0.209,2053.8
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,9.0,7.2567,32.7088,25.6054,50.1,7.0,304.5,0.18,2521.5
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,9.0,7.2586,32.7095,25.6057,50.0,7.03,305.9,0.377,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,9.0,7.3158,32.7095,25.5978,49.5,7.02,305.5,0.8340000000000001,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,9.0,7.305,32.7094,25.5992,49.8,7.01,305.2,0.9620000000000001,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,9.0,7.3029,32.7089,25.5991,50.1,7.02,305.6,0.96,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,9.0,7.6144,32.7091,25.555999999999997,48.7,6.86,298.6,0.316,1527.3
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,9.0,7.6266,32.7092,25.5544,48.7,6.86,298.7,1.003,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,9.0,7.5549,32.7091,25.5644,49.3,6.85,298.2,0.961,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,9.0,7.617000000000001,32.7089,25.5555,49.5,6.84,297.9,0.963,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,9.0,7.6249,32.7138,25.5582,49.6,7.77,338.1,0.201,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,10.0,7.2228,32.7092,25.6103,50.3,7.02,305.4,0.21600000000000003,1828.2
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,10.0,7.2522,32.7092,25.6063,50.1,7.01,305.0,0.18899999999999997,2196.2
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,10.0,7.2535,32.7096,25.6064,49.9,7.03,306.0,0.401,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,10.0,7.3051,32.7093,25.5991,49.8,7.0,304.9,0.983,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,10.0,7.303,32.7089,25.5991,50.0,7.01,305.3,0.953,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,10.0,7.6017,32.709,25.5577,48.7,6.86,298.8,0.34299999999999997,1327.6
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,10.0,7.6289,32.7092,25.554000000000002,48.8,6.86,298.7,1.008,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,10.0,7.5389,32.7094,25.5668,49.2,6.85,298.1,0.977,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,10.0,7.617999999999999,32.7089,25.5553,49.5,6.84,297.7,0.9940000000000001,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,10.0,7.6199,32.7136,25.5588,49.6,7.76,338.0,0.212,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,10.1,7.3161,32.7097,25.5979,49.4,7.03,306.0,0.868,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,11.0,7.215,32.7093,25.6115,50.2,7.01,305.2,0.23199999999999998,1709.4
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,11.0,7.2512,32.709,25.6063,50.1,7.01,305.1,0.19899999999999998,1970.3
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,11.0,7.2541,32.7093,25.6061,49.8,7.02,305.7,0.439,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,11.0,7.3165,32.7096,25.5978,49.4,7.02,305.7,0.873,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,11.0,7.3052,32.7093,25.5991,49.7,7.0,304.8,0.98,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,11.0,7.3033,32.709,25.5991,49.9,7.02,305.5,0.97,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,11.0,7.587999999999999,32.709,25.5596,48.7,6.86,298.8,0.381,1223.6
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,11.0,7.6219,32.7093,25.5551,48.8,6.87,299.0,0.9570000000000001,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,11.0,7.5308,32.7088,25.5675,49.0,6.85,298.1,0.9790000000000001,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,11.0,7.6142,32.7136,25.5596,49.7,7.76,337.9,0.231,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,11.1,7.6185,32.709,25.5553,49.6,6.84,297.7,0.9470000000000001,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,11.9,7.6191,32.709,25.5553,49.6,6.84,297.8,0.93,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,12.0,7.2144,32.7092,25.6115,50.3,7.01,305.0,0.247,1559.3
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,12.0,7.3171,32.7097,25.5978,49.5,7.01,305.1,0.875,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,12.0,7.305,32.7094,25.5992,49.8,7.02,305.4,0.976,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,12.0,7.3034,32.709,25.5991,49.8,7.01,305.2,0.961,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,12.0,7.5714,32.709,25.561999999999998,48.6,6.87,299.0,0.439,1129.0
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,12.0,7.6137,32.7091,25.5561,48.7,6.86,298.6,1.052,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,12.0,7.5307,32.7086,25.5673,49.2,6.85,298.3,0.99,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,12.0,7.6081,32.7135,25.5603,49.8,7.76,337.9,0.257,
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,12.1,7.2308,32.7093,25.6093,50.0,6.99,304.4,0.255,1737.7
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,13.0,7.2133,32.7092,25.6116,50.3,7.01,304.9,0.258,1382.1
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,13.0,7.2316,32.7091,25.609,50.0,6.99,304.2,0.262,1559.8
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,13.0,7.3175,32.7097,25.5978,49.5,7.02,305.6,0.899,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,13.0,7.3051,32.7094,25.5992,49.7,7.01,305.3,1.016,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,13.0,7.3034,32.709,25.5991,50.1,7.01,305.2,0.9590000000000001,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,13.0,7.5612,32.709,25.5634,48.6,6.86,298.8,0.509,1016.8
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,13.0,7.5992,32.7091,25.5581,48.8,6.85,298.2,0.9490000000000001,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,13.0,7.5268,32.7088,25.568,49.0,6.85,298.1,1.018,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,13.0,7.6189,32.709,25.5553,49.5,6.85,298.2,0.968,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,13.0,7.6034,32.7135,25.561,49.8,7.76,338.0,0.28600000000000003,
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,13.4,7.2524,32.7097,25.6067,50.0,7.04,306.3,0.5720000000000001,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,14.0,7.212999999999999,32.7091,25.6116,50.3,7.01,305.0,0.282,1247.1
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,14.0,7.231,32.7091,25.6091,50.0,7.0,304.5,0.27699999999999997,1427.9
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,14.0,7.2474,32.7094,25.6071,50.0,7.03,306.2,0.599,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,14.0,7.3185,32.7096,25.5975,49.5,7.02,305.7,0.8959999999999999,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,14.0,7.3053,32.7095,25.5993,49.7,7.03,305.8,0.956,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,14.0,7.3031,32.7093,25.5994,50.0,7.01,305.1,0.97,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,14.0,7.5505,32.7091,25.565,48.7,6.85,298.3,0.5429999999999999,905.4
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,14.0,7.5755,32.7093,25.5616,48.8,6.86,298.5,1.0290000000000001,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,14.0,7.5247,32.7088,25.5683,49.3,6.85,298.2,1.0170000000000001,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,14.0,7.6185,32.709,25.5553,49.5,6.85,298.2,0.95,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,14.0,7.5988,32.7134,25.5616,49.5,7.76,337.9,0.32899999999999996,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,15.0,7.2125,32.7093,25.6118,50.2,7.03,305.9,0.335,1118.0
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,15.0,7.2304,32.709,25.6091,50.0,7.01,304.9,0.27399999999999997,1304.1
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,15.0,7.2439,32.7095,25.6077,50.0,7.03,305.9,0.631,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,15.0,7.3185,32.7097,25.5976,49.5,7.03,305.8,0.889,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,15.0,7.3053,32.7094,25.5992,49.7,7.03,305.8,0.973,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,15.0,7.3028,32.7092,25.5994,50.0,7.01,305.4,0.951,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,15.0,7.5465,32.7092,25.5656,48.8,6.87,298.9,0.586,808.9
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,15.0,7.5405,32.7095,25.5667,48.8,6.87,299.1,1.1059999999999999,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,15.0,7.5211,32.7088,25.5688,49.0,6.86,298.5,1.034,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,15.0,7.6162,32.7091,25.5557,49.5,6.85,298.1,0.976,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,15.0,7.5964,32.7134,25.5619,49.8,7.76,337.6,0.355,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,16.0,7.2128,32.7092,25.6117,50.2,7.03,305.9,0.40700000000000003,1003.2
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,16.0,7.2299,32.7091,25.6093,49.9,7.01,305.2,0.303,1204.9
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,16.0,7.2441,32.7094,25.6076,49.8,7.02,305.6,0.653,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,16.0,7.3154,32.7098,25.5981,49.3,7.03,306.2,0.9079999999999999,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,16.0,7.3054,32.7095,25.5993,49.8,7.03,305.9,0.955,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,16.0,7.3023,32.7093,25.5995,50.0,7.02,305.7,0.975,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,16.0,7.5394,32.7096,25.5669,48.8,6.87,299.0,0.638,733.2
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,16.0,7.5317,32.7092,25.5677,48.8,6.87,299.1,1.043,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,16.0,7.5191,32.7088,25.5691,48.6,6.85,298.2,1.072,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,16.0,7.6006,32.7091,25.5579,49.4,6.85,298.2,0.961,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,16.0,7.5935,32.7134,25.5623,49.5,7.75,337.5,0.396,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,17.0,7.2096,32.7093,25.6122,50.2,7.01,305.1,0.478,907.9
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,17.0,7.2288,32.7091,25.6094,50.0,7.01,305.0,0.35200000000000004,1116.6
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,17.0,7.2422,32.7094,25.6078,49.9,7.02,305.6,0.69,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,17.0,7.3173,32.7096,25.5977,49.5,7.04,306.4,0.904,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,17.0,7.3055,32.7095,25.5992,49.8,7.02,305.5,0.965,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,17.0,7.3004,32.7094,25.5999,50.0,7.03,305.9,0.97,
2010-13-0065.ctd,UTC,17/06/2010, 01:41,65,49.9995,-144.9995,P26,17.0,7.5333,32.7098,25.5679,48.7,6.86,298.7,0.6679999999999999,670.0
2010-13-0067.ctd,UTC,17/06/2010, 03:38,67,49.99866,-144.99966,P26,17.0,7.5286,32.7092,25.5681,48.8,6.86,298.5,1.14,
2010-13-0068.ctd,UTC,17/06/2010, 05:49,68,49.99917,-145.0,P26,17.0,7.5191,32.7088,25.5691,48.8,6.85,298.3,1.088,
2010-13-0069.ctd,UTC,17/06/2010, 07:37,69,50.0,-144.99899,P26,17.0,7.5754,32.709,25.5614,49.5,6.86,298.5,1.001,
2010-13-0072.ctd,UTC,17/06/2010, 23:04,72,50.00033,-145.00017,P26,17.0,7.5891,32.7133,25.5629,49.2,7.76,338.0,0.444,
2010-13-0051.ctd,UTC,14/06/2010, 07:11,51,50.0,-144.99833999999998,P26,17.9,7.3056,32.7093,25.5991,49.8,7.02,305.6,0.9470000000000001,
2010-13-0047.ctd,UTC,13/06/2010, 20:26,47,50.000170000000004,-144.99767,P26,18.0,7.2061,32.7094,25.6128,50.2,7.01,305.0,0.5479999999999999,866.0
2010-13-0048.ctd,UTC,13/06/2010, 21:26,48,49.999829999999996,-144.9985,P26,18.0,7.2278,32.7092,25.6096,50.0,7.0,304.7,0.41600000000000004,1028.2
2010-13-0049.ctd,UTC,13/06/2010, 22:36,49,50.000170000000004,-144.99767,P26,18.0,7.24,32.7094,25.6081,50.0,7.02,305.4,0.73,
2010-13-0050.ctd,UTC,14/06/2010, 03:01,50,50.0005,-144.99583,P26,18.0,7.3158,32.7097,25.598000000000003,49.5,7.03,305.9,0.922,
2010-13-0052.ctd,UTC,14/06/2010, 08:49,52,49.99967,-144.99817,P26,18.0,7.3005,32.7093,25.5998,50.0,7.03,305.9,0.9520000000000001,
