File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,42.0,7.5596,33.4379,26.1366,46.7,2.11,91.8,0.185,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,43.0,7.5528,33.4393,26.1386,46.7,2.1,91.4,0.187,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,44.0,7.5413,33.4447,26.1445,46.7,2.09,90.8,0.18600000000000003,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,45.0,7.5218,33.454,26.1546,46.8,2.08,90.4,0.17800000000000002,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,46.0,7.51,33.4602,26.1611,46.7,2.07,89.9,0.184,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,47.0,7.5044,33.4637,26.1647,46.8,2.05,89.1,0.174,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,48.0,7.4826,33.4755,26.177,46.7,2.03,88.3,0.17600000000000002,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,49.0,7.4626,33.4858,26.1879,46.6,2.02,87.7,0.172,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,50.0,7.4492,33.4925,26.1951,46.5,2.01,87.5,0.168,0.1
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,51.0,7.4365,33.4992,26.2022,46.5,2.01,87.5,0.171,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,52.0,7.4252,33.5045,26.2079,46.4,2.01,87.3,0.16,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,53.0,7.4199,33.5065,26.2102,46.4,2.0,86.9,0.157,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,54.0,7.4034,33.515,26.2192,46.3,1.99,86.5,0.16,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,55.0,7.3894,33.522,26.2267,46.2,1.98,85.9,0.152,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,56.0,7.3835,33.5252,26.23,46.2,1.95,84.7,0.156,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,57.0,7.3623,33.5361,26.2416,46.2,1.93,83.9,0.15,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,58.0,7.3514,33.5417,26.2475,46.2,1.9,82.8,0.15,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,59.0,7.3386,33.549,26.255,46.2,1.86,81.0,0.146,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,60.0,7.3179,33.5617,26.2679,46.3,1.81,78.6,0.141,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,61.0,7.271,33.5887,26.2957,46.3,1.77,77.1,0.141,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,62.0,7.2345,33.61,26.3175,46.3,1.75,76.5,0.136,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,63.0,7.2156,33.6223,26.3298,46.3,1.74,76.1,0.133,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,64.0,7.2014,33.6319,26.3394,46.2,1.74,75.7,0.131,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,65.0,7.1922,33.6382,26.3456,46.2,1.73,75.4,0.129,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,66.0,7.1831,33.6443,26.3516,46.2,1.73,75.3,0.135,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,67.0,7.1797,33.6464,26.3538,46.1,1.72,75.2,0.132,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,68.0,7.1762,33.6485,26.3559,46.1,1.72,75.1,0.124,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,69.0,7.1731,33.6505,26.3579,46.1,1.71,74.5,0.125,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,70.0,7.1683,33.6542,26.3615,46.1,1.68,73.2,0.12300000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,71.0,7.1546,33.6648,26.3717,45.8,1.66,71.8,0.12300000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,72.0,7.1335,33.681,26.3874,45.6,1.64,71.1,0.12300000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,73.0,7.1284,33.6839,26.3904,45.5,1.62,70.4,0.122,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,74.0,7.1118,33.6945,26.401,45.4,1.6,69.7,0.12,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,75.0,7.0855,33.7073,26.4147,45.4,1.59,69.2,0.11800000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,76.0,7.0591,33.7194,26.4278,45.3,1.59,69.0,0.11599999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,77.0,7.0478,33.7248,26.4336,45.2,1.57,68.2,0.113,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,78.0,7.0403,33.7282,26.4373,45.1,1.56,67.6,0.11199999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,79.0,7.0283,33.7313,26.4414,44.7,1.54,66.8,0.115,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,80.0,7.0108,33.736999999999995,26.4483,44.1,1.52,65.9,0.11699999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,81.0,6.992999999999999,33.7409,26.4538,43.9,1.48,64.3,0.11699999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,82.0,6.9609,33.7488,26.4644,43.4,1.44,62.8,0.11599999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,83.0,6.9314,33.7545,26.4729,43.1,1.42,61.9,0.115,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,84.0,6.9173,33.7591,26.4784,43.0,1.41,61.3,0.111,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,85.0,6.9092,33.7627,26.4823,42.8,1.39,60.6,0.11199999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,86.0,6.8994,33.7657,26.486,42.8,1.38,60.2,0.115,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,87.0,6.8936,33.7668,26.4877,42.5,1.36,59.3,0.11199999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,88.0,6.888,33.7678,26.4892,42.5,1.33,57.9,0.11,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,89.0,6.8659,33.7761,26.4988,41.4,1.3,56.4,0.111,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,90.0,6.847,33.7855,26.5087,40.4,1.27,55.3,0.109,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,91.0,6.8406,33.7887,26.5121,39.7,1.26,55.0,0.106,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,92.0,6.8378,33.7906,26.514,39.2,1.26,55.0,0.11199999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,93.0,6.8341,33.7928,26.5162,39.2,1.26,55.0,0.11199999999999999,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,94.1,6.8329,33.7933,26.5168,39.2,1.26,54.8,0.10800000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,95.1,6.8293,33.7953,26.5188,39.1,1.25,54.7,0.10800000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,96.0,6.8276,33.7963,26.5198,39.1,1.25,54.5,0.11800000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,97.0,6.8285,33.796,26.5195,39.1,1.25,54.5,0.11,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,98.0,6.8289,33.7959,26.5193,39.0,1.25,54.7,0.10800000000000001,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,99.0,6.8295,33.7958,26.5192,39.1,1.25,54.5,0.109,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,100.1,6.8295,33.7968,26.52,38.7,1.25,54.4,0.111,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,101.0,6.8299,33.7981,26.5209,38.6,1.25,54.5,0.109,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,102.0,6.8306,33.7997,26.5221,38.0,1.25,54.6,0.11,0.0
2009-10-0005.ctd,UTC,20/08/2009, 15:39,5,48.577329999999996,-125.50034,P1,Mid-ship,102.8,6.8312,33.8,26.5223,37.8,1.25,54.4,0.107,0.0
