File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,3.4,12.3532,29.6187,22.3752,18.6,9.7,423.6,7.336,0.4
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,3.8,12.2882,29.6213,22.3892,18.7,9.46,412.9,6.607,0.3
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,5.1,12.061,29.6512,22.4537,29.2,9.13,398.6,5.89,0.2
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,6.0,12.0213,29.6693,22.4749,25.1,8.54,372.8,6.886,0.1
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,7.0,12.0057,29.7055,22.5058,22.8,7.59,331.4,7.906000000000001,0.1
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,8.0,11.9627,29.7747,22.5672,19.5,6.73,293.9,9.506,0.1
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,9.0,11.8357,29.9294,22.71,18.1,5.93,258.8,10.62,0.0
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,10.0,11.3885,30.3005,23.0773,16.0,5.31,231.8,11.850999999999999,0.0
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,11.0,10.9487,30.5447,23.3434,14.4,5.09,222.1,10.577,0.0
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,12.0,10.5846,30.8186,23.6183,16.6,5.0,217.9,8.924,0.0
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,13.0,10.4978,30.8976,23.6944,21.4,4.92,214.4,7.4479999999999995,0.0
2012-13-0002.ctd,UTC,16-08-12, 12:09,2,48.575,-125.5025,P1,Mid-ship,14.0,10.4008,30.9778,23.7731,26.6,4.85,211.7,8.591000000000001,0.0
