File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,7.0,12.6378,32.466,24.526999999999997,42.8,,,0.652,87.5
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,7.0,12.6627,32.4648,24.5213,41.8,6.07,264.5,1.244,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,8.0,12.5106,32.4634,24.5494,43.4,6.03,262.9,0.7879999999999999,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,8.0,12.5537,32.4612,24.5395,43.9,6.04,263.0,0.596,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,8.0,12.6108,32.4612,24.5285,41.8,6.0,261.7,0.33799999999999997,160.8
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,8.0,12.6276,32.4655,24.5286,42.8,,,0.696,78.1
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,8.0,12.6687,32.465,24.5203,41.8,6.07,264.5,1.23,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,8.2,12.5369,32.4651,24.5457,42.7,6.11,265.9,1.4280000000000002,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,8.9,12.5368,32.4651,24.5457,42.6,6.12,266.7,1.452,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,9.0,12.5107,32.463,24.5491,43.4,6.03,262.9,0.787,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,9.0,12.5514,32.4611,24.5398,44.0,6.06,264.3,0.598,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,9.0,12.5887,32.4613,24.5328,42.9,6.02,262.4,0.373,130.3
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,9.0,12.6183,32.4665,24.5312,42.7,,,0.716,67.6
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,9.0,12.6689,32.4652,24.5204,41.8,6.07,264.3,1.255,
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,9.9,12.5847,32.468,24.5388,42.8,,,0.752,63.4
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,10.0,12.5349,32.4655,24.5464,42.6,6.13,267.1,1.44,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,10.0,12.5102,32.4631,24.5493,43.4,6.0,261.2,0.8190000000000001,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,10.0,12.5465,32.4616,24.5412,44.0,6.1,265.8,0.611,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,10.0,12.5777,32.4598,24.5338,43.6,6.05,263.6,0.433,110.8
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,10.0,12.6668,32.4652,24.5208,41.8,6.08,264.8,1.28,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,11.0,12.5295,32.4658,24.5477,42.6,6.14,267.5,1.452,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,11.0,12.509,32.4631,24.5495,43.4,6.01,262.0,0.851,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,11.0,12.5408,32.4617,24.5423,43.9,6.1,265.6,0.645,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,11.0,12.5746,32.4594,24.5341,44.0,6.06,264.0,0.44299999999999995,101.2
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,11.0,12.6468,32.4643,24.524,41.8,6.09,265.4,1.341,
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,11.4,12.5124,32.4665,24.5515,42.8,,,0.855,57.5
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,11.8,12.5691,32.4587,24.5346,44.0,6.05,263.5,0.47100000000000003,99.1
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,11.9,12.4993,32.4664,24.5539,42.7,,,0.88,55.8
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,12.0,12.5282,32.4663,24.5483,42.6,6.15,267.7,1.449,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,12.0,12.5081,32.4632,24.5497,43.5,6.02,262.5,0.883,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,12.0,12.5365,32.461,24.5426,43.9,6.07,264.7,0.688,
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,12.0,12.5997,32.4637,24.5326,41.7,6.09,265.5,1.32,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,13.0,12.5307,32.4651,24.5469,42.6,6.15,267.9,1.4369999999999998,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,13.0,12.508,32.4632,24.5498,43.4,6.04,263.3,0.93,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,13.0,12.5385,32.461,24.5422,44.0,6.09,265.1,0.7120000000000001,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,13.0,12.5594,32.4604,24.5377,44.0,5.95,259.1,0.513,98.0
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,13.0,12.4954,32.4663,24.5546,42.7,,,0.941,51.2
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,13.0,12.5695,32.4652,24.5395,41.7,6.09,265.2,1.3259999999999998,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,14.0,12.5343,32.4648,24.546,42.6,6.16,268.3,1.436,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,14.0,12.5067,32.4633,24.5501,43.4,6.07,264.3,0.924,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,14.0,12.5358,32.4618,24.5434,43.9,6.08,264.8,0.7240000000000001,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,14.0,12.5555,32.4608,24.5388,43.9,6.0,261.7,0.537,90.2
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,14.0,12.4937,32.4664,24.555,42.7,,,0.927,47.6
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,14.0,12.5567,32.4639,24.541,41.7,6.11,266.0,1.29,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,15.0,12.5006,32.4685,24.5553,42.7,6.17,268.7,1.465,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,15.0,12.5022,32.4636,24.5512,43.4,6.07,264.6,0.981,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,15.0,12.5456,32.4616,24.5413,44.0,6.06,264.0,0.545,83.8
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,15.0,12.4909,32.4668,24.5558,42.6,,,0.9490000000000001,44.8
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,15.0,12.550999999999998,32.4643,24.5424,41.7,6.12,266.6,1.311,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,15.2,12.5153,32.4627,24.548000000000002,43.8,6.09,265.2,0.765,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,16.0,12.4871,32.4692,24.5584,42.5,6.17,268.6,1.4669999999999999,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,16.0,12.4918,32.4645,24.5539,43.2,6.08,264.8,1.0,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,16.0,12.5032,32.4641,24.5514,43.7,6.11,266.1,0.8109999999999999,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,16.0,12.5381,32.4628,24.5437,43.9,6.08,265.0,0.588,79.7
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,16.0,12.4833,32.4674,24.5577,42.7,,,0.983,42.3
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,16.0,12.5452,32.4638,24.5431,41.7,6.1,265.6,1.315,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,17.0,12.4735,32.47,24.5616,42.7,6.15,268.1,1.475,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,17.0,12.4575,32.4659,24.5615,43.1,6.06,264.0,1.04,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,17.0,12.4843,32.4672,24.5574,43.6,6.14,267.3,0.8190000000000001,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,17.0,12.5284,32.4626,24.5454,43.8,6.09,265.5,0.607,76.1
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,17.0,12.4766,32.4674,24.559,42.6,,,1.023,39.7
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,17.0,12.5378,32.4642,24.5448,41.5,6.06,263.9,1.329,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,17.9,12.4662,32.4696,24.5627,42.8,6.16,268.2,1.5430000000000001,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,18.0,12.4346,32.4664,24.5662,42.9,6.05,263.9,1.064,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,18.0,12.4633,32.4683,24.5622,43.4,6.15,267.7,0.861,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,18.0,12.5088,32.4644,24.5505,43.9,6.11,265.9,0.635,71.9
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,18.0,12.469000000000001,32.4666,24.5598,42.6,,,1.035,36.9
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,18.0,12.5334,32.4642,24.5457,41.7,6.06,263.9,1.3330000000000002,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,19.0,12.462,32.4694,24.5633,42.9,6.15,267.8,1.506,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,19.0,12.4212,32.4662,24.5686,42.9,6.09,265.1,1.078,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,19.0,12.4533,32.4675,24.5635,43.5,6.13,267.0,0.89,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,19.0,12.4928,32.4643,24.5535,43.9,6.11,266.1,0.691,68.0
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,19.0,12.4619,32.4656,24.5604,42.7,,,1.054,33.4
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,19.0,12.5255,32.4654,24.5481,41.7,6.07,264.7,1.344,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,19.8,12.4467,32.4676,24.5649,43.4,6.11,266.2,0.935,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,20.0,12.4599,32.4695,24.5638,43.0,6.13,267.2,1.504,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,20.0,12.4833,32.4634,24.5546,43.8,6.11,266.3,0.6759999999999999,64.4
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,20.0,12.4496,32.4671,24.5639,42.8,,,1.129,31.0
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,20.0,12.5149,32.4665,24.551,41.9,6.09,265.2,1.335,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,20.1,12.4148,32.4658,24.5695,43.1,6.1,265.7,1.099,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,21.0,12.4583,32.4694,24.5641,43.0,6.13,267.1,1.5019999999999998,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,21.0,12.4096,32.4656,24.5704,43.1,6.08,264.9,1.141,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,21.0,12.4773,32.4621,24.5548,43.8,6.11,266.2,0.6990000000000001,60.5
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,21.0,12.4488,32.4668,24.5639,42.8,,,1.1159999999999999,29.3
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,21.0,12.5072,32.4666,24.5525,41.9,6.1,265.9,1.4140000000000001,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,21.1,12.4399,32.4679,24.5664,43.4,6.12,266.5,1.016,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,21.8,12.4683,32.4612,24.5558,43.8,6.09,265.3,0.7390000000000001,57.2
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,22.0,12.4564,32.4697,24.5646,43.2,6.16,268.2,1.534,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,22.0,12.4078,32.4654,24.5706,43.1,6.1,265.6,1.146,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,22.0,12.4381,32.4675,24.5664,43.4,6.12,266.5,1.025,
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,22.0,12.4445,32.4678,24.5654,42.8,,,1.13,27.6
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,22.0,12.4999,32.4676,24.5547,42.0,6.13,266.9,1.358,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,23.0,12.4529,32.4701,24.5656,43.1,6.2,270.0,1.499,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,23.0,12.4062,32.4655,24.570999999999998,43.2,6.1,265.7,1.19,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,23.0,12.4355,32.4675,24.5669,43.4,6.12,266.5,1.045,
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,23.0,12.4429,32.4681,24.566,42.9,,,1.163,25.8
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,23.0,12.4915,32.4665,24.5555,42.2,6.14,267.6,1.368,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,23.1,12.4578,32.4632,24.5593,43.9,6.08,264.8,0.802,52.8
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,24.0,12.4498,32.4702,24.5663,43.4,6.27,273.2,1.527,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,24.0,12.4052,32.4656,24.5712,43.2,6.09,265.4,1.167,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,24.0,12.4338,32.4678,24.5675,43.5,6.14,267.5,1.011,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,24.0,12.4513,32.4633,24.5607,43.9,6.08,264.8,0.8290000000000001,49.7
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,24.0,12.4379,32.4684,24.5672,43.1,,,1.178,24.1
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,24.0,12.4884,32.4665,24.5561,42.4,6.13,266.9,1.3869999999999998,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,25.0,12.4452,32.4708,24.5676,43.4,6.2,270.2,1.567,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,25.0,12.4038,32.4659,24.5717,43.4,6.09,265.5,1.215,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,25.0,12.4317,32.4678,24.5679,43.5,6.14,267.6,1.033,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,25.0,12.4492,32.4635,24.5612,44.1,6.06,264.1,0.884,46.0
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,25.0,12.4314,32.4686,24.5686,43.3,,,1.187,22.8
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,25.1,12.4779,32.4676,24.5589,42.6,6.11,266.0,1.475,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,26.0,12.432,32.4724,24.5714,43.6,6.21,270.6,1.4709999999999999,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,26.0,12.4018,32.4656,24.5719,43.4,6.1,265.8,1.215,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,26.0,12.43,32.4673,24.5678,43.6,6.12,266.4,1.057,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,26.0,12.4459,32.4637,24.561999999999998,44.1,6.05,263.8,0.948,42.8
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,26.0,12.4274,32.4689,24.5696,43.7,,,1.182,21.3
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,26.0,12.4747,32.4678,24.5597,42.7,6.1,265.6,1.4340000000000002,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,27.0,12.3917,32.4758,24.5817,43.6,6.31,274.6,1.528,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,27.0,12.3987,32.4662,24.5729,43.5,6.09,265.2,1.203,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,27.0,12.4269,32.4676,24.5686,43.6,6.12,266.4,1.07,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,27.0,12.4436,32.4635,24.5623,44.2,6.09,265.1,0.904,40.3
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,27.0,12.4232,32.4692,24.5706,43.7,,,1.1540000000000001,19.8
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,27.0,12.4733,32.4678,24.56,42.8,6.1,265.6,1.446,
2009-10-0044.ctd,UTC,27/08/2009, 13:16,44,49.9995,-145.00233,P26,Aft-deck,28.0,12.2904,32.4903,24.6121,43.7,6.38,278.3,1.452,
2009-10-0046.ctd,UTC,27/08/2009, 17:54,46,49.999829999999996,-145.00034,P26,Aft-deck,28.0,12.3966,32.4663,24.5734,43.5,6.07,264.6,1.209,
2009-10-0047.ctd,UTC,27/08/2009, 19:57,47,50.000170000000004,-144.998,P26,Aft-deck,28.0,12.4235,32.468,24.5696,43.8,6.11,266.3,1.1079999999999999,
2009-10-0048.ctd,UTC,27/08/2009, 22:17,48,50.0,-144.99833999999998,P26,Aft-deck,28.0,12.4422,32.4636,24.5626,44.4,6.09,265.2,0.9420000000000001,38.2
2009-10-0049.ctd,UTC,28/08/2009, 00:35,49,49.999829999999996,-144.99983,P26,Aft-deck,28.0,12.4155,32.4693,24.5721,43.9,,,1.204,18.3
2009-10-0051.ctd,UTC,28/08/2009, 03:28,51,50.001000000000005,-145.00034,P26,Aft-deck,28.0,12.4708,32.4684,24.5609,42.9,6.11,266.0,1.4180000000000001,
