File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,3,12.109000000000002,31.1256,23.5878,18.6,7.85,342.5,5.276,1126.6
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,4,12.0835,31.1295,23.5956,19.3,7.89,344.1,5.777,680.2
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,5,12.1185,31.1235,23.5845,18.9,7.87,343.1,6.325,474.7
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,6,12.1142,31.1268,23.5878,19.0,7.71,336.5,6.574,331.4
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,7,12.0905,31.1266,23.592,19.2,7.28,317.6,8.325,232.0
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,8,12.1101,31.1285,23.5899,19.2,7.09,309.3,8.645,166.4
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,9,11.4509,31.264,23.8146,19.4,6.97,303.9,8.277999999999999,116.1
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,10,11.2983,31.2701,23.8464,20.4,6.51,284.0,9.863,76.0
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,11,11.2899,31.2534,23.8349,22.2,5.98,260.6,11.013,51.4
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,12,10.713,31.378,24.031999999999996,23.0,5.71,249.0,8.326,37.6
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,13,9.9327,31.5787,24.3186,33.6,5.66,246.6,3.92,29.7
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,14,9.7949,31.6133,24.368000000000002,51.7,5.59,243.7,2.521,21.5
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,15,9.7605,31.6191,24.3781,60.0,5.47,238.6,1.692,15.2
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,16,9.7217,31.6259,24.3897,61.3,5.36,233.6,1.217,11.4
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,17,9.648,31.6425,24.4145,61.5,5.27,229.7,0.856,9.2
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,18,9.5918,31.6581,24.4356,62.0,5.13,223.8,0.568,7.3
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,19,9.5491,31.6722,24.4535,62.6,4.98,217.2,0.484,5.8
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,20,9.4547,31.7084,24.4967,62.7,4.9,213.4,0.308,4.9
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,21,9.3101,31.7743,24.570999999999998,63.1,4.85,211.3,0.32799999999999996,4.4
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,22,9.2725,31.7974,24.595,63.6,4.8,209.0,0.23199999999999998,3.9
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,23,9.2591,31.816,24.6116,63.6,4.74,206.7,0.231,3.3
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,24,9.2288,31.8342,24.6306,63.4,4.71,205.2,0.231,2.8
2014-18-0009.ctd,UTC,09/06/2014, 18:04,9,48.57516,-125.499,P1,Mid-ship,25,9.1879,31.8513,24.6503,63.4,4.67,203.5,0.22699999999999998,2.4
