File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,4.0,5.8982,32.5018,25.6171,55.6,7.16,311.6,0.621,235.0
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,5.0,5.8986,32.5016,25.6169,55.9,7.18,312.4,0.613,217.7
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,5.0,5.9089,32.5021,25.6161,53.2,7.13,310.6,0.426,254.6
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,5.4,5.8892,32.4995,25.6164,56.4,7.13,310.4,1.168,
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,5.9,5.8901,32.4998,25.6165,56.4,7.14,310.6,1.143,
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,6.0,5.9066,32.5022,25.6164,53.4,7.15,311.4,0.434,229.0
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,6.1,5.8952,32.501999999999995,25.6176,55.8,7.15,311.3,0.634,161.6
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,6.9,5.8894,32.5,25.6168,56.4,7.14,311.0,1.167,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,7.0,5.8911,32.5021,25.6182,55.8,7.16,311.5,0.693,157.2
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,7.0,5.9074,32.5021,25.6163,53.3,7.14,311.0,0.46299999999999997,210.4
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,8.0,5.877999999999999,32.5001,25.6182,56.4,7.15,311.2,1.138,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,8.0,5.8912,32.501999999999995,25.6181,55.8,7.16,311.5,0.7559999999999999,133.2
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,8.0,5.9071,32.501999999999995,25.6162,53.2,7.15,311.1,0.512,187.2
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,8.9,5.9074,32.5021,25.6163,53.1,7.14,311.0,0.514,156.3
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,9.0,5.8783,32.5005,25.6185,56.4,7.14,310.8,1.125,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,9.0,5.8903,32.501999999999995,25.6182,55.8,7.17,312.1,0.8420000000000001,122.2
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,9.9,5.8782,32.5008,25.6187,56.4,7.15,311.2,1.147,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,10.0,5.8931,32.501999999999995,25.6179,55.7,7.17,312.3,0.91,124.0
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,10.0,5.9107,32.5023,25.616,53.1,7.16,311.5,0.55,132.8
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,11.0,5.8783,32.5007,25.6187,56.4,7.16,311.8,1.171,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,11.0,5.8944,32.501999999999995,25.6177,55.7,7.16,311.8,1.0090000000000001,110.2
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,11.0,5.912000000000001,32.5023,25.6159,53.0,7.17,312.1,0.557,127.7
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,12.0,5.8791,32.5009,25.6187,56.4,7.17,312.3,1.199,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,12.0,5.8933,32.501999999999995,25.6179,55.8,7.16,311.8,1.02,103.1
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,12.0,5.9143,32.5025,25.6157,53.0,7.17,312.3,0.5870000000000001,113.7
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,13.0,5.879,32.5009,25.6187,56.4,7.17,312.0,1.149,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,13.0,5.8927,32.5021,25.618000000000002,55.7,7.16,311.7,1.056,94.0
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,13.0,5.9112,32.5024,25.616,52.9,7.17,311.9,0.611,102.4
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,14.0,5.8784,32.5008,25.6187,56.4,7.15,311.4,1.1179999999999999,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,14.0,5.8927,32.5022,25.6181,55.7,7.17,311.9,1.081,87.1
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,14.0,5.9103,32.5023,25.6161,52.9,7.15,311.4,0.616,100.0
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,15.0,5.8783,32.5008,25.6187,56.4,7.14,310.9,1.093,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,15.0,5.8915,32.5021,25.6182,55.7,7.17,312.3,1.129,80.6
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,15.0,5.9127,32.5022,25.6157,52.9,7.15,311.2,0.626,91.6
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,16.0,5.8783,32.5009,25.6188,56.2,7.14,310.9,1.122,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,16.0,5.89,32.5021,25.6184,55.7,7.17,312.3,1.153,73.1
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,16.0,5.9121,32.5023,25.6158,52.9,7.14,310.9,0.6459999999999999,87.1
2018-001-0053.ctd,UTC,26-02-18, 16:22,53,49.99733,-144.99899,P26,Mid-ship,17.0,5.8783,32.5009,25.6188,56.3,7.15,311.1,1.1440000000000001,
2018-001-0056.ctd,UTC,26-02-18, 22:03,56,50.0005,-144.99966,P26,Mid-ship,17.0,5.8886,32.5022,25.6186,55.6,7.17,312.0,1.166,65.9
2018-001-0058.ctd,UTC,27-02-18, 00:08,58,49.99933,-144.9995,P26,Mid-ship,17.0,5.9131,32.5023,25.6157,52.9,7.15,311.1,0.687,84.0
