File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,1.4,10.2814,32.179,24.729,24.4,6.35,276.7,0.237,3259.4
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,2.0,10.2813,32.1828,24.732,39.3,6.35,276.8,0.245,1511.2
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,2.9,10.2808,32.185,24.7338,51.4,6.36,277.0,0.243,803.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,4.1,10.2802,32.1853,24.7342,49.9,6.36,277.0,0.22899999999999998,590.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,5.0,10.28,32.1854,24.7343,51.3,6.35,276.7,0.237,455.8
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,6.0,10.2793,32.1852,24.7342,51.4,6.34,276.3,0.259,429.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,7.0,10.2793,32.1854,24.7344,51.5,6.34,276.2,0.276,405.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,8.0,10.2795,32.1856,24.7345,51.6,6.34,276.1,0.29600000000000004,314.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,9.0,10.2795,32.1857,24.7346,51.6,6.35,276.6,0.321,271.0
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,10.0,10.2794,32.1857,24.7346,51.5,6.35,276.6,0.34,234.7
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,11.1,10.2792,32.1856,24.7346,51.5,6.35,276.8,0.488,190.2
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,12.1,10.2793,32.1855,24.7345,51.5,6.36,277.0,0.45899999999999996,159.3
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,13.0,10.279000000000002,32.1855,24.7345,51.5,6.36,276.9,0.43799999999999994,149.8
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,14.0,10.2788,32.1856,24.7346,51.5,6.36,277.1,0.486,138.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,15.0,10.2791,32.1856,24.7346,51.5,6.36,277.2,0.49,125.2
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,16.0,10.2796,32.1855,24.7344,51.4,6.37,277.5,0.46799999999999997,112.9
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,17.0,10.2792,32.1855,24.7345,51.4,6.37,277.3,0.542,101.1
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,18.0,10.2795,32.1857,24.7346,51.5,6.37,277.6,0.518,87.8
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,19.1,10.28,32.1858,24.7346,51.5,6.38,278.0,0.495,74.4
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,20.0,10.2805,32.1857,24.7344,51.4,6.37,277.5,0.49,65.9
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,21.0,10.2805,32.1859,24.7346,51.5,6.35,276.6,0.494,58.9
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,21.9,10.2811,32.1857,24.7343,51.6,6.35,276.5,0.494,51.5
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,23.0,10.2794,32.1875,24.736,51.6,6.35,276.8,0.488,46.3
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,24.0,10.2795,32.1876,24.7361,51.8,6.36,277.0,0.502,41.6
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,25.0,10.2788,32.1873,24.736,51.7,6.36,277.1,0.48200000000000004,36.3
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,26.0,10.2727,32.1892,24.7385,51.9,6.36,277.2,0.473,31.9
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,27.0,10.2714,32.1895,24.7389,51.9,6.37,277.6,0.48200000000000004,29.5
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,28.0,10.272,32.1896,24.7389,52.0,6.37,277.4,0.49,27.2
2016-01-0008.ctd,UTC,09-02-16, 20:36,8,48.57567,-125.501,P1,Mid-ship,29.0,10.2731,32.1901,24.7391,51.9,6.37,277.3,0.48700000000000004,25.2
