File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,9,10.3908,32.3813,24.8683,60.9,6.6,287.5,0.8290000000000001,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,9,10.5365,32.3907,24.8508,60.9,6.55,285.2,0.8420000000000001,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,10,10.6775,32.3725,24.8123,59.8,6.57,286.0,1.112,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,10,10.3262,32.3761,24.8751,61.0,6.6,287.5,0.195,154.1
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,10,10.4289,32.3896,24.8683,61.0,6.6,287.3,0.598,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,10,10.3903,32.3813,24.8683,60.9,6.59,287.3,0.813,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,10,10.5362,32.3911,24.8511,60.9,6.56,285.8,0.8370000000000001,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,11,10.6814,32.3723,24.8115,59.8,6.57,286.2,1.112,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,11,10.3252,32.3761,24.8753,61.0,6.6,287.6,0.205,141.2
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,11,10.4281,32.3899,24.8686,61.0,6.6,287.4,0.623,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,11,10.3906,32.3814,24.8684,61.0,6.6,287.6,0.8140000000000001,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,11,10.5362,32.3911,24.8511,60.8,6.56,285.9,0.83,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,12,10.6811,32.3724,24.8116,59.8,6.57,286.2,1.294,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,12,10.3188,32.3761,24.8764,61.0,6.61,287.9,0.24,131.5
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,12,10.4282,32.3897,24.8685,61.1,6.6,287.6,0.62,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,12,10.3909,32.3813,24.8682,60.9,6.59,287.1,0.818,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,12,10.5367,32.3908,24.8508,60.9,6.57,286.0,0.83,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,13,10.6812,32.3723,24.8115,59.6,6.57,286.3,1.327,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,13,10.3151,32.3762,24.8771,61.0,6.6,287.6,0.257,125.2
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,13,10.4284,32.3896,24.8683,61.1,6.6,287.6,0.653,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,13,10.3913,32.3813,24.8682,60.9,6.59,287.1,0.812,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,13,10.5366,32.3909,24.8509,60.8,6.56,285.7,0.83,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,14,10.6815,32.3723,24.8115,59.9,6.58,286.6,1.172,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,14,10.3172,32.3762,24.8767,60.8,6.61,288.1,0.28600000000000003,114.2
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,14,10.4287,32.3897,24.8684,61.1,6.59,286.9,0.642,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,14,10.3907,32.3813,24.8683,60.5,6.6,287.4,0.807,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,14,10.5366,32.3911,24.851,60.6,6.56,285.8,0.892,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,15,10.6828,32.3722,24.8112,59.8,6.58,286.6,1.199,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,15,10.3173,32.3762,24.8767,60.9,6.62,288.2,0.29,108.8
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,15,10.4304,32.3896,24.868000000000002,61.0,6.58,286.8,0.635,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,15,10.3913,32.3813,24.8682,61.0,6.61,287.9,0.799,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,15,10.5366,32.391,24.851,60.8,6.56,285.9,0.8490000000000001,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,16,10.6843,32.372,24.8108,59.8,6.57,286.4,1.2409999999999999,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,16,10.3178,32.3763,24.8767,61.0,6.62,288.2,0.284,102.4
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,16,10.4297,32.3897,24.8682,61.2,6.59,287.2,0.615,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,16,10.3919,32.3816,24.8683,60.9,6.6,287.6,0.799,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,16,10.5368,32.3915,24.8513,60.7,6.57,286.2,0.8390000000000001,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,17,10.6856,32.3718,24.8104,59.8,6.57,286.3,1.141,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,17,10.3178,32.3762,24.8766,60.9,6.61,288.1,0.37799999999999995,96.0
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,17,10.4294,32.3898,24.8683,61.1,6.61,288.0,2.193,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,17,10.3918,32.3816,24.8683,60.9,6.6,287.3,1.0,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,17,10.5368,32.3913,24.8512,60.6,6.55,285.4,0.833,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,18,10.6859,32.372,24.8105,59.8,6.58,286.7,1.128,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,18,10.3176,32.376,24.8765,61.0,6.61,287.9,0.313,89.9
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,18,10.429,32.3899,24.8685,61.1,6.61,288.0,1.018,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,18,10.3912,32.3817,24.8685,60.9,6.59,287.2,0.9790000000000001,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,18,10.5364,32.3909,24.8509,60.7,6.56,285.8,0.828,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,19,10.6851,32.3719,24.8106,59.7,6.58,286.6,1.121,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,19,10.3177,32.3761,24.8766,61.0,6.61,288.0,0.32,85.5
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,19,10.4287,32.3897,24.8684,61.0,6.61,287.7,0.725,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,19,10.390999999999998,32.3819,24.8687,60.9,6.6,287.5,1.0,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,19,10.5361,32.3904,24.8506,60.7,6.56,285.9,0.902,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,20,10.6852,32.3721,24.8107,59.9,6.57,286.3,1.127,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,20,10.3174,32.3762,24.8767,60.9,6.62,288.2,0.36700000000000005,82.4
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,20,10.4301,32.3898,24.8682,61.2,6.6,287.5,0.6409999999999999,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,20,10.3919,32.382,24.8686,60.7,6.6,287.6,0.866,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,20,10.5366,32.3904,24.8505,60.8,6.56,285.9,1.3769999999999998,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,21,10.6852,32.3723,24.8109,59.3,6.58,286.6,1.111,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,21,10.3171,32.3763,24.8768,60.9,6.61,287.8,0.371,78.2
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,21,10.4302,32.3898,24.8682,61.0,6.6,287.7,0.627,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,21,10.3923,32.382,24.8685,60.8,6.6,287.7,0.835,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,21,10.5371,32.3913,24.8511,60.7,6.56,285.7,0.965,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,22,10.6852,32.3721,24.8107,59.6,6.58,286.6,1.1340000000000001,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,22,10.3176,32.3762,24.8767,60.8,6.6,287.5,0.363,74.1
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,22,10.4318,32.3896,24.8678,61.0,6.59,287.1,0.621,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,22,10.3918,32.3821,24.8687,61.0,6.6,287.5,0.8490000000000001,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,22,10.5374,32.3913,24.8511,60.8,6.57,286.2,0.893,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,23,10.6842,32.3723,24.811,59.8,6.58,286.6,1.104,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,23,10.3185,32.3762,24.8765,60.9,6.59,287.0,0.382,73.0
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,23,10.4277,32.3903,24.869,61.2,6.59,287.3,0.633,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,23,10.3921,32.3819,24.8685,60.7,6.6,287.5,0.833,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,23,10.5372,32.3913,24.8511,60.8,6.57,286.2,0.8590000000000001,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,24,10.684000000000001,32.3723,24.8111,59.8,6.58,286.5,1.112,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,24,10.3152,32.3765,24.8773,61.0,6.51,283.7,0.392,70.8
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,24,10.4268,32.3905,24.8693,61.2,6.6,287.5,0.639,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,24,10.3914,32.382,24.8687,61.0,6.59,287.0,0.853,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,24,10.5322,32.3925,24.8529,60.9,6.57,286.1,0.91,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,25,10.6844,32.3721,24.8108,59.8,6.57,286.1,1.1340000000000001,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,25,10.3136,32.3763,24.8774,61.0,6.48,282.2,0.466,67.4
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,25,10.4289,32.3901,24.8686,61.1,6.61,287.8,0.899,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,25,10.3909,32.3821,24.8689,60.9,6.6,287.4,0.865,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,25,10.5288,32.3939,24.8546,60.6,6.57,286.2,0.943,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,26,10.6852,32.3721,24.8107,59.8,6.56,285.9,1.172,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,26,10.2983,32.3768,24.8804,61.0,6.55,285.4,0.47600000000000003,65.9
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,26,10.4302,32.3897,24.8681,61.0,6.61,287.8,1.09,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,26,10.3898,32.3822,24.8691,60.9,6.59,287.0,0.8590000000000001,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,26,10.5245,32.3953,24.8564,60.2,6.57,286.0,0.938,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,27,10.6858,32.3721,24.8106,59.8,6.57,286.1,1.167,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,27,9.9458,32.3881,24.948,61.5,6.64,289.3,0.5770000000000001,64.4
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,27,10.4324,32.3895,24.8676,60.8,6.61,287.8,0.6679999999999999,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,27,10.3878,32.3824,24.8696,60.8,6.58,286.7,1.179,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,27,10.5172,32.3963,24.8584,60.3,6.57,286.1,0.985,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,28,10.684000000000001,32.3719,24.8108,59.8,6.57,286.3,1.1340000000000001,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,28,9.4661,32.3976,25.0334,61.6,6.72,292.6,0.7909999999999999,62.0
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,28,10.431,32.3898,24.8681,60.8,6.6,287.7,0.639,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,28,10.3879,32.3825,24.8697,60.6,6.58,286.7,0.847,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,28,10.5052,32.3974,24.8613,59.4,6.54,284.8,1.024,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,29,10.6825,32.372,24.8111,59.8,6.58,286.5,1.1420000000000001,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,29,9.4707,32.3968,25.031999999999996,61.6,6.74,293.6,0.762,59.3
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,29,10.4265,32.3903,24.8692,60.9,6.6,287.6,0.6459999999999999,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,29,10.3872,32.3825,24.8698,60.7,6.6,287.5,0.917,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,29,10.4871,32.3977,24.8647,60.0,6.52,284.2,1.056,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,30,10.6809,32.3718,24.8112,59.6,6.58,286.7,1.155,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,30,9.4674,32.395,25.0312,61.6,6.71,292.4,0.711,56.3
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,30,10.4228,32.3911,24.8705,60.9,6.56,285.9,0.7609999999999999,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,30,10.3712,32.3834,24.8732,60.8,6.61,288.0,1.123,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,30,10.4901,32.3975,24.864,60.1,6.52,284.0,1.07,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,31,10.6804,32.3716,24.8111,59.6,6.57,286.3,1.155,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,31,9.4551,32.3949,25.033,61.5,6.69,291.2,0.763,53.5
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,31,10.4121,32.3928,24.8736,60.9,6.52,284.0,0.7659999999999999,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,31,10.3377,32.3846,24.8798,60.8,6.6,287.5,0.968,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,31,10.4453,32.3969,24.8712,59.9,6.47,281.8,1.131,
2014-18-0072.ctd,UTC,17/06/2014, 12:32,72,50.0005,-144.9995,P26,Mid-ship,32,10.6677,32.3721,24.8137,59.8,6.52,283.9,1.2590000000000001,
2014-18-0074.ctd,UTC,17/06/2014, 21:30,74,50.0005,-144.99916000000002,P26,Mid-ship,32,9.279,-99.0,-99.0,61.5,6.63,-99.0,0.8109999999999999,51.7
2014-18-0077.ctd,UTC,18/06/2014, 02:41,77,50.0,-144.99884,P26,Mid-ship,32,10.3676,32.3959,24.8836,60.9,6.58,286.5,0.784,
2014-18-0078.ctd,UTC,18/06/2014, 07:17,78,49.999829999999996,-144.99916000000002,P26,Mid-ship,32,10.3133,32.3862,24.8852,60.7,6.59,287.2,0.9309999999999999,
2014-18-0083.ctd,UTC,19/06/2014, 11:37,83,50.00067,-144.9985,P26,Mid-ship,32,10.201,32.3992,24.9142,59.6,6.55,285.1,1.2670000000000001,
