File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,6.0,7.9231,32.6873,25.4949,56.1,7.02,305.7,0.264,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,7.0,8.2137,32.6825,25.4488,57.3,7.01,305.4,0.5329999999999999,130.8
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,7.0,8.2008,32.6823,25.4506,57.3,7.04,306.4,0.6709999999999999,62.7
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,7.0,8.2019,32.6826,25.4507,57.3,7.01,305.4,0.728,22.0
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,7.0,7.8873,32.6844,25.4978,56.7,6.99,304.2,1.01,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,7.0,7.9029,32.6863,25.4971,56.1,7.06,307.4,0.297,262.3
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,7.0,7.917999999999999,32.6869,25.4954,55.6,7.06,307.3,1.236,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,7.0,7.9265,32.6873,25.4944,56.1,7.04,306.4,0.262,
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,7.1,7.9292,32.6866,25.4935,56.0,7.02,305.7,0.59,141.4
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,7.9,7.9011,32.6863,25.4973,55.7,7.07,307.8,0.294,235.5
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,8.0,8.2136,32.6826,25.4489,57.1,7.01,305.3,0.542,118.1
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,8.0,8.1878,32.6825,25.4527,57.3,7.04,306.5,0.6890000000000001,57.3
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,8.0,8.2034,32.6826,25.4504,57.3,7.02,305.8,0.75,20.3
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,8.0,7.8868,32.6848,25.4982,56.7,6.99,304.2,1.042,
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,8.0,7.9291,32.6866,25.4935,56.0,7.05,306.9,0.599,124.7
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,8.0,7.917999999999999,32.6871,25.4955,55.7,7.05,307.1,1.22,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,8.0,7.9285,32.6872,25.4941,56.1,7.05,306.7,0.27699999999999997,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,9.0,8.2082,32.6826,25.4497,57.3,7.01,305.3,0.5770000000000001,107.6
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,9.0,8.1827,32.6825,25.4534,57.3,7.04,306.3,0.6990000000000001,50.5
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,9.0,8.1764,32.6828,25.4546,57.1,7.02,305.6,0.777,18.0
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,9.0,7.8871,32.6848,25.4981,56.5,6.99,304.3,1.075,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,9.0,7.8962,32.6861,25.4979,56.1,7.07,307.6,0.297,222.8
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,9.0,7.9306,32.6864,25.4931,55.9,7.07,307.6,0.652,108.1
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,9.0,7.9322,32.6874,25.4937,56.1,7.05,307.0,0.287,
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,9.1,7.9182,32.687,25.4954,55.8,7.06,307.3,1.224,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,9.8,7.9275,32.6874,25.4944,56.1,7.04,306.4,0.315,
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,9.9,7.9195,32.6871,25.4953,55.6,7.05,307.1,1.206,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,10.0,8.2077,32.6827,25.4499,57.3,7.0,304.9,0.544,96.4
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,10.0,8.1736,32.6827,25.4549,57.3,7.03,305.9,0.715,45.6
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,10.0,8.1557,32.6827,25.4575,57.2,7.03,306.0,0.77,16.1
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,10.0,7.888,32.6848,25.498,56.4,7.01,305.0,1.079,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,10.0,7.8978,32.6862,25.4977,56.1,7.06,307.4,0.33399999999999996,210.3
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,10.0,7.928,32.6865,25.4936,56.0,7.07,307.8,0.728,99.3
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,11.0,8.2074,32.6827,25.4499,57.2,6.99,304.2,0.565,86.8
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,11.0,8.1702,32.6828,25.4555,57.3,7.02,305.8,0.718,42.8
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,11.0,8.1552,32.6824,25.4574,57.2,7.05,306.7,0.778,14.7
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,11.0,7.8869,32.6845,25.4979,56.7,7.02,305.7,1.128,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,11.0,7.8989,32.6863,25.4976,56.2,7.06,307.5,0.341,197.9
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,11.0,7.9276,32.6867,25.4938,55.9,7.07,307.7,0.787,86.5
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,11.0,7.9191,32.6871,25.4953,55.6,7.06,307.3,1.234,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,11.1,7.922000000000001,32.6873,25.4951,56.2,7.03,306.0,0.331,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,12.0,8.192,32.683,25.4524,57.3,6.97,303.4,0.607,79.7
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,12.0,8.167,32.683,25.4561,57.3,7.02,305.5,0.7120000000000001,39.3
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,12.0,8.0888,32.683,25.4675,57.0,7.05,307.0,0.8029999999999999,13.5
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,12.0,7.8871,32.6846,25.498,56.6,7.03,305.9,1.139,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,12.0,7.9007,32.6864,25.4974,56.2,7.03,306.3,0.358,195.3
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,12.0,7.9291,32.6865,25.4934,56.0,7.05,307.0,0.816,81.1
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,12.0,7.9189,32.6871,25.4954,55.7,7.06,307.2,1.244,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,12.0,7.9097,32.6872,25.4968,56.0,7.02,305.4,0.34,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,13.0,8.1886,32.6831,25.453000000000003,57.3,6.96,303.0,0.664,74.2
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,13.0,8.1628,32.683,25.4567,57.3,7.0,304.7,0.7120000000000001,36.0
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,13.0,8.0438,32.6837,25.4746,57.0,7.05,306.7,0.843,12.5
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,13.0,7.888,32.6847,25.4979,56.6,7.02,305.5,1.139,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,13.0,7.901,32.6863,25.4973,56.2,7.01,305.3,0.35600000000000004,188.6
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,13.0,7.9282,32.6866,25.4936,56.0,7.04,306.5,0.81,82.9
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,13.0,7.9177,32.6871,25.4956,55.8,7.04,306.5,1.246,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,13.0,7.9095,32.6872,25.4968,55.9,7.01,305.0,0.33799999999999997,
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,13.7,7.9174,32.6872,25.4957,55.8,7.04,306.4,1.25,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,14.0,8.1847,32.6829,25.4534,57.3,6.95,302.8,0.6509999999999999,69.3
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,14.0,8.1516,32.6831,25.4584,57.2,6.97,303.4,0.721,33.9
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,14.0,8.0418,32.6831,25.4745,56.9,7.03,305.8,0.895,11.6
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,14.0,7.8879,32.6848,25.498,56.6,7.01,305.3,1.14,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,14.0,7.9009,32.6862,25.4973,56.2,7.01,305.2,0.37200000000000005,176.6
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,14.0,7.9284,32.6866,25.4936,56.0,7.03,306.2,0.794,78.0
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,14.0,7.9117,32.6872,25.4965,56.1,7.01,305.1,0.371,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,15.0,8.1817,32.6831,25.454,57.2,6.96,302.9,0.631,63.8
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,15.0,8.1404,32.6833,25.4602,57.1,6.96,303.1,0.72,31.7
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,15.0,8.0591,32.6841,25.4727,56.8,7.0,304.6,0.91,10.8
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,15.0,7.8872,32.685,25.4983,56.7,7.01,305.3,1.111,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,15.0,7.9017,32.6862,25.4971,56.2,7.01,305.3,0.375,167.0
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,15.0,7.922999999999999,32.6865,25.4943,56.0,7.02,305.7,0.812,68.6
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,15.1,7.9164,32.6872,25.4958,55.6,7.03,305.8,1.246,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,15.1,7.9115,32.6872,25.4965,55.8,7.01,305.1,0.389,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,16.0,8.179,32.6832,25.4545,57.3,6.95,302.8,0.649,58.4
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,16.0,8.1304,32.6833,25.4617,57.1,6.97,303.4,0.7170000000000001,29.1
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,16.0,8.0867,32.6827,25.4676,56.7,7.0,304.6,0.885,10.0
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,16.0,7.888,32.6849,25.4981,56.6,7.01,305.3,1.1440000000000001,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,16.0,7.899,32.6863,25.4976,56.1,7.01,305.3,0.376,155.7
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,16.0,7.9176,32.6865,25.4951,56.0,7.02,305.7,0.867,61.0
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,16.0,7.9171,32.6872,25.4957,55.8,7.01,305.3,1.246,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,16.0,7.9118,32.6873,25.4966,56.0,7.0,304.8,0.414,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,16.8,7.8951,32.6864,25.4983,56.1,7.01,305.2,0.408,145.7
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,17.0,8.1747,32.6833,25.4552,57.3,6.96,302.8,0.6609999999999999,53.2
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,17.0,8.1071,32.6835,25.4653,57.0,6.99,304.4,0.773,26.6
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,17.0,8.0888,32.6831,25.4676,56.7,7.02,305.5,0.855,9.3
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,17.0,7.8865,32.6849,25.4983,56.6,7.02,305.4,1.147,
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,17.0,7.9211,32.6864,25.4945,56.0,7.01,305.2,0.8859999999999999,57.5
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,17.0,7.919,32.6872,25.4954,55.5,7.02,305.4,1.247,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,17.0,7.9089,32.6873,25.497,56.0,7.0,304.9,0.42100000000000004,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,18.0,8.1655,32.6835,25.4567,57.3,6.96,302.9,0.664,48.7
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,18.0,8.0621,32.6839,25.4721,56.8,7.03,306.2,0.79,24.7
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,18.0,8.0702,32.6833,25.4705,56.6,7.04,306.5,0.88,8.7
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,18.0,7.8874,32.6847,25.498,56.7,7.01,305.0,1.127,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,18.0,7.8716,32.6859,25.5012,55.9,7.02,305.7,0.444,132.8
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,18.0,7.9194,32.6871,25.4953,55.6,7.03,306.0,1.249,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,18.0,7.9095,32.6873,25.4969,56.1,7.01,305.0,0.45299999999999996,
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,18.1,7.9121,32.6853,25.4949,55.8,7.01,305.2,0.9229999999999999,54.6
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,19.0,8.1593,32.6836,25.4577,57.3,6.95,302.6,0.677,45.3
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,19.0,8.0094,32.6831,25.4792,56.6,7.06,307.2,0.85,23.3
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,19.0,7.9824,32.6837,25.4835,56.2,7.05,306.8,0.948,8.1
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,19.0,7.8869,32.6848,25.4982,56.6,6.99,304.1,1.127,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,19.0,7.8657,32.6862,25.5023,56.0,7.02,305.4,0.517,126.7
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,19.0,7.917000000000001,32.6864,25.4951,56.0,7.02,305.5,0.92,52.1
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,19.0,7.9198,32.6872,25.4953,55.6,7.03,305.8,1.2429999999999999,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,19.0,7.9079999999999995,32.6873,25.4971,56.1,7.01,305.1,0.488,
2011-26-0084.ctd,UTC,12/06/2011, 23:00,84,50.00267,-145.01199,P26,Mid-ship,19.6,7.8522,32.6857,25.5039,55.8,7.02,305.4,0.55,123.7
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,20.0,8.1475,32.6837,25.4595,57.3,6.95,302.7,0.701,42.8
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,20.0,7.9364,32.6829,25.4896,56.1,7.09,308.6,0.927,22.0
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,20.0,7.9836,32.6843,25.4838,55.8,7.04,306.5,0.981,7.5
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,20.0,7.885,32.6847,25.4984,56.7,6.98,303.8,1.147,
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,20.0,7.9146,32.6868,25.4958,56.0,7.02,305.4,0.9159999999999999,48.8
2011-26-0087.ctd,UTC,13/06/2011, 04:50,87,50.0005,-144.99651,P26,Mid-ship,20.0,7.9203,32.6872,25.4953,55.8,7.02,305.7,1.245,
2011-26-0093.ctd,UTC,13/06/2011, 19:41,93,50.000170000000004,-144.99767,P26,Mid-ship,20.0,7.9046,32.6874,25.4977,56.0,7.02,305.6,0.5529999999999999,
2011-26-0076.ctd,UTC,12/06/2011, 02:35,76,50.00083,-145.00034,P26,Mid-ship,21.0,8.1152,32.6838,25.4643,57.2,6.96,303.2,0.7,40.3
2011-26-0077.ctd,UTC,12/06/2011, 04:00,77,49.99917,-144.99899,P26,Mid-ship,21.0,7.8842,32.6835,25.4975,55.7,7.1,309.0,1.031,20.5
2011-26-0078.ctd,UTC,12/06/2011, 04:55,78,50.0,-145.00183,P26,Mid-ship,21.0,7.9595,32.6843,25.4873,56.2,7.05,307.0,1.045,7.0
2011-26-0082.ctd,UTC,12/06/2011, 15:21,82,49.99866,-144.99983,P26,Mid-ship,21.0,7.8847,32.6848,25.4985,56.3,6.99,304.3,1.179,
2011-26-0085.ctd,UTC,13/06/2011, 00:35,85,50.001999999999995,-144.99899,P26,Mid-ship,21.0,7.9119,32.6865,25.4959,56.0,7.03,306.0,0.917,45.5
