File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,1,14.7347,32.3466,24.0102,51.5,6.1,266.0,2.4,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,1,14.7268,32.3621,24.0238,51.1,6.04,263.1,0.875,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,1,14.6984,32.3643,24.0315,52.3,6.06,264.1,2.4019999999999997,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,1,14.7906,32.3568,24.0061,51.7,6.02,262.6,0.794,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,1,14.7884,32.354,24.0045,49.1,6.1,265.8,0.93,668.4
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,2,14.7547,32.3401,24.0009,52.0,6.02,262.5,2.609,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,2,14.7353,32.3467,24.0101,52.1,6.12,266.7,2.4090000000000003,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,2,14.7262,32.3621,24.0239,51.3,6.03,262.8,0.956,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,2,14.6988,32.3643,24.0314,52.9,6.1,265.8,2.416,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,2,14.7905,32.3567,24.0061,51.8,6.02,262.5,0.789,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,2,14.7893,32.3541,24.0043,49.3,6.1,266.1,0.9329999999999999,267.4
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,3,14.7545,32.3403,24.0011,52.1,6.04,263.4,2.6210000000000004,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,3,14.7356,32.3468,24.0101,52.5,6.13,267.5,2.399,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,3,14.7078,32.3655,24.0304,53.0,6.08,265.2,1.976,84.8
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,3,14.6949,32.3603,24.0292,52.7,6.12,266.6,1.605,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,3,14.7247,32.3623,24.0244,52.1,6.09,265.4,1.06,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,3,14.6982,32.3645,24.0317,52.9,6.1,265.9,2.46,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,3,14.7915,32.3567,24.0059,51.9,6.06,264.0,0.805,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,3,14.789000000000001,32.3547,24.0049,51.4,6.04,263.4,0.986,222.4
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,4,14.7551,32.3405,24.0011,51.9,6.11,266.3,2.6919999999999997,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,4,14.7364,32.347,24.0101,52.7,6.13,267.2,2.427,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,4,14.7079,32.3655,24.0304,53.0,6.03,262.8,1.939,82.5
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,4,14.6955,32.3602,24.029,52.8,6.1,266.0,1.723,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,4,14.7198,32.361999999999995,24.0252,51.9,6.09,265.7,1.305,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,4,14.6985,32.3644,24.0316,52.6,6.09,265.6,2.557,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,4,14.7892,32.3568,24.0064,51.8,6.08,265.1,0.89,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,4,14.7882,32.3548,24.0051,51.1,6.08,265.0,1.013,199.8
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,5,14.7557,32.3406,24.0011,52.1,6.14,267.5,2.569,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,5,14.7376,32.347,24.0099,52.8,6.13,267.4,2.378,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,5,14.7082,32.3657,24.0305,53.4,6.05,263.8,1.965,64.6
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,5,14.6978,32.3604,24.0286,52.8,6.13,267.2,1.732,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,5,14.7209,32.3622,24.0251,52.0,6.1,265.9,1.4140000000000001,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,5,14.6985,32.3646,24.0317,52.4,6.1,265.9,2.35,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,5,14.7858,32.3568,24.0072,51.9,6.1,265.9,1.1,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,5,14.7882,32.355,24.0053,51.6,6.08,264.9,0.987,175.8
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,6,14.7564,32.3407,24.000999999999998,51.9,6.14,267.6,2.589,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,6,14.7381,32.347,24.0098,53.0,6.14,267.7,2.371,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,6,14.7082,32.3655,24.0304,53.1,6.1,265.9,2.008,58.3
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,6,14.6983,32.3606,24.0287,52.8,6.13,267.2,1.7519999999999998,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,6,14.718,32.3623,24.0258,51.9,6.11,266.2,1.517,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,6,14.6992,32.3645,24.0315,52.4,6.1,266.0,2.3480000000000003,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,6,14.7867,32.3566,24.0068,51.8,6.12,266.6,1.044,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,6,14.7881,32.3552,24.0054,51.7,6.09,265.4,1.001,148.8
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,7,14.7572,32.3406,24.0008,52.0,6.15,268.0,2.573,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,7,14.7387,32.3471,24.0097,52.3,6.14,267.6,2.388,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,7,14.7076,32.3656,24.0306,53.3,6.12,266.9,2.151,51.7
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,7,14.6975,32.3604,24.0287,52.9,6.12,267.0,1.7619999999999998,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,7,14.7102,32.361999999999995,24.0272,51.8,6.11,266.5,1.564,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,7,14.699000000000002,32.3646,24.0316,52.6,6.1,265.9,2.355,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,7,14.7803,32.3568,24.0083,51.9,6.11,266.6,1.18,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,7,14.7867,32.3559,24.0063,51.6,6.1,265.9,1.035,133.6
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,8,14.757,32.3408,24.000999999999998,51.9,6.15,268.3,2.58,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,8,14.7391,32.3471,24.0096,52.1,6.14,267.9,2.416,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,8,14.7078,32.3656,24.0305,53.4,6.12,266.9,2.056,45.5
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,8,14.7001,32.3605,24.0282,53.0,6.13,267.4,1.87,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,8,14.7074,32.3616,24.0275,51.8,6.13,267.2,2.35,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,8,14.6988,32.3646,24.0317,52.9,6.1,265.9,2.376,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,8,14.7761,32.3567,24.0092,51.9,6.11,266.3,1.4069999999999998,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,8,14.7772,32.3548,24.0075,51.4,6.08,265.1,1.091,122.7
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,9,14.7568,32.3407,24.0009,52.0,6.14,267.9,2.5610000000000004,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,9,14.7395,32.3473,24.0097,52.8,6.14,267.5,2.418,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,9,14.7083,32.3657,24.0305,53.1,6.12,266.6,2.006,38.9
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,9,14.6892,32.3597,24.0299,52.9,6.13,267.5,2.115,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,9,14.705,32.3612,24.0277,51.9,6.13,267.1,2.7960000000000003,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,9,14.6988,32.3647,24.0317,53.1,6.1,265.8,2.349,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,9,14.775,32.3567,24.0094,51.8,6.11,266.4,1.5419999999999998,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,9,14.7763,32.3547,24.0076,51.3,6.1,265.8,1.072,113.4
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,10,14.7569,32.3407,24.0009,52.1,6.15,268.1,2.5469999999999997,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,10,14.7396,32.3472,24.0096,52.7,6.15,268.2,2.501,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,10,14.7084,32.3659,24.0306,53.1,6.13,267.1,2.1109999999999998,32.7
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,10,14.6836,32.3592,24.0307,52.9,6.14,267.9,2.427,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,10,14.7069,32.3616,24.0276,51.8,6.12,266.8,2.1919999999999997,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,10,14.6991,32.3646,24.0316,53.1,6.1,266.1,2.316,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,10,14.7748,32.3566,24.0094,51.8,6.12,266.6,1.594,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,10,14.7771,32.3547,24.0074,51.5,6.11,266.3,1.044,102.5
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,11,14.7573,32.3407,24.0008,52.1,6.16,268.5,2.575,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,11,14.7396,32.3474,24.0097,52.7,6.15,268.1,2.49,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,11,14.7092,32.3657,24.0303,53.3,6.12,266.7,2.106,28.6
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,11,14.6807,32.3589,24.0311,52.9,6.15,267.9,2.326,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,11,14.7094,32.3617,24.0272,52.1,6.12,266.6,1.8419999999999999,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,11,14.6992,32.3646,24.0316,53.1,6.09,265.5,2.307,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,11,14.7754,32.3566,24.0092,51.8,6.11,266.3,1.642,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,11,14.7755,32.3549,24.0079,51.5,6.11,266.2,1.1909999999999998,92.2
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,12,14.7572,32.3407,24.0008,52.0,6.15,268.0,2.5639999999999996,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,12,14.7395,32.3473,24.0097,52.6,6.15,268.1,2.381,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,12,14.7095,32.3658,24.0303,53.3,6.13,267.3,2.134,25.7
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,12,14.681,32.3591,24.0312,52.9,6.15,268.2,2.255,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,12,14.7102,32.3619,24.0272,51.9,6.11,266.5,1.892,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,12,14.6994,32.3645,24.0315,53.2,6.09,265.7,2.35,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,12,14.7773,32.3568,24.009,51.9,6.11,266.4,1.9709999999999999,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,12,14.7737,32.3548,24.0082,51.6,6.11,266.2,1.4269999999999998,84.8
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,13,14.7576,32.3407,24.0008,52.0,6.15,268.3,2.536,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,13,14.7396,32.3474,24.0097,52.6,6.15,268.1,2.501,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,13,14.7101,32.3658,24.0302,53.0,6.12,267.0,2.194,23.9
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,13,14.6772,32.3584,24.0315,52.8,6.16,268.4,2.144,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,13,14.7127,32.3621,24.0268,51.7,6.12,266.9,1.916,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,13,14.6995,32.3646,24.0315,53.2,6.11,266.2,2.32,
2014-19-0112.ctd,UTC,29/08/2014, 21:34,112,49.99817,-144.998,P26,Mid-ship,13,14.7603,32.3565,24.0124,51.9,6.11,266.2,1.9080000000000001,
2014-19-0113.ctd,UTC,29/08/2014, 23:34,113,49.9985,-144.99933000000001,P26,Mid-ship,13,14.7729,32.3549,24.0084,51.7,6.1,265.9,1.703,79.3
2014-19-0098.ctd,UTC,28/08/2014, 11:47,98,49.99883,-144.99966,P26,Mid-ship,14,14.7581,32.3407,24.0006,51.9,6.16,268.3,2.608,
2014-19-0100.ctd,UTC,28/08/2014, 12:42,100,49.9995,-145.002,P26,Mid-ship,14,14.7399,32.3471,24.0094,52.7,6.15,268.2,2.815,
2014-19-0102.ctd,UTC,28/08/2014, 16:33,102,50.001999999999995,-145.0005,P26,Mid-ship,14,14.7101,32.3659,24.0303,53.3,6.13,267.4,2.166,22.0
2014-19-0104.ctd,UTC,28/08/2014, 19:52,104,50.00067,-144.99867,P26,Mid-ship,14,14.6783,32.3584,24.0312,52.9,6.15,268.1,2.185,
2014-19-0105.ctd,UTC,29/08/2014, 00:32,105,49.99967,-144.99983,P26,Mid-ship,14,14.7125,32.3619,24.0267,51.9,6.11,266.5,1.9669999999999999,
2014-19-0109.ctd,UTC,29/08/2014, 11:35,109,50.0,-144.99966,P26,Mid-ship,14,14.6996,32.3647,24.0316,53.2,6.11,266.3,2.355,
