File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,15.0,9.129,31.2424,24.1834,49.7,5.19,226.2,3.085,13.4
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,16.0,9.0887,31.2908,24.2274,50.6,5.12,223.3,2.83,11.3
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,17.0,9.017000000000001,31.3214,24.2623,51.6,5.08,221.4,2.412,9.9
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,18.0,8.9324,31.3468,24.2951,52.3,5.06,220.7,2.18,8.7
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,19.0,8.8839,31.3725,24.3225,52.8,5.05,220.3,2.065,7.4
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,20.0,8.8517,31.4105,24.3571,53.3,5.05,220.0,1.8019999999999998,6.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,21.0,8.8377,31.4398,24.3822,53.5,5.03,219.0,1.5630000000000002,5.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,22.0,8.823,31.4694,24.4076,53.8,5.0,218.0,1.263,4.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,23.0,8.8181,31.5039,24.4353,54.0,4.99,217.6,0.958,3.6
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,24.0,8.8137,31.5158,24.4453,54.1,4.98,217.1,0.8390000000000001,3.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,25.0,8.7819,31.5452,24.4731,54.1,4.98,217.2,0.79,2.5
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,26.0,8.7648,31.5508,24.48,54.2,4.98,217.2,0.792,2.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,27.0,8.7672,31.555999999999997,24.4838,54.3,4.98,216.8,0.841,2.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,28.0,8.7696,31.5621,24.4882,54.3,4.95,215.5,0.799,1.9
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,29.0,8.7653,31.5738,24.498,54.3,4.9,213.7,0.6890000000000001,1.6
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,30.0,8.7482,31.584,24.5085,54.4,4.87,212.3,0.624,1.4
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,31.0,8.7319,31.5937,24.5186,54.5,4.86,211.6,0.604,1.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,32.0,8.7184,31.6235,24.5439,54.6,4.86,211.7,0.6409999999999999,1.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,33.0,8.6848,31.6842,24.5965,54.5,4.88,212.8,0.642,0.8
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,34.0,8.6883,31.7249,24.6278,54.6,4.91,213.8,0.6629999999999999,0.7
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,35.0,8.6955,31.7426,24.6406,54.6,4.88,212.6,0.599,0.7
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,36.0,8.716000000000001,31.7552,24.6474,54.8,4.79,208.7,0.515,0.6
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,37.0,8.7326,31.7738,24.6595,54.8,4.69,204.2,0.51,0.5
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,38.0,8.6847,31.8234,24.7055,54.8,4.62,201.2,0.51,0.4
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,39.0,8.5981,31.8678,24.7533,54.9,4.59,200.0,0.5379999999999999,0.4
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,40.1,8.5433,31.9145,24.798000000000002,54.9,4.58,199.7,0.46399999999999997,0.3
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,41.0,8.5203,31.9403,24.8217,55.1,4.56,198.6,0.45299999999999996,0.3
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,42.0,8.5098,31.9572,24.8365,55.2,4.51,196.5,0.44299999999999995,0.3
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,43.0,8.4897,31.993000000000002,24.8675,55.3,4.47,194.6,0.435,0.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,44.0,8.4684,32.0279,24.898000000000003,55.4,4.42,192.7,0.445,0.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,45.0,8.4504,32.0566,24.9232,55.4,4.38,190.6,0.449,0.2
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,46.0,8.4319,32.0822,24.945999999999998,55.4,4.34,188.9,0.435,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,47.0,8.4038,32.1204,24.9801,55.4,4.3,187.1,0.439,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,48.0,8.367,32.1738,25.0274,55.3,4.26,185.5,0.461,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,49.0,8.3378,32.2203,25.0681,55.6,4.23,184.3,0.452,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,50.0,8.3088,32.2615,25.1047,55.6,4.21,183.3,0.45799999999999996,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,51.0,8.2944,32.2765,25.1186,55.7,4.15,180.9,0.457,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,52.0,8.279,32.2949,25.1353,55.7,4.09,178.2,0.4,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,53.0,8.2459,32.3411,25.1764,55.8,4.07,177.2,0.435,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,54.0,8.2211,32.379,25.2097,55.9,4.05,176.5,0.43799999999999994,0.1
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,55.0,8.2139,32.3928,25.2216,55.9,4.03,175.3,0.436,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,56.0,8.1473,32.4707,25.2924,56.2,4.0,174.2,0.442,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,57.0,8.0988,32.5292,25.3454,56.9,3.97,172.9,0.469,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,58.0,8.0854,32.5467,25.3611,57.0,3.92,170.7,0.49,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,59.0,8.0785,32.5594,25.3721,56.9,3.82,166.1,0.469,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,60.0,8.0388,32.6296,25.4329,56.8,3.71,161.4,0.445,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,61.0,7.9778,32.7048,25.5008,56.3,3.63,158.2,0.442,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,62.0,7.9533,32.7345,25.5276,56.0,3.6,156.5,0.354,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,63.0,7.9171,32.7871,25.5741,55.8,3.57,155.6,0.33299999999999996,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,64.0,7.8907,32.8219,25.6053,55.6,3.56,154.9,0.315,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,65.0,7.8832,32.8325,25.6147,55.3,3.55,154.5,0.275,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,66.0,7.8676,32.853,25.633000000000003,55.2,3.54,154.0,0.255,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,67.0,7.8567,32.8668,25.6454,55.2,3.52,153.4,0.245,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,68.0,7.8518,32.8732,25.6512,55.1,3.49,152.0,0.24600000000000002,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,69.0,7.8372,32.8917,25.6678,54.9,3.42,149.1,0.252,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,70.0,7.8108,32.9237,25.6967,54.9,3.31,144.0,0.264,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,71.0,7.7432,33.0045,25.7698,54.8,3.18,138.6,0.245,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,72.0,7.7022,33.0502,25.8116,54.9,3.08,134.1,0.245,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,73.0,7.6567,33.0995,25.8568,54.7,3.02,131.4,0.245,-99.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,74.0,7.5906,33.1778,25.9277,53.7,2.98,129.8,0.217,-99.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,75.0,7.5654,33.2117,25.9579,53.0,2.94,127.8,0.214,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,76.0,7.5472,33.2345,25.9784,52.5,2.9,126.3,0.214,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,77.0,7.5057,33.2847,26.0237,52.0,2.89,125.8,0.214,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,78.0,7.4948,33.2978,26.0356,51.6,2.88,125.1,0.20600000000000002,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,79.0,7.4919,33.302,26.0393,51.5,2.85,124.1,0.18600000000000003,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,80.0,7.4898,33.305,26.0419,51.2,2.83,123.3,0.214,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,81.0,7.4681,33.3273,26.0625,50.6,2.83,123.0,0.198,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,82.0,7.4499,33.3472,26.0807,51.0,2.83,123.0,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,83.0,7.4479999999999995,33.3501,26.0833,51.0,2.83,123.0,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,84.0,7.4433,33.3558,26.0884,51.0,2.83,122.9,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,85.0,7.4402,33.3601,26.0922,51.2,2.82,122.8,0.20800000000000002,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,86.0,7.438,33.3619,26.094,50.9,2.81,122.3,0.19,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,87.0,7.4374,33.3628,26.0948,51.0,2.79,121.3,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,88.0,7.4371,33.3644,26.0961,51.1,2.75,119.5,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,89.0,7.4321,33.3703,26.1014,50.9,2.7,117.7,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,90.0,7.4112,33.3878,26.1181,50.6,2.67,116.4,0.18899999999999997,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,91.0,7.3922,33.3997,26.1301,50.1,2.66,115.6,0.214,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,92.0,7.3819,33.4072,26.1374,49.6,2.65,115.1,0.193,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,93.0,7.371,33.4159,26.1458,49.0,2.64,115.0,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,94.0,7.3625,33.4239,26.1533,48.5,2.65,115.2,0.16699999999999998,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,95.0,7.36,33.4268,26.1559,48.5,2.65,115.5,0.174,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,96.0,7.3606,33.4267,26.1558,49.0,2.65,115.3,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,97.0,7.3613,33.4271,26.156,49.3,2.65,115.2,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,98.0,7.3589,33.4299,26.1585,49.1,2.64,115.1,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,99.0,7.3586,33.4299,26.1586,49.0,2.64,114.8,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,100.0,7.354,33.4344,26.1627,48.9,2.64,114.8,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,101.0,7.3531,33.4353,26.1636,49.0,2.64,114.8,0.185,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,102.0,7.3516,33.4373,26.1654,49.1,2.64,114.8,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,103.0,7.3517,33.438,26.1659,49.0,2.63,114.5,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,104.0,7.346,33.4438,26.1713,48.9,2.62,114.0,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,105.0,7.3451,33.4448,26.1722,49.0,2.61,113.7,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,106.0,7.3419,33.4479,26.175,48.5,2.61,113.7,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,107.0,7.3367,33.4531,26.1799,48.9,2.61,113.7,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,108.0,7.337000000000001,33.453,26.1797,48.7,2.61,113.5,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,109.0,7.3388,33.4516,26.1784,48.9,2.6,113.1,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,110.0,7.3385,33.4521,26.1788,48.9,2.59,112.7,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,111.0,7.3314,33.4597,26.1858,48.8,2.58,112.4,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,112.0,7.3319,33.4592,26.1853,48.8,2.58,112.3,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,113.0,7.3271,33.4643,26.19,48.7,2.58,112.3,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,114.0,7.3255,33.4663,26.1918,48.7,2.59,112.6,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,115.0,7.3197,33.474000000000004,26.1987,48.8,2.6,113.2,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,116.0,7.3214,33.4736,26.1981,49.3,2.62,114.0,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,117.0,7.3235,33.4691,26.1943,50.5,2.63,114.4,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,118.0,7.3274,33.4579,26.1849,50.5,2.63,114.3,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,119.0,7.3244,33.4623,26.1888,50.3,2.62,113.9,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,120.0,7.3294,33.4619,26.1878,49.8,2.61,113.5,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,121.0,7.3255,33.4621,26.1885,50.1,2.61,113.5,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,122.0,7.3162,33.4687,26.195,50.7,2.62,113.9,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,123.0,7.3238,33.4604,26.1874,50.8,2.62,113.8,0.18600000000000003,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,124.0,7.3224,33.4626,26.1893,50.5,2.59,112.5,0.20199999999999999,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,125.1,7.3141,33.481,26.205,50.4,2.57,111.7,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,126.0,7.3089,33.4956,26.2172,49.3,2.56,111.2,0.184,0.0
2011-26-0001.ctd,UTC,04/06/2011, 16:16,1,48.574,-125.50166000000002,P1,Mid-ship,126.6,7.3065,33.4989,26.2201,48.9,2.56,111.5,0.184,0.0
