File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,2,11.7607,32.0428,24.3634,4.9,8.36,364.4,25.897,0.1
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,3,11.8068,32.0383,24.3515,4.5,8.47,369.1,29.884,0.1
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,4,11.4976,32.0715,24.4335,5.3,7.68,334.9,26.342,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,5,11.1817,32.1088,24.519000000000002,11.1,6.88,299.9,19.528,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,6,10.9551,32.1265,24.5726,17.1,6.32,275.5,15.360999999999999,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,7,10.7178,32.1484,24.6309,22.2,6.13,267.1,12.69,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,8,10.613,32.1556,24.6545,26.5,6.01,262.1,10.751,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,9,10.5545,32.1661,24.6727,29.6,5.91,257.3,9.408,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,10,10.4901,32.1891,24.7016,32.8,5.77,251.2,7.5760000000000005,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,11,10.4671,32.198,24.7125,35.4,5.67,246.9,6.8870000000000005,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,12,10.4647,32.202,24.715999999999998,35.8,5.58,243.0,6.472,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,13,10.3752,32.2254,24.7494,36.0,5.24,228.4,5.432,0.0
2014-19-0010.ctd,UTC,21/08/2014, 06:50,10,48.5755,-125.49983,P1,Mid-ship,14,10.0786,32.2887,24.8485,41.3,4.94,215.3,3.887,0.0
