File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,14.0,11.2039,32.4865,24.8087,32.7,6.69,291.3,3.905,34.3
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,14.0,11.2356,32.4876,24.8039,32.8,6.7,292.0,3.9219999999999997,31.4
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,15.0,11.2511,32.4928,24.8052,34.0,6.62,288.3,3.628,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,15.0,11.2592,32.4912,24.8025,36.9,6.6,287.7,2.8760000000000003,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,15.0,11.3293,32.4911,24.7899,36.0,6.59,287.1,3.233,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,15.0,11.1552,32.4872,24.8179,33.2,6.65,289.7,3.821,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,15.0,11.2039,32.4864,24.8087,32.7,6.7,291.8,3.958,30.6
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,15.0,11.2352,32.4874,24.8039,32.7,6.69,291.5,3.908,27.1
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,16.0,11.242,32.4935,24.8074,33.9,6.61,287.9,3.91,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,16.0,11.2369,32.4913,24.8066,37.0,6.61,288.0,2.937,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,16.0,11.3042,32.491,24.7943,35.8,6.61,288.2,3.2969999999999997,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,16.0,11.1524,32.4874,24.8186,33.4,6.65,289.8,3.7430000000000003,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,16.0,11.2072,32.4864,24.8081,32.7,6.69,291.5,3.923,27.3
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,16.0,11.2252,32.4875,24.8057,32.9,6.67,290.5,3.903,23.5
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,17.0,11.2342,32.4936,24.8089,33.7,6.6,287.5,3.6239999999999997,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,17.0,11.2321,32.4912,24.8074,37.0,6.61,287.8,2.89,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,17.0,11.2691,32.4916,24.8011,36.0,6.62,288.3,3.335,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,17.0,11.1504,32.4877,24.8192,33.7,6.65,289.8,3.739,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,17.0,11.2099,32.4865,24.8077,32.6,6.69,291.3,3.9139999999999997,24.3
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,17.0,11.2289,32.4875,24.8051,33.2,6.65,289.7,3.8819999999999997,20.4
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,17.6,11.2609,32.4918,24.8027,35.8,6.61,287.8,3.4139999999999997,
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,18.0,11.2238,32.4938,24.8109,33.6,6.6,287.5,3.612,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,18.0,11.2288,32.491,24.8078,37.0,6.6,287.4,2.911,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,18.0,11.1479,32.4882,24.82,33.7,6.64,289.3,3.845,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,18.0,11.2092,32.4865,24.8078,32.6,6.67,290.6,3.957,21.5
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,18.0,11.2416,32.4872,24.8026,33.2,6.63,289.0,3.904,17.8
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,19.0,11.2117,32.4937,24.8129,33.6,6.6,287.6,3.7319999999999998,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,19.0,11.2271,32.4909,24.808000000000003,36.9,6.6,287.6,3.141,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,19.0,11.2516,32.4919,24.8044,35.6,6.57,286.4,3.478,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,19.0,11.1427,32.4892,24.8217,33.8,6.63,289.0,3.7960000000000003,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,19.0,11.1923,32.4868,24.811,32.6,6.64,289.4,3.8789999999999996,19.0
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,19.0,11.22,32.4881,24.8071,33.7,6.61,288.1,3.928,15.7
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,20.0,11.2016,32.4936,24.8147,33.8,6.61,287.9,3.798,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,20.0,11.2236,32.491,24.8087,37.0,6.6,287.4,3.033,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,20.0,11.2417,32.4918,24.8061,36.0,6.57,286.3,3.415,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,20.0,11.1355,32.4905,24.824,34.2,6.62,288.5,3.909,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,20.0,11.1893,32.4866,24.8114,32.8,6.65,289.6,4.07,16.9
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,20.0,11.2027,32.4894,24.8112,34.4,6.63,288.6,4.011,13.8
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,21.0,11.1947,32.4937,24.816,34.1,6.61,288.1,3.847,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,21.0,11.2206,32.4911,24.8093,36.8,6.58,286.8,3.051,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,21.0,11.2316,32.4918,24.8079,36.3,6.57,286.0,3.4,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,21.0,11.1264,32.4926,24.8273,34.3,6.6,287.3,3.883,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,21.0,11.1756,32.4873,24.8144,33.3,6.66,290.3,4.176,14.9
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,21.0,11.1978,32.4904,24.8129,35.1,6.61,288.0,3.873,12.1
2008-27-0072.ctd,UTC,21/08/2008, 01:30,72,50.0005,-144.99783,P26,22.0,11.1896,32.4933,24.8166,34.4,6.64,289.0,3.735,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,22.0,11.2124,32.4911,24.8108,37.0,6.56,285.8,3.071,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,22.0,11.2249,32.4917,24.809,36.7,6.58,286.8,3.321,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,22.0,11.1088,32.4966,24.8335,35.0,6.6,287.7,3.7710000000000004,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,22.0,11.1713,32.4887,24.8163,33.9,6.66,290.0,4.138,13.2
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,22.0,11.1928,32.4912,24.8144,35.2,6.6,287.4,3.8739999999999997,10.5
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,23.0,11.2027,32.4912,24.8126,37.5,6.55,285.4,2.987,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,23.0,11.0925,32.4984,24.8378,35.7,6.62,288.4,3.825,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,23.0,11.1685,32.49,24.8178,34.1,6.64,289.4,4.227,11.7
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,23.0,11.1805,32.4931,24.818,35.4,6.6,287.5,3.798,9.0
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,23.1,11.220999999999998,32.4919,24.8099,37.1,6.58,286.5,3.2089999999999996,
2008-27-0074.ctd,UTC,21/08/2008, 06:18,74,50.00134,-145.00166000000002,P26,24.0,11.1964,32.4912,24.8137,37.8,6.56,285.8,3.045,
2008-27-0075.ctd,UTC,21/08/2008, 07:49,75,50.000170000000004,-145.0,P26,24.0,11.2154,32.4919,24.8109,37.7,6.56,285.7,3.1460000000000004,
2008-27-0085.ctd,UTC,21/08/2008, 20:39,85,50.0,-144.99966,P26,24.0,11.0826,32.4987,24.8398,36.1,6.63,288.9,3.647,
2008-27-0086.ctd,UTC,21/08/2008, 23:00,86,49.999829999999996,-144.99966,P26,24.0,11.1655,32.4905,24.8187,34.4,6.64,289.3,4.1419999999999995,10.2
2008-27-0087.ctd,UTC,22/08/2008, 00:56,87,49.999829999999996,-145.00066999999999,P26,24.0,11.1619,32.4956,24.8233,36.2,6.6,287.6,3.702,7.7
