File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,3.1,7.6919,29.6465,23.1404,55.8,6.74,294.2,0.7659999999999999,184.0
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,4.0,7.7089,29.6535,23.1436,55.9,6.74,294.1,0.813,137.4
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,5.0,7.7254,29.6604,23.1468,55.9,6.74,294.0,0.816,103.0
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,6.0,7.7332,29.6636,23.1483,55.8,6.74,294.1,0.83,90.3
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,7.0,7.7497,29.6724,23.1529,55.8,6.74,294.0,0.826,70.7
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,8.0,7.7571,29.6768,23.1554,55.8,6.74,294.1,0.851,61.7
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,9.0,7.774,29.6839,23.1587,55.8,6.74,294.3,0.845,52.5
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,10.0,7.7864,29.6892,23.1612,55.7,6.74,294.1,0.841,43.5
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,11.0,7.8232,29.7068,23.17,55.7,6.73,293.6,0.8270000000000001,36.5
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,12.0,7.8459,29.7228,23.1794,55.7,6.72,293.0,0.838,30.6
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,13.0,7.8696,29.7369,23.1873,55.7,6.7,292.2,0.889,25.9
2011-01-0003.ctd,UTC,09/02/2011, 17:24,3,48.57383,-125.50017,P1,14.0,7.8979,29.7608,23.2022,55.8,6.67,291.1,0.821,22.0
