File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD [mg/m^3],PAR:CTD [µE/m^2/sec]
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,3.2,7.6819,32.0563,25.0337,48.2,6.77,294.9,1.081,3.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,4.0,7.6822,32.0562,25.0336,49.2,6.78,295.1,1.073,2.8
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,5.0,7.6804,32.0557,25.0334,49.8,6.78,295.2,1.078,2.4
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,6.0,7.6802,32.0558,25.0335,50.0,6.78,295.3,1.065,2.0
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,7.0,7.6904,32.0605,25.0358,50.0,6.77,295.0,1.074,1.7
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,8.0,7.71,32.0702,25.0407,50.0,6.76,294.6,1.074,1.4
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,9.0,7.7152,32.071999999999996,25.0413,50.1,6.76,294.6,1.081,1.2
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,10.0,7.7154,32.0716,25.041,50.0,6.77,294.7,1.078,1.0
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,11.0,7.7137,32.0711,25.0408,50.1,6.77,294.8,1.075,0.9
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,12.0,7.7098,32.0685,25.0393,50.0,6.77,294.8,1.0759999999999998,0.8
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,13.0,7.7107,32.069,25.0396,50.0,6.77,294.9,1.065,0.7
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,14.0,7.7201,32.074,25.0422,50.1,6.78,295.2,1.052,0.6
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,15.0,7.7226,32.0751,25.0427,50.1,6.78,295.3,1.057,0.5
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,16.0,7.7165,32.0723,25.0414,50.1,6.78,295.4,1.055,0.5
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,17.0,7.7167,32.0723,25.0414,50.1,6.78,295.2,1.0590000000000002,0.4
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,18.0,7.7272,32.0772,25.0437,50.1,6.77,294.7,1.056,0.4
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,19.0,7.7305,32.0783,25.0441,50.2,6.74,293.8,1.047,0.3
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,20.0,7.7519,32.0862,25.0473,50.2,6.75,293.9,1.071,0.3
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,21.0,7.7561,32.0882,25.0483,50.2,6.75,294.1,1.075,0.2
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,22.0,7.7629,32.0943,25.0521,50.2,6.76,294.3,1.065,0.2
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,23.0,7.7651,32.0969,25.0539,50.5,6.76,294.5,1.057,0.2
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,24.0,7.8088,32.1289,25.0728,50.7,6.76,294.4,1.028,0.2
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,25.1,7.8798,32.1792,25.1023,51.5,6.75,294.1,1.014,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,26.0,7.9034,32.1991,25.1145,51.8,6.75,294.0,1.0,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,27.0,7.8998,32.2017,25.1171,51.8,6.75,294.1,1.001,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,28.0,7.9039,32.205,25.1191,51.8,6.74,293.7,1.016,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,29.0,7.9295,32.219,25.1264,52.1,6.73,293.1,0.993,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,30.0,8.0034,32.2494,25.1397,52.6,6.72,292.6,0.94,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,31.0,8.0295,32.2608,25.1448,53.0,6.71,292.0,0.919,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,32.0,8.066,32.2745,25.1503,53.3,6.7,291.7,0.888,0.1
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,33.0,8.1058,32.2884,25.1555,53.7,6.68,290.7,0.8540000000000001,0.0
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,34.0,8.1672,32.3084,25.1622,54.2,6.65,289.7,0.795,0.0
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,35.0,8.247,32.3324,25.1694,54.7,6.63,288.7,0.7140000000000001,0.0
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,36.0,8.3268,32.3558,25.176,55.2,6.59,286.8,0.635,0.0
2008-01-0002.ctd,UTC,01/02/2008, 15:45,2,48.57383,-125.49983,P1,37.0,8.4294,32.3865,25.1848,55.9,6.56,285.6,0.562,0.0
