File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2015-10-0092.ctd,UTC,28-08-15, 07:02,92,50.0005,-144.99884,P26,Mid-ship,2,14.7358,32.3813,24.0367,52.9,6.0,261.6,1.7790000000000001,
2015-10-0099.ctd,UTC,28-08-15, 13:57,99,49.999829999999996,-145.00083999999998,P26,Mid-ship,2,14.7046,32.3936,24.0528,53.2,5.99,261.2,1.518,
2015-10-0092.ctd,UTC,28-08-15, 07:02,92,50.0005,-144.99884,P26,Mid-ship,3,14.7356,32.3813,24.0367,52.9,6.0,261.7,1.8330000000000002,
2015-10-0094.ctd,UTC,28-08-15, 08:14,94,50.0,-145.00116,P26,Mid-ship,3,14.7406,32.3848,24.0384,46.8,5.99,261.2,1.835,
2015-10-0098.ctd,UTC,28-08-15, 12:13,98,50.000170000000004,-144.9985,P26,Mid-ship,3,14.739,32.3994,24.0499,51.7,5.99,261.0,1.778,
2015-10-0099.ctd,UTC,28-08-15, 13:57,99,49.999829999999996,-145.00083999999998,P26,Mid-ship,3,14.7049,32.3936,24.0527,53.1,5.99,261.0,1.5090000000000001,
2015-10-0102.ctd,UTC,28-08-15, 19:38,102,50.001000000000005,-144.9995,P26,Mid-ship,3,14.6679,32.3848,24.0538,53.5,6.0,261.4,0.8440000000000001,293.1
2015-10-0103.ctd,UTC,28-08-15, 20:56,103,50.0005,-145.00017,P26,Mid-ship,3,14.6813,32.385999999999996,24.0519,52.7,5.98,260.9,0.386,
2015-10-0092.ctd,UTC,28-08-15, 07:02,92,50.0005,-144.99884,P26,Mid-ship,4,14.7372,32.3814,24.0365,52.9,5.98,260.5,1.806,
2015-10-0094.ctd,UTC,28-08-15, 08:14,94,50.0,-145.00116,P26,Mid-ship,4,14.7407,32.385,24.0385,50.9,5.99,261.3,1.849,
2015-10-0098.ctd,UTC,28-08-15, 12:13,98,50.000170000000004,-144.9985,P26,Mid-ship,4,14.7387,32.3995,24.0501,52.2,5.98,260.7,1.726,
2015-10-0099.ctd,UTC,28-08-15, 13:57,99,49.999829999999996,-145.00083999999998,P26,Mid-ship,4,14.7053,32.3936,24.0526,53.1,5.99,261.1,1.526,
2015-10-0101.ctd,UTC,28-08-15, 18:51,101,49.99917,-145.00083999999998,P26,Mid-ship,4,14.6621,32.3836,24.0541,53.4,5.97,260.1,0.642,346.6
2015-10-0102.ctd,UTC,28-08-15, 19:38,102,50.001000000000005,-144.9995,P26,Mid-ship,4,14.6678,32.3848,24.0538,53.5,6.0,261.5,0.778,259.7
2015-10-0103.ctd,UTC,28-08-15, 20:56,103,50.0005,-145.00017,P26,Mid-ship,4,14.6799,32.3861,24.0522,52.8,5.99,261.2,0.364,
2015-10-0092.ctd,UTC,28-08-15, 07:02,92,50.0005,-144.99884,P26,Mid-ship,5,14.738,32.3813,24.0362,52.9,5.98,260.8,1.827,
2015-10-0094.ctd,UTC,28-08-15, 08:14,94,50.0,-145.00116,P26,Mid-ship,5,14.7403,32.3849,24.0385,52.9,5.98,260.7,1.962,
2015-10-0098.ctd,UTC,28-08-15, 12:13,98,50.000170000000004,-144.9985,P26,Mid-ship,5,14.7401,32.3995,24.0498,52.6,5.98,260.7,1.744,
2015-10-0099.ctd,UTC,28-08-15, 13:57,99,49.999829999999996,-145.00083999999998,P26,Mid-ship,5,14.7052,32.3938,24.0528,53.3,5.99,261.0,1.508,
2015-10-0101.ctd,UTC,28-08-15, 18:51,101,49.99917,-145.00083999999998,P26,Mid-ship,5,14.6621,32.3838,24.0542,53.4,5.96,260.0,0.6990000000000001,308.9
2015-10-0102.ctd,UTC,28-08-15, 19:38,102,50.001000000000005,-144.9995,P26,Mid-ship,5,14.6676,32.3849,24.0539,53.2,6.0,261.4,0.78,225.5
2015-10-0103.ctd,UTC,28-08-15, 20:56,103,50.0005,-145.00017,P26,Mid-ship,5,14.6763,32.3862,24.0531,53.0,5.99,261.0,0.381,
2015-10-0092.ctd,UTC,28-08-15, 07:02,92,50.0005,-144.99884,P26,Mid-ship,6,14.7383,32.3813,24.0361,53.0,6.0,261.6,2.079,
