File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,25.0,9.1877,32.5145,25.169,51.5,4.53,197.4,1.8769999999999998,0.7
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,26.0,9.1779,32.5489,25.1974,51.6,4.52,196.8,1.63,0.5
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,27.0,9.1795,32.5901,25.2294,51.6,4.51,196.5,1.575,0.4
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,28.0,9.1636,32.6428,25.2731,51.0,4.49,195.6,1.655,0.3
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,29.0,9.1499,32.6724,25.2984,51.0,4.47,194.7,1.679,0.3
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,30.0,9.1383,32.6955,25.3183,51.1,4.45,193.8,1.681,0.3
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,31.0,9.1217,32.7198,25.3399,50.6,4.41,192.1,1.5759999999999998,0.3
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,32.0,9.1139,32.7284,25.3479,50.1,4.36,190.0,1.501,0.2
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,33.0,9.097999999999999,32.7466,25.3646,50.3,4.31,187.5,1.531,0.2
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,34.0,9.0606,32.7687,25.3877,50.6,4.22,183.8,1.453,0.1
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,35.0,8.948,32.8178,25.4437,50.6,4.16,181.1,1.39,0.1
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,36.0,8.9162,32.8302,25.4584,51.2,4.09,178.3,1.3019999999999998,0.1
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,37.0,8.8721,32.8481,25.4792,51.4,4.04,175.7,1.31,0.1
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,38.0,8.8001,32.8762,25.5123,51.2,3.96,172.3,1.288,0.1
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,38.9,8.661,32.9378,25.5819,51.6,3.89,169.5,1.168,0.1
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,39.9,8.5736,32.9801,25.6284,52.4,3.76,163.5,0.993,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,41.0,8.5035,33.0158,25.666999999999998,53.8,3.65,159.0,0.7709999999999999,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,42.0,8.4348,33.0537,25.706999999999997,54.2,3.6,156.7,0.726,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,43.0,8.4065,33.0681,25.7226,54.0,3.56,154.8,0.735,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,44.0,8.3461,33.0977,25.7548,54.0,3.53,153.8,0.728,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,45.0,8.3284,33.1059,25.7639,54.2,3.51,152.9,0.62,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,46.0,8.2888,33.1251,25.7849,54.2,3.48,151.6,0.574,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,46.7,8.2247,33.1558,25.8185,54.0,3.5,152.1,0.609,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,48.1,8.0715,33.2364,25.9044,53.7,3.23,140.7,0.461,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,49.0,8.0002,33.2727,25.9433,53.4,3.15,137.2,0.38,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,50.0,7.8952,33.3256,26.0002,53.1,3.1,134.9,0.369,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,51.0,7.8361,33.3508,26.0285,52.2,3.06,133.3,0.358,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,52.0,7.7782,33.3813,26.0608,52.2,3.03,131.8,0.324,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,53.0,7.7379999999999995,33.404,26.0845,52.0,3.0,130.6,0.361,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,54.0,7.7018,33.4222,26.104,51.9,3.0,130.7,0.38299999999999995,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,55.2,7.6985,33.4268,26.108,52.2,2.88,125.4,0.28300000000000003,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,56.0,7.6898,33.4308,26.1124,52.0,2.85,124.1,0.247,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,57.0,7.6465,33.4641,26.1448,52.3,2.81,122.5,0.247,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,58.0,7.5839,33.5066,26.1871,53.2,2.79,121.3,0.256,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,59.0,7.5601,33.5187,26.2,53.3,2.76,120.2,0.22399999999999998,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,60.0,7.5472,33.5269,26.2083,53.7,2.74,119.1,0.207,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,61.0,7.5405,33.5346,26.2153,54.0,2.7,117.5,0.185,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,62.0,7.4945,33.5618,26.2432,54.1,2.66,115.9,0.172,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,63.0,7.454,33.5809,26.2639,53.1,2.64,114.7,0.163,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,64.0,7.4071,33.604,26.2887,52.6,2.62,113.8,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,65.0,7.3866,33.6151,26.3003,51.6,2.6,113.1,0.162,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,66.1,7.3723,33.6233,26.3088,51.2,2.58,112.1,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,66.9,7.3629,33.6304,26.3157,51.0,2.55,110.9,0.177,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,68.0,7.3517,33.6371,26.3225,50.2,2.53,109.9,0.17,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,69.0,7.3218,33.6563,26.3418,49.5,2.51,109.3,0.163,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,70.0,7.3033,33.6681,26.3537,48.6,2.5,108.9,0.172,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,71.0,7.2981,33.671,26.3567,48.3,2.49,108.2,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,72.0,7.2876,33.6777,26.3634,48.1,2.48,107.9,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,73.0,7.2801,33.6824,26.3682,47.9,2.47,107.3,0.156,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,74.0,7.2658,33.6914,26.3772,47.4,2.45,106.6,0.158,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,75.0,7.2511,33.7012,26.386999999999997,46.9,2.43,105.9,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,76.0,7.2285,33.7153,26.4012,46.3,2.41,104.8,0.162,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,77.0,7.2224,33.7192,26.4052,45.9,2.4,104.5,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,78.0,7.2189,33.7212,26.4072,46.0,2.4,104.3,0.162,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,79.0,7.2221,33.7202,26.406,45.9,2.4,104.2,0.16,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,80.0,7.2191,33.7219,26.4077,45.9,2.39,103.8,0.166,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,81.1,7.212999999999999,33.7257,26.4116,45.7,2.38,103.4,0.166,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,81.9,7.2057,33.7301,26.416,45.0,2.36,102.6,0.165,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,83.0,7.2019,33.7327,26.4186,45.1,2.35,102.4,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,84.0,7.195,33.7365,26.4226,45.0,2.35,102.1,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,85.0,7.1934,33.7376,26.4237,44.9,2.35,102.1,0.16699999999999998,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,86.0,7.1903,33.7388,26.425,44.7,2.34,101.6,0.171,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,87.0,7.1814,33.7428,26.4294,44.6,2.33,101.4,0.16699999999999998,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,88.0,7.1775,33.7444,26.4312,44.1,2.33,101.3,0.17800000000000002,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,89.0,7.1763,33.7451,26.4319,44.0,2.32,100.7,0.17,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,90.0,7.1697,33.7478,26.435,43.6,2.31,100.5,0.162,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,91.0,7.1594,33.7521,26.4398,43.1,2.31,100.3,0.16,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,92.0,7.1595,33.7521,26.4398,43.1,2.3,100.2,0.16,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,93.0,7.1618,33.7513,26.4388,43.1,2.3,99.9,0.152,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,94.0,7.1627,33.7505,26.4381,43.0,2.3,100.1,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,95.1,7.1615,33.7504,26.4381,42.7,2.3,99.9,0.162,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,95.9,7.1588,33.7521,26.4399,42.0,2.29,99.4,0.162,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,97.0,7.1547,33.754,26.4419,42.6,2.28,99.1,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,98.0,7.1534,33.7544,26.4424,42.4,2.27,98.9,0.154,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,99.0,7.1487,33.7564,26.4446,42.0,2.27,98.7,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,100.0,7.1396,33.7601,26.4488,41.7,2.26,98.3,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,101.0,7.1393,33.7602,26.4489,41.6,2.26,98.3,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,102.0,7.1317,33.7627,26.4519,41.5,2.26,98.2,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,103.0,7.1298,33.7634,26.4528,41.5,2.25,97.8,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,104.0,7.1248,33.7651,26.4548,41.4,2.25,97.7,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,105.0,7.1236,33.7655,26.4553,41.3,2.24,97.4,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,106.1,7.1259,33.7648,26.4544,41.2,2.24,97.5,0.16399999999999998,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,107.0,7.1221,33.7666,26.4563,40.7,2.23,97.0,0.159,0.0
2016-06-0009.ctd,UTC,06-06-16, 18:37,9,48.57516,-125.50017,P1,Mid-ship,108.0,7.0978,33.7738,26.4654,40.6,2.19,95.0,0.168,0.0
